ABA_Col_rna	ABA_g7g8_rna	Mock_Col_rna	Mock_g7g8_rna	ABA_Col_ribo	ABA_g7g8_ribo	Mock_Col_ribo	Mock_g7g8_ribo
AT5G52200	9.44135666339526	10.6077164054055	8.74029745887461	7.76469025441653	30.4363217392219	24.5608288305892	24.3128276403887	29.5080117753362
AT5G59770	10.2761476272545	13.3309213364017	14.2145968724767	12.1080266602102	8.62799797135937	6.89055188269204	7.39990534362426	5.56026997185509
AT5G46620	13.0251324978704	8.98614098060635	6.76583651414264	8.08168748698056	14.6585771116605	17.4488877756964	12.9002337717875	17.5206396727363
AT5G43620	2.48534407966764	3.55097908428344	4.3597382529422	4.22548121614738	1.82747370732003	1.97314185000798	2.62955820597648	3.43783979108891
AT5G04740	16.3590038578001	14.0688575416933	15.8119833918752	15.1477694281559	98.2050623535717	68.7084567255597	91.732993285847	74.9427872315946
AT5G27640	43.9399272990882	47.0087508852787	59.9314379578031	54.256159851418	30.4022520456837	30.7391401345898	43.5762445621116	42.4269058110836
AT5G06700	37.492894763957	38.7144761986385	42.5757486921633	45.2256452049919	26.593261679746	30.20826583743	34.8148324964993	35.8850010370256
AT5G18950	6.36554866262078	4.34006704255425	5.51044688300379	5.28850743807568	1.85475007356704	1.7885780475213	2.53241078275863	3.96963951438187
AT5G42600	13.6497606292684	14.0563206666746	5.73088320455103	1.5173357044342	13.126767668439	8.26444628209385	2.40220643708548	1.53071648299052
AT5G55990	6.86566164296345	7.86549044686032	6.12490308295682	5.72480973898298	3.1675068136017	2.44185850040823	3.0452973931937	3.00290524802163
AT5G06290	124.294594870214	100.507655738864	121.451558663166	125.031006946343	239.034719706509	433.926021260688	335.754069260623	288.405195359432
AT5G15950	30.5981378798039	25.3028220753266	17.5931507600232	15.3709363189207	1.55145670405948	2.3971005995476	2.38443747522739	3.08853367381625
AT5G55760	2.75026908768619	1.92269690927637	1.77704226222536	2.02760095145862	1.39234934111844	1.73317414576057	2.42172757158855	1.75727204382193
AT5G06120	6.0384870861836	5.50971356039038	5.6444743082681	5.51434935776469	3.43971679483727	3.32819423571807	4.58097083836238	3.6451498413214
AT5G41270	3.41176432409594	2.43794710923243	3.56471286557159	4.14999118092157	2.67388370009702	2.16940785176861	1.80338191685771	3.52499817158117
AT5G59730	12.4897556495453	9.8490958890426	17.6678008651153	15.1836457463236	1.91583377604269	1.94080982457393	2.27283694586418	1.95554409520355
AT5G54100	6.92626539842918	5.77664263432188	10.4455884619125	8.07747258515556	7.97963352945014	8.88081579334089	11.60377367987	10.4337045755701
AT5G44240	13.3900060216384	13.8662937780729	14.4295223731339	12.3954341010565	7.42111803283866	5.96835116347251	5.47136971273914	7.77387448415129
AT5G61170	82.6219454430925	91.0241619352138	186.473962498668	151.094929333446	138.733502000681	137.420822097897	268.776238205515	229.415019076119
AT5G13090	15.008941891773	18.0493102520765	14.3552718585176	17.8525229516931	11.9001210391484	16.1009390352319	12.1540786389411	20.1679044065191
AT5G22770	7.09387392630991	7.52909223431163	8.3043714071753	8.42782371740489	2.6694731985493	2.00661086443651	3.02276758458903	3.04321633911372
AT5G63600	27.6632536671812	22.0822889944011	55.0429481809474	48.2757717380287	17.2420642244538	9.69765709780944	26.8567223597855	34.1375903562923
AT5G50160	19.6819193701604	19.4903327466292	13.2773114102197	15.6419178453174	5.39513394075626	5.68772330677654	4.45187031446122	5.06108988377411
AT5G62070	14.2084489387753	13.2094258411853	11.4658459108688	12.9525713009544	11.9248239363035	14.9594830226995	9.7770308134086	13.0074317743561
AT5G47020	17.9340556657948	20.0061771349195	14.7476199528546	13.8610950980805	9.18514751001722	7.22861896815024	5.49939973453189	6.87114117010206
AT5G42660	7.23682117299679	7.00939420720103	5.63965637263999	6.05029672997947	3.62579507710378	3.62788356498748	2.47399226515867	4.39884043185593
AT5G01360	3.14550769800803	1.79677443032363	2.0381290179719	1.28170068162258	2.51741483628486	1.8918361179311	1.35909652017331	2.32286947809988
AT5G19530	16.0062542601796	12.7849183717963	14.0377864731476	13.169093721659	23.5104576365114	23.9514401461569	31.9402340701352	26.9575086636485
AT5G56180	4.39497194599724	5.94397144109354	3.83369905924525	4.7616667741373	8.46413104620606	8.84216720222859	4.82550774254569	6.22079782927955
AT5G53860	18.4775432079802	17.3919661089492	22.9412780490019	20.956572340341	12.8376509981901	16.3474669482072	20.6751250465986	22.987707098456
AT5G40300	9.04084388856092	7.49501910132921	5.37670259141361	5.33436210591431	4.53202940185984	2.77803430156713	2.42140820966091	5.00795620604472
AT5G07475	35.1620043899654	31.9432649693751	9.89700534312857	6.36743655957252	63.855464687301	36.3347398929314	10.1252091305614	10.7899316519412
AT5G42590	17.4334869077338	19.9834281033823	14.8214541723342	12.0634500112289	28.9874914380248	25.787869723128	20.2773323165545	15.2281686828163
AT5G34940	7.14966202162368	5.32495535529059	6.67927179359512	4.50902409693641	4.45810167897257	4.73757322140914	5.79427614813224	4.32200805928442
AT5G17390	5.41948820549689	5.00619395216157	3.44282417725117	3.7569954629846	3.01748509106406	1.7259367794338	2.77946685802496	3.73880828266214
AT5G66210	10.0902658866854	9.15084335414383	11.9204509040799	12.2709445011322	3.58086365159126	5.12069597120654	6.86690274768649	6.28616162260794
AT5G58270	13.921578686911	11.9111560188932	12.3970976860752	12.2218528679442	18.1113534802084	20.3062234579355	21.0856958050512	22.0794019362436
AT5G16370	32.0130989041354	36.2226782729461	20.5658143284588	31.7376291612131	12.012074182662	21.9797574889692	14.7370119121436	18.4072709951032
AT5G18690	29.1888802057654	21.1346774231375	17.1308374197533	18.0255127965763	14.7467005436276	15.8740294341476	9.75115036129824	8.25970666180253
AT5G08060	70.0413083592949	57.9679406962771	70.3502616855443	63.3923299192247	99.1846565941622	80.4864582200625	100.222597971608	79.3346867245066
AT5G41990	35.8816833533187	34.0454432390748	30.1330581754373	26.793476891996	5.98354573386158	5.01669856952772	3.08958890692124	3.27464551107461
AT5G26110	7.70805907436434	6.98973127451141	11.2971214798308	8.31887974976831	5.99518783114561	4.97424711916024	6.67865722369324	7.9025780706996
AT5G06860	138.348722859898	117.353155644247	92.9342317869156	129.060167681192	35.7828577989049	31.8412046526181	27.2177403405993	16.4245439294545
AT5G49530	7.94849666780226	8.03010362819867	9.67066067504475	8.32504476986872	4.40514156068208	3.38552760026875	5.42252718352935	6.02872053441897
AT5G22630	53.0049995667659	45.6543458132607	38.4252329511791	32.1169416290543	50.0085816875961	33.1419790335748	25.9551119197765	19.3741680578467
AT5G10360	182.481912419239	187.756603690832	325.422554377745	282.613890515316	201.952885530129	181.40357254921	359.991663798446	381.126869816822
AT5G03990	4.08763719783662	3.49109264308565	3.3502534522824	3.29732345572808	4.44482858158624	3.66102453593451	4.22126563799721	6.23858192768855
AT5G22390	4.74867287641164	5.53351364534686	8.9301854072709	9.00322912732505	2.42653412057883	3.07988235262805	8.81840292438242	9.32553423228713
AT5G65940	26.6483419213341	28.1245331271364	22.9066127144835	24.0213237670338	14.4331108720708	16.3279188933853	16.2098448551334	17.2251884951964
AT5G06870	26.5540954254822	26.6855168759966	11.6035083456704	13.9663432559449	12.4687070120985	14.4797694049292	5.87408562528182	7.26622210860895
AT5G14710	3.14021688002189	2.98618849099115	3.21565476683934	2.70862012591909	7.61121298283628	9.39217801227698	8.67349036775263	4.17103051319651
AT5G56670	78.8779398904973	80.0453970795605	139.081367616184	124.665852431134	165.084303321807	162.128247876679	267.029747101096	240.894099286659
AT5G04120	2.5716611095243	4.40039421415171	1.66534357233416	1.11284277202085	11.0649704633904	8.23871719795645	3.74243332659598	4.43090133145977
AT5G48370	7.81239187175464	7.87934929456254	5.82149694741537	6.3877766537863	6.94806840534129	5.66992200606218	4.78302645931118	4.8376358406732
AT5G10480	49.2153334196022	45.7910243186988	30.1715415088435	30.5368220948925	163.396180038322	141.33325965365	80.7452069608254	65.6183353863571
AT5G08770	11.554003469148	10.2351753233321	8.99893929798808	8.88564267238517	1.45826748178296	4.26299752403195	2.87566255703157	2.12001743561876
AT5G51690	4.1247858512641	4.23627075631432	4.66500400259754	3.7799063754973	1.2090306210596	1.42983587686761	1.43706118630402	1.25292507308929
AT5G22250	4.87879429708202	3.22479430871274	6.60788260256739	6.53435951347856	6.13218944882537	2.42084458534543	4.19195099486545	9.16814643902176
AT5G06320	97.120746477937	72.3135226171418	100.856801521217	111.765634021648	60.6576449697606	50.0812779287014	71.1801442112698	93.3174392296727
AT5G56720	1.92269216851698	3.10600086368345	1.85106873454	2.06911228061143	1.71325625602763	2.60587452946085	1.4977632691732	2.46963363843327
AT5G07720	3.29126946020755	2.47733771244521	3.3331531613817	2.15900294685907	1.83719964452569	1.31672736283576	2.1149281855201	1.50827353360761
AT5G18860	8.35120747532805	8.8955241821781	8.91756940635384	8.55934579203078	4.48344143618516	3.88373739533681	4.89637140920185	6.03063564559915
AT5G62670	28.108964141321	34.1380549252712	23.0076378531306	23.8358288005186	41.1657733333706	30.1582982661192	32.1481409612289	28.5913490291119
AT5G06910	7.04049490554967	7.93466526773027	8.57998602547815	7.51301572427785	23.6472616819223	22.9962221444231	32.1341522523073	45.6863216237342
AT5G12120	37.6049817088636	36.9581915693243	32.8879490670565	31.6495151338451	20.2244039958581	24.0685472119193	23.1997151411038	30.5635736267282
AT5G57440	16.7164884377046	19.0493093995531	19.0662245323487	17.1955773163103	5.2093691812818	5.44303689951587	7.29523031059588	3.74789489428063
AT5G22120	9.67816396054616	10.0723426623621	7.59308883552339	7.91060344652186	6.0795263462872	6.52266691764418	5.15181724870037	5.9010267489804
AT5G21090	60.7134810148143	54.9339187395333	61.4189232939569	65.9769414702018	93.481324762844	111.80743253456	88.6079070535724	70.1375537233398
AT5G66540	10.4707908837599	8.31112332859531	18.8818368928741	13.3769615086329	13.340464299557	11.3017833501278	27.3190646690983	28.3965044608003
AT5G27830	5.42308360612085	7.66639579694157	5.85789531505663	5.29268174674118	1.60985558728482	3.85658227949784	2.69498523143741	3.61829864926687
AT5G21990	26.5288933388506	29.0696889673038	25.4370188762284	24.1934510325752	30.6818368429943	28.8404749011259	23.2516440067741	21.354635047907
AT5G20160	13.1504148632303	10.4959971079867	27.5341475163454	25.6545609825391	10.8896370894739	10.0135267057015	29.9131860107104	20.3129467619378
AT5G57970	5.44849624808521	4.69373356864047	3.97578098300656	3.94813247146212	2.68499946742605	1.57111771250563	2.41859246730215	1.14215299231924
AT5G40610	12.0431241921875	13.5488111402627	16.2488010126583	15.5936882271061	26.7540727371573	32.9665524783079	35.5144486699824	38.7817627611272
AT5G53300	72.7341521597955	65.1442660089561	65.6922597663868	63.1876563260967	42.2042230720187	53.925465464229	52.237970432385	43.7918916395831
AT5G17660	7.45772122669189	5.04297794089313	7.15379361102523	6.82319583636581	8.27123751542364	5.64743115357197	8.21330288794604	5.6213148671703
AT5G64930	8.73767446315499	11.01901907443	8.62968114555187	8.94590415384576	4.47997846212716	4.5908669003806	3.36695050762019	4.52283880296641
AT5G24060	23.8968660723448	18.0085663709203	23.9805063433804	18.5333626160677	5.8502765667961	5.99842716818515	9.75586047951958	10.9716081901019
AT5G65750	20.9286742708667	18.8424619820128	20.3548871159643	15.2206490892248	19.1781936036328	16.7781275665812	16.4547230561737	15.5259340945365
AT5G07920	7.23214968556502	7.66499733002132	5.37868410913635	5.75621694975622	6.3056425114872	6.19862844568226	4.93312211971599	5.65385772779166
AT5G20170	8.05142286305643	8.79361209682172	8.62921158316108	7.17689883109403	7.11983323745217	7.29269563619592	7.66501762067821	7.4473847099781
AT5G02430	2.36686299333174	1.85281798463168	2.24381277108945	1.94788982622888	4.01509844272192	1.55628638177838	1.43386236908542	1.3482581521287
AT5G17190	69.4178194392211	80.2976804444061	48.3125892857836	46.7961534851197	88.0721150774014	76.3801304659676	45.2942645000243	49.601624261425
AT5G50920	460.689790606043	480.97226361958	351.222820514516	383.131735670603	549.267567908631	655.32514383407	641.046536125379	637.758793358744
AT5G10870	5.4537312227124	4.4211338472524	4.66329930223099	3.91959866567882	4.53049293498222	5.13073282036193	3.95439941551836	4.471473206028
AT5G38520	66.4195209635158	59.539208175023	59.8906661123824	62.1322264964728	15.5322795330176	21.6398996045959	24.8158726248757	28.0139332479565
AT5G22350	12.4854801472412	13.3161599458072	12.5443849921122	13.9554241955808	9.41129028277292	7.05452620753168	9.12012128719296	10.169468576246
AT5G12370	20.9682590172854	21.704336021142	22.4511783020977	20.4708114717748	20.6868083083528	20.9042859728679	20.4978965896712	21.9423517557275
AT5G12980	4.21843854709633	3.23954233167528	4.48970863068637	4.46579089116795	8.5961181870793	10.0753395224947	12.6304904381657	11.7155164728612
AT5G26830	29.6682956491854	31.5311697212724	43.0286097800331	39.4353672360569	61.4003966704352	47.8006292516159	71.9520014180437	67.7492497317035
AT5G03430	10.7688358753052	10.9708761448063	10.4585389142779	9.44209951964697	13.4651319548497	15.1875133738101	10.8046718418936	10.7106025719111
AT5G19100	4.86577604924727	5.50252221481165	6.04951688432831	5.44500688563131	3.85633612949745	6.12204482655049	5.07418033366816	5.66920967254457
AT5G15640	10.6786019206301	8.66057376040085	9.76201266081198	10.0398778029894	10.7103530172111	12.7910075329078	11.0773610405185	12.4451546612909
AT5G07030	46.0444097571401	38.331512860169	42.9567859536869	36.3168148233328	86.5510035263035	57.3875796635855	68.9973013647496	44.0860141102084
AT5G22650	66.1615621718386	70.5570382812122	154.837296129698	123.750132377211	198.551265117565	168.015409747255	347.141159704367	340.254141216596
AT5G46180	19.9218353384786	18.8354822741445	13.272551133217	13.3131430576573	16.8753950566263	12.5103103687394	8.96268336605329	9.58751995947735
AT5G39900	3.2837490166281	3.66537262157903	4.37243500101494	3.49976758099791	1.71951414961875	1.38759445819008	1.81162598261474	2.24723472968521
AT5G65920	9.49962959866751	9.89550867920226	8.84399454804804	9.68837271741651	5.08618935272277	5.63072674854184	5.15519121146069	7.39227596879298
AT5G02270	46.6728332537115	40.5695722453293	67.2847102724395	62.1672501448045	54.2785908935914	49.9791793029071	80.062554970386	85.4205039875353
AT5G55520	4.4111781418915	3.21060243597533	5.02444650646621	3.36993498994206	3.7860068679888	2.7582914648769	7.37189934197542	5.34213234510177
AT5G12140	78.8602783230551	64.895874084883	54.6736915949776	43.2203791336148	263.903227656171	164.365493375843	143.784877208332	131.234459372637
AT5G12020	3.41964575746593	4.54866268252491	2.5296088052832	4.23688437596417	6.08870187007544	5.55513018099201	7.04474860901458	6.93658386775326
AT5G20350	16.0374575524279	16.5286939078808	14.154408206492	14.0934040400732	12.6250639058411	14.9053812002049	14.1094235180023	12.4762306421042
AT5G13710	29.6919475045031	35.3341211786555	39.2817276554591	42.0432482305533	40.9162270836711	49.5863793907198	54.9701621422546	68.8458981295322
AT5G02260	31.6008531588036	38.4844781425858	58.5986170537672	44.2593650063946	29.0547287032675	28.943061903834	43.3540317207812	43.029460023927
AT5G19500	6.96186625976475	6.93075703410106	5.91218070418122	6.15643071225421	2.56654098657469	1.7439423831185	1.0569143328212	2.16610288548777
AT5G65205	3.60729176956304	3.74772834210527	5.87364976025874	4.15088765159698	1.65041504484982	2.77120197548907	2.27338622885851	2.54570024358353
AT5G15390	10.3258451239652	7.52239668524052	11.6500861471633	9.73051572792166	4.38106334449394	3.13809803443628	10.0507472795179	5.87181242020529
AT5G40670	20.5289955965469	22.3375588611	18.0358371182724	22.4611002881153	20.748368054481	23.9995780380255	16.9422640896002	16.7646043214551
AT5G44120	17.7407773934977	17.8179040703685	7.27873140505654	10.8980382607179	16.6003180841868	13.0077712167811	8.63479114491766	11.9376196139458
AT5G55660	37.0667152693316	28.2360876743916	31.8745723412407	27.3465472731498	52.4602381102923	46.2502040918627	73.9661129829756	97.5918338494546
AT5G53460	121.180243602921	122.797592151131	170.37776610674	183.424279765748	225.028745958288	241.441447876799	251.729111606998	288.8877080418
AT5G39040	11.5087815655561	9.87795168960379	10.5901983549929	8.97395371304344	11.6601217221323	10.3803342440862	10.4178076331106	10.597486498867
AT5G39590	55.7887316337819	56.0850609290792	38.7861661361071	37.3902981490862	35.097033380017	42.4720550363017	26.2293331801299	32.9017798636941
AT5G16630	4.83936751717664	5.10386498566969	3.96551112631186	3.94284302192874	1.98521405351548	2.01033160736319	2.0060043249972	1.97830800682795
AT5G10460	15.5981598806971	15.9009222804372	16.1076321901045	15.9375057549898	19.6108289162917	21.6717991287997	20.7709938286149	18.7582643664878
AT5G03940	114.264556213575	76.7168102574699	106.285940459325	85.2939988995964	50.8378868849087	50.7601051481137	84.7473057449018	77.6515224756509
AT5G23220	87.0413944633847	68.7759192158712	34.5330111855405	37.4668719275683	63.0013539410104	68.5996368062753	28.4590528801719	27.8665078282182
AT5G55580	8.32082364403611	7.24707049608675	15.1927439335806	13.1497315392623	3.04362189918595	3.40894435425144	7.53575523279637	8.4453493571822
AT5G01720	14.2077071354538	15.1021277645507	12.2570096503155	10.997443237147	6.8816994335471	6.37016765575647	4.20241288947772	5.44568095788681
AT5G61790	148.364478462954	147.272406533186	177.741794958727	162.440604613828	198.874554185443	210.647370532731	289.724066111453	290.330141348907
AT5G41150	4.89204678432936	3.8683486588277	4.81538093728427	4.05277755876482	2.14041985973041	1.29779140346418	2.19467846077415	2.05160565880671
AT5G17220	70.1539240839929	46.0023273013588	20.5112218721604	20.0810606051367	98.0502796985755	73.8342641604364	34.7636726547413	29.8532116503167
AT5G17570	3.99294143530179	2.35867143763102	3.51196239190224	2.55557846875574	2.53063400154875	1.64766737260359	2.71156167203605	1.83872417385874
AT5G09840	2.31606296206742	2.3799623425007	5.21263805630857	3.9542876323106	4.33562325361008	2.84590470008268	6.00629686240096	6.12882610190166
AT5G41050	21.3349098663063	12.9201101515832	14.6673292705126	18.6259975504337	7.71711700157594	7.59903925856934	5.773865163631	4.15718886504076
AT5G35790	63.4345219030564	67.4969852604784	57.5253625494636	59.7612226546085	40.1764173873187	58.144533280946	44.4129932171298	48.9888650703182
AT5G66770	9.22743811304499	8.82835090722564	15.8215495559586	12.7543940009273	3.96603105808693	5.43374919934445	7.89817088032341	6.50763547629507
AT5G62980	9.41847522846312	8.17064609203146	10.5853626982736	9.60806131613964	9.61208551095046	7.58569744806434	9.75108209352596	12.2408323982626
AT5G22760	10.0397185200095	9.4547371253222	8.86660229976176	8.34878839926174	3.71284491804593	3.96523822609097	3.36373482224795	3.03250591790859
AT5G01820	50.0758098240393	47.2798442871708	31.6745515166875	23.5069172997541	22.6865650039131	19.4394547983117	11.300617712112	12.9599209060733
AT5G24460	24.1656845839828	26.4348731048428	26.9648811785801	23.41505392002	10.56573704246	14.9835473321163	11.623823589886	11.7451519874159
AT5G55000	1.39567653615151	2.0234538836044	1.55716226209502	1.67098929516442	6.75014861330626	5.60549283306575	6.36697434966358	4.50094246405541
AT5G58420	152.051573573775	130.614398945784	250.19329903679	212.056393135857	84.2761959725007	76.7102291165103	152.570881260942	171.079541228999
AT5G37130	11.7096411469835	12.8229822789021	15.8223974539234	14.0272631120046	6.21553264976138	7.21851893779418	9.36581429388382	9.71871327008134
AT5G08150	3.01000785246961	3.7952867909046	4.44300783712005	5.84172353730993	2.25402699991344	4.94434892541506	4.7882847901376	7.99984078684157
AT5G60600	116.875423353019	116.576936791271	115.460167146783	122.498353636722	169.923817216383	178.573373750815	185.744663375364	171.881838366708
AT5G64180	2.79764064757933	3.87480021353744	2.78729235907218	2.46477140859868	3.31919619547012	6.7912824975333	4.79910221981035	4.68900023357876
AT5G47610	50.9752814599915	31.2978137738633	21.945985971945	28.8110012374588	15.2971849423494	18.1040154100799	9.28619862460983	11.1188679696388
AT5G39660	3.99560970871607	3.80451755103739	4.18572545837173	3.82071395899451	5.20933032472685	3.91469687869216	3.88482667417567	4.64859281768612
AT5G02290	9.41899334185807	9.02987114533461	6.94261962221034	9.74774228121753	6.46068130650387	7.26355803860535	8.1485980074043	6.56338773071373
AT5G50420	10.5377994989946	11.7230715908565	14.2297890245831	11.7659160412347	4.07651479405251	4.09112763960343	5.98632037827243	5.64668482138962
AT5G59690	119.438370520058	106.629914110257	157.733788688445	135.127109973653	57.5039065770758	109.644884257826	113.589514444575	133.413294409996
AT5G47780	69.085760799362	73.2045895240286	68.1839815613255	71.7484146156913	12.2178171440691	17.5594172996657	17.8049007616291	21.0797742625129
AT5G35732	3.24966229076099	3.04461577705915	5.8585053942086	5.17207994163098	3.04846712935363	5.54322614454944	10.0135099709173	12.07815002283
AT5G37660	4.64539898574168	4.22921916748758	4.82335337156484	4.94935746925936	4.94552867928731	5.54233824126167	5.81265563660314	5.48961042325657
AT5G30495	5.95254672759821	3.79353091673464	6.13234413812958	5.90252580050177	4.04802571504674	3.79078609665407	7.34910796444297	6.36127570661963
AT5G57490	31.8428860541896	24.6694727157178	33.9775938872157	33.8432801945008	14.3698348812375	14.0205584152254	19.1327713218435	19.3658106769249
AT5G22220	3.07310798772184	2.41693941600726	2.35975505206315	2.58004745867659	2.13354763031057	4.10728657193183	3.8233732483162	4.61037714775522
AT5G53440	13.8874596049502	13.5848409029884	15.2302192685547	12.2971564648039	8.4653612086581	8.76662581195428	11.5349070353603	13.6198832439586
AT5G54290	20.0669845412925	14.0415723419901	15.281225959863	15.4206665088139	38.2032574119489	49.3653461826566	37.2111056697014	38.623393610253
AT5G65580	5.3446427097602	4.85869694430537	3.85759958310703	3.74204321497084	3.9263455471201	4.24250833146651	5.25482263895303	5.42167361865757
AT5G46720	2.5285761835189	3.35225687851277	1.57048520577085	1.55759577006153	1.10705196313074	2.01270454381404	2.2512858431818	2.89593958644786
AT5G14450	17.3025419828271	17.3137342144439	11.8727691103243	8.98227831376034	7.43959342322649	8.06290205990424	6.96401673708884	5.19622689095533
AT5G11270	23.8815242370151	20.6743570823547	38.1834836789952	32.5196475393244	15.2350262228035	12.2524849289485	26.103907429343	25.5481810856643
AT5G03080	33.0910799839681	29.4259754078803	18.7240912953195	17.531043899045	24.6293327417758	32.9741542474185	18.3733340238721	23.3848515703706
AT5G22210	3.16604413454173	5.62806907674847	4.02563502811082	3.74367067443511	8.67109163905609	11.3773982535519	8.60546935541344	14.9553409676487
AT5G12850	26.7135697967179	27.1369705460883	29.3542780889269	28.4843277665157	9.43893694647213	13.9819888767735	14.3471448384592	13.7610930216763
AT5G26760	10.7277231852666	9.99035180726674	11.1639060389628	9.2289696040312	5.44612678173525	6.7517973554547	6.8141217421748	7.23763336180306
AT5G27380	43.0954798344161	47.7892562097339	51.601360414558	53.6722258127635	25.3457862097076	23.6701181704602	32.6659764600814	34.1472317986045
AT5G08570	56.7497590103979	60.793310765265	75.8453143208361	64.1025262432729	27.5157981868004	29.7913590161808	36.6854881877629	26.5806683227385
AT5G17980	3.37850449158478	2.87555243086993	3.45568471358005	2.41396207249199	2.53379157262122	1.98331625018584	2.2031447580647	2.12873379999505
AT5G13510	556.564768256811	323.06051664852	416.145253564147	434.003051173304	148.352735129867	155.29527149907	185.8144130939	115.472334216972
AT5G42860	8.79369804313615	7.31460677779818	11.2107033568528	12.2078486165549	8.50031606930606	10.07225043108	14.4841872012555	13.4629257699198
AT5G43060	86.2586545749927	103.619352327958	141.66442048763	134.258284975317	169.617218560662	154.380093036641	190.256215199903	202.357346166331
AT5G47420	8.31417440173775	8.57157560665001	9.25789983243939	9.78127075075389	11.6333497097309	9.66673609808339	8.59108546278106	8.61681449973701
AT5G23510	3.64849636522713	3.22396083514422	3.41323129687815	6.03879229835592	2.91153684408436	1.84043570254704	2.8665040763026	4.06555608819084
AT5G61890	2.70636679080179	3.81610961510777	1.4871160130185	1.75415153259065	5.87228958317737	4.96396681665458	1.87849927741861	4.23934744803639
AT5G18190	17.8713074409246	16.9763952546442	14.648884972103	13.7873665299627	16.345664675904	12.2479837848868	13.2931362674355	14.2258346860317
AT5G19730	11.1201363825202	8.13489155487438	9.65347357719478	6.95031119860828	11.039135730027	13.6560799822214	9.87095854023275	13.0361613399922
AT5G59790	5.67239414681142	5.43651092799094	4.68771242370734	5.29018778543581	2.2296560106102	3.47720978480014	3.40553315823231	5.16445639797214
AT5G26990	4.23449842142844	3.63452547746652	3.51187279267404	3.88579039174347	7.68003014918082	4.93771825436511	6.48286973292604	6.46791618075425
AT5G18120	4.48919688712302	3.62439797053786	3.95540648939104	4.41486877961273	4.67565030758471	4.47628592185618	3.57707455884642	2.28545892182247
AT5G13960	4.00571901050535	3.79618790419067	5.27166513376082	3.75754904029047	4.43092466918616	3.24561596787775	4.68293784543299	5.81198370366309
AT5G08120	12.687178491134	10.9922344564407	11.0129527209585	9.78973084171776	8.56049160179234	8.58607281504441	9.0147344012278	12.3929650151473
AT5G59090	12.5202076545368	17.3792011702899	39.6978043204035	45.9207928449626	14.9227603337145	13.9054888322547	30.5189885082367	40.7404741201857
AT5G07970	9.83358950024414	9.7955402530493	10.3084367987977	8.70915143864758	2.08936496545302	1.72976536902765	2.03195282723152	1.97962839261961
AT5G02840	7.67694591350229	9.09547304924914	6.49398474518023	8.43409434807625	4.43245504242146	6.48102472435511	6.08013636414938	5.88458462590371
AT5G19420	5.36982111745952	5.45281649462215	5.33174074719033	5.24113785792863	2.70792789183741	2.49872043580194	2.77460151161663	2.91988762980593
AT5G36230	38.3779813796634	38.3409077829216	43.7534106419177	39.3432004986458	37.7347040694926	53.6020022165001	43.5564065417282	40.2115462384328
AT5G04360	4.8226948615863	4.99507724885451	4.61303938399129	4.44695051219491	8.02547243663757	6.5160197846429	7.00915735482548	6.68697114892992
AT5G18600	8.61636614549497	8.61596396981259	8.06648270707982	6.35718362131419	33.9724497533391	22.1333554073773	22.5498711926169	21.2563094519931
AT5G11710	34.6807791221624	33.1091154338497	30.0605178667736	28.9137082169481	27.0918610011839	29.1071678734467	29.846270881253	32.1070754302062
AT5G49480	29.8242379484013	21.5273179998487	30.4531309881691	28.819785213497	52.1348421836989	44.4413171294264	50.6906453298895	53.8728515804659
AT5G01075	37.4170464925228	22.622908144428	15.5934798818824	19.7404507375033	19.0344683707069	11.180558645009	7.02844626241619	8.37629013636941
AT5G05450	10.593344214715	10.357324700384	14.1821256955657	12.5926868653642	9.48197275716953	8.30345337621714	13.6730503492886	12.1984063384282
AT5G64770	18.0160688023496	13.5339871362005	21.2075869973231	27.6673841337061	22.714675024328	30.1566013547997	40.656173487406	58.1484961278081
AT5G54310	30.1832810384232	31.4712403164571	25.6877509899904	25.8704949726347	27.8021642035546	29.8304865776835	35.3113853717966	31.5697359937606
AT5G04330	8.35575819204657	9.27338724764766	7.47746125448114	7.4678715800439	8.07065326512307	6.65510073679672	5.20401680849054	5.21156549984761
AT5G45430	46.6791336210977	55.8590101356002	54.3098257659638	58.2367505318145	3.65339191374593	3.95673329095479	4.26218166236318	3.30459816232289
AT5G02370	4.03123964047368	3.4582637831979	4.42977177869904	3.78738829778023	2.45225685065885	2.77399598515471	5.31410470189177	4.41383638976351
AT5G37600	85.290049763186	94.7904092749025	97.1200205583263	102.767892632586	192.298862764531	176.031073585854	185.875137798471	252.737361801342
AT5G02820	10.4216085971231	11.3459353883866	16.4459377780985	12.8107898035226	1.02392180144911	1.63702273062616	3.38624589395511	3.07804645382588
AT5G46860	28.788511375738	27.0879057864473	26.224699988608	27.136753065199	42.1397575942771	47.7572939414952	40.4839037517145	34.903877673983
AT5G64290	100.811354592249	100.322518766263	111.234919029089	104.219927193729	54.6834496356353	59.6824235211036	60.4587795467899	53.0463006389109
AT5G49555	10.9976188179247	10.8231089777232	9.91963116221969	10.5383548979944	8.70976441473116	11.6349999783754	10.7471481518469	9.85657586289123
AT5G67210	7.89029772955316	6.93751081990658	6.03915441621383	5.90975333474638	6.7674091135419	7.20808517673772	6.22739386121119	6.37160396668697
AT5G15780	235.256145737668	198.876203304638	151.2420873191	129.576165129977	108.712710105177	113.182721876607	89.8686602135429	61.7390465373407
