sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G47340	ABA-g7g8	ABA-Col0	NA	NA	153.242527432915	1.19714024757353	0.177406071632066	6.74802297666769	1.49873218546873e-11	3.3539660760383e-09
AT2G45180	ABA-g7g8	ABA-Col0	NA	NA	4034.76518083033	0.594272172058769	0.0889918697927832	6.67782544003769	2.42513647161198e-11	5.33960289902824e-09
AT1G04770	ABA-g7g8	ABA-Col0	NA	NA	437.005909521193	0.790852981250845	0.11891635117327	6.65049821532546	2.92102543391817e-11	6.32935209498682e-09
AT1G29910	ABA-g7g8	ABA-Col0	NA	NA	45849.0167796117	0.587443968266858	0.0893195795849995	6.57687789168137	4.80428994371939e-11	1.02474003158927e-08
AT3G44990	ABA-g7g8	ABA-Col0	NA	NA	1113.73046993968	-0.677096305414067	0.103087516884387	-6.56816970548849	5.09374700983053e-11	1.06976523740302e-08
AT5G53450	ABA-g7g8	ABA-Col0	NA	NA	2627.68740148478	0.562297556457862	0.0857442566720738	6.55784513484502	5.45908571636036e-11	1.1291208956672e-08
AT1G21680	ABA-g7g8	ABA-Col0	NA	NA	441.326938799528	0.844208966386781	0.13060107454286	6.46402772214356	1.01952182105878e-10	2.07723766854827e-08
AT1G03610	ABA-g7g8	ABA-Col0	NA	NA	346.002528322147	0.825084627722555	0.12782621467049	6.45473723718922	1.08406831328688e-10	2.17626713892342e-08
AT5G42650	ABA-g7g8	ABA-Col0	NA	NA	1509.95829656146	0.581554075493762	0.0904716946005138	6.42802235618188	1.29274732439869e-10	2.55757880077777e-08
AT2G29300	ABA-g7g8	ABA-Col0	NA	NA	67.0416843570989	1.65094458739431	0.257632845182403	6.40812931373501	1.47315939678433e-10	2.87287127507185e-08
AT3G25660	ABA-g7g8	ABA-Col0	NA	NA	1197.57950834441	-0.618354535306957	0.0969690958955559	-6.37682067256746	1.80801954804099e-10	3.47623589440952e-08
AT2G47780	ABA-g7g8	ABA-Col0	NA	NA	907.695996748752	-0.647752578150603	0.102091832597577	-6.34480312155721	2.22710071608466e-10	4.22252109378773e-08
