sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G54890	Mock-g7g8	Mock-Col0	NA	NA	18789.5382031325	0.502430979504114	0.0718276008460129	6.99495700240979	2.65340292646043e-12	5.95589949418484e-10
AT1G78460	Mock-g7g8	Mock-Col0	NA	NA	690.877517988414	0.703690574779792	0.100648033707851	6.99159783709614	2.71772997965075e-12	6.01057958293641e-10
AT1G59870	Mock-g7g8	Mock-Col0	NA	NA	4201.25301659606	0.616885198306088	0.0882702655330357	6.98859570185857	2.77651253274771e-12	6.05159014202793e-10
AT3G18000	Mock-g7g8	Mock-Col0	NA	NA	1198.62395078393	-0.581987089780227	0.0837474964385122	-6.94930731699573	3.67084113298732e-12	7.88653997128519e-10
AT5G64260	Mock-g7g8	Mock-Col0	NA	NA	1802.44595962865	0.564642794424121	0.0818180453176896	6.9012012231737	5.15646292260507e-12	1.09222599849377e-09
AT2G40000	Mock-g7g8	Mock-Col0	NA	NA	1172.11496568645	0.657316898963335	0.095311865374141	6.89648551503086	5.33047976926296e-12	1.1134039618048e-09
AT2G15890	Mock-g7g8	Mock-Col0	NA	NA	744.862692215535	0.680641396392892	0.0989310896224331	6.87995451167611	5.98716756215218e-12	1.20772140410578e-09
AT4G27450	Mock-g7g8	Mock-Col0	NA	NA	244.52523483836	0.941430948428709	0.136869605320169	6.87830542235063	6.056870584025e-12	1.20772140410578e-09
AT1G57990	Mock-g7g8	Mock-Col0	NA	NA	523.828982340172	0.837435079151968	0.12176712433238	6.87734956166063	6.09763595306246e-12	1.20772140410578e-09
AT5G26200	Mock-g7g8	Mock-Col0	NA	NA	109.781156364427	1.39201357500663	0.202409390929744	6.87721833761064	6.10325332216498e-12	1.20772140410578e-09
AT1G68840	Mock-g7g8	Mock-Col0	NA	NA	1622.27425548827	0.54094289863675	0.0798295390661822	6.77622475294871	1.23356732486343e-11	2.40930116865209e-09
AT4G10340	Mock-g7g8	Mock-Col0	NA	NA	29225.2514946733	0.481642703979648	0.0712176521925403	6.76296801637752	1.35193091208427e-11	2.60662679318401e-09
AT2G11810	Mock-g7g8	Mock-Col0	NA	NA	44.9305194175152	-2.22003422310475	0.328566610087481	-6.75672498344756	1.41145737765686e-11	2.68695031678248e-09
AT5G15120	Mock-g7g8	Mock-Col0	NA	NA	177.945490990983	1.11837605134006	0.166130646482795	6.73190693600221	1.67453740766921e-11	3.14792100924215e-09
AT1G61580	Mock-g7g8	Mock-Col0	NA	NA	583.218317025261	-0.663107138122528	0.100033741434103	-6.62883471732731	3.38347169043926e-11	6.2819791052489e-09
AT5G25280	Mock-g7g8	Mock-Col0	NA	NA	1582.5455490995	0.589750729157463	0.0890804599435635	6.62042752732863	3.5816147920688e-11	6.56876888511253e-09
AT5G60680	Mock-g7g8	Mock-Col0	NA	NA	637.859581831087	0.719380138694867	0.108772522149389	6.61362009889655	3.75033464122705e-11	6.79533526137513e-09
AT4G35770	Mock-g7g8	Mock-Col0	NA	NA	463.669189952766	0.946288463281528	0.144426105155049	6.55205970046506	5.67488441987289e-11	1.01600698560081e-08
AT2G30600	Mock-g7g8	Mock-Col0	NA	NA	604.950197855615	0.671773633642645	0.102773860729025	6.53642500999211	6.30067065520239e-11	1.10499288092055e-08
AT3G17790	Mock-g7g8	Mock-Col0	NA	NA	688.608431906585	-0.64184799991936	0.0982020551409366	-6.53599355938324	6.31886347224998e-11	1.10499288092055e-08
AT1G36370	Mock-g7g8	Mock-Col0	NA	NA	756.061902024394	0.639057108247796	0.0978368439844585	6.53186552449823	6.4955466411158e-11	1.12283363144529e-08
AT5G24490	Mock-g7g8	Mock-Col0	NA	NA	1813.48798204285	0.498263260208027	0.076828643675504	6.48538404911205	8.85060443888803e-11	1.51254818359588e-08
AT1G27020	Mock-g7g8	Mock-Col0	NA	NA	734.971649042213	0.628087346340328	0.0969549642798476	6.4781349877809	9.28632591798303e-11	1.56918039865783e-08
AT2G16500	Mock-g7g8	Mock-Col0	NA	NA	2106.45880923791	-0.505593888588317	0.0783159754340818	-6.45582061368658	1.07634045998345e-10	1.79856490863234e-08
AT2G41430	Mock-g7g8	Mock-Col0	NA	NA	3259.89262796823	0.451638321575997	0.0701093995592848	6.44190828070193	1.17980575726961e-10	1.94979107511842e-08
AT1G79040	Mock-g7g8	Mock-Col0	NA	NA	21889.5151173279	0.520162179378347	0.0811554345600206	6.40945590641434	1.46039876338731e-10	2.38727576115019e-08
AT1G70290	Mock-g7g8	Mock-Col0	NA	NA	609.998895179357	0.692251176689953	0.108044636061768	6.40708508929771	1.48328048123622e-10	2.39860808143134e-08
AT4G33070	Mock-g7g8	Mock-Col0	NA	NA	160.730692387635	1.05321567940279	0.165173673050633	6.3764137465172	1.81282769868019e-10	2.90033146387781e-08
AT1G01060	Mock-g7g8	Mock-Col0	NA	NA	717.34083548031	0.674890649409023	0.106153892883872	6.35766273920187	2.04846605251993e-10	3.24282957514181e-08
AT1G73010	Mock-g7g8	Mock-Col0	NA	NA	125.430062964921	-1.30112659430024	0.204852963395494	-6.3515146314396	2.13205131961489e-10	3.3399916453842e-08
AT5G65207	Mock-g7g8	Mock-Col0	NA	NA	94.4355703794372	1.35863750343366	0.21447577375587	6.33468983298853	2.37819199561082e-10	3.68717829092692e-08
AT1G56220	Mock-g7g8	Mock-Col0	NA	NA	810.58046783061	0.657772254674642	0.104233310992272	6.3105762295454	2.7799844126373e-10	4.2661413858829e-08
AT4G21400	Mock-g7g8	Mock-Col0	NA	NA	256.270628123373	0.950006372861943	0.150618286951892	6.30737735827109	2.83803298121198e-10	4.3112301014593e-08
AT5G20250	Mock-g7g8	Mock-Col0	NA	NA	3524.47540663222	0.458776646229596	0.0733064344089126	6.25834075724488	3.89094919268764e-10	5.85159849088294e-08
AT4G33560	Mock-g7g8	Mock-Col0	NA	NA	135.609126647739	1.1620289385581	0.186355425283263	6.23555196631276	4.50187870233279e-10	6.70334196082998e-08
AT5G59080	Mock-g7g8	Mock-Col0	NA	NA	111.945701191253	1.20898625600947	0.194179849746253	6.22611593112943	4.78140320004012e-10	7.0497571299415e-08
AT4G15560	Mock-g7g8	Mock-Col0	NA	NA	5514.22827133585	0.41803352063512	0.0676960813814455	6.17515094085929	6.61002899926863e-10	9.60000536279754e-08
AT2G32100	Mock-g7g8	Mock-Col0	NA	NA	180.857285247316	0.977424328670074	0.158315572055896	6.17389885263453	6.66261741642472e-10	9.60000536279754e-08
AT3G47340	Mock-g7g8	Mock-Col0	NA	NA	76.676903450138	1.40560190955561	0.227703290499949	6.17295387549932	6.70257705361887e-10	9.60000536279754e-08
AT1G08380	Mock-g7g8	Mock-Col0	NA	NA	9732.4790728145	0.527561933260268	0.0855995939491472	6.16313593232324	7.1318234205097e-10	1.01184426812307e-07
AT5G16370	Mock-g7g8	Mock-Col0	NA	NA	459.756973082026	0.728122603299509	0.119126465555856	6.11218170456091	9.82781901069565e-10	1.38131373926964e-07
AT1G76650	Mock-g7g8	Mock-Col0	NA	NA	71.6470674996058	1.4889950336012	0.245011578785875	6.07724353673295	1.22266003318735e-09	1.70255409621338e-07
AT5G61590	Mock-g7g8	Mock-Col0	NA	NA	457.377875287487	0.957847433242968	0.158251337051965	6.0526972541688	1.42440414483333e-09	1.96528568203197e-07
AT5G25460	Mock-g7g8	Mock-Col0	NA	NA	3659.59231227911	0.399486898031699	0.0663830102968996	6.01790874268858	1.7668474657058e-09	2.41560173061359e-07
AT5G67030	Mock-g7g8	Mock-Col0	NA	NA	1398.35838074731	0.507174953753656	0.084887587792465	5.97466563655465	2.30562573005133e-09	3.12381129317495e-07
AT2G37130	Mock-g7g8	Mock-Col0	NA	NA	1357.0047150416	0.577957064315865	0.0967605342200416	5.97306607466162	2.32835540476137e-09	3.12644079751842e-07
AT2G47780	Mock-g7g8	Mock-Col0	NA	NA	296.573593041909	-0.767407369074941	0.128576670370641	-5.9684806494271	2.39473040056523e-09	3.18711066319473e-07
AT4G27670	Mock-g7g8	Mock-Col0	NA	NA	25.6299553692584	2.86246196146963	0.480510249775366	5.95712986935825	2.56706245571618e-09	1
AT3G54500	Mock-g7g8	Mock-Col0	NA	NA	1029.68085252617	0.527446769538454	0.088849139919529	5.93643078611863	2.91293804757825e-09	3.84277853487099e-07
AT1G06680	Mock-g7g8	Mock-Col0	NA	NA	21711.628096738	0.482915373589028	0.0813753422545648	5.9344189555398	2.94887949312192e-09	3.85636510409222e-07
AT3G20395	Mock-g7g8	Mock-Col0	NA	NA	121.877371523216	1.09204145850822	0.184204057152929	5.92843325704594	3.05838673957084e-09	3.96509294624189e-07
AT5G64040	Mock-g7g8	Mock-Col0	NA	NA	7761.99092987732	0.378187329732629	0.0638196458089935	5.92587634949447	3.10636271105441e-09	3.99287083859379e-07
AT3G61870	Mock-g7g8	Mock-Col0	NA	NA	1680.71323989919	0.487199334601808	0.0822544395412111	5.9230764603011	3.15973838665237e-09	4.02705979634449e-07
AT2G29290	Mock-g7g8	Mock-Col0	NA	NA	724.196509370474	0.5852358024916	0.0990073222369932	5.91103556048839	3.39963623344887e-09	4.29639742141492e-07
AT2G44790	Mock-g7g8	Mock-Col0	NA	NA	655.79675174578	0.625053693141268	0.106363345246418	5.87658926760128	4.18805609365711e-09	5.23741688688879e-07
AT1G75380	Mock-g7g8	Mock-Col0	NA	NA	721.317635327995	0.640710495704694	0.109046514862605	5.87557059032989	4.21389349899291e-09	5.23741688688879e-07
AT3G01500	Mock-g7g8	Mock-Col0	NA	NA	12602.9421774842	0.478882270037829	0.0816720092200492	5.86348094789213	4.53262877559902e-09	5.56450849430449e-07
AT4G30440	Mock-g7g8	Mock-Col0	NA	NA	1702.19587486421	0.475903845694329	0.0811733740330383	5.86280724884777	4.5510641984138e-09	5.56450849430449e-07
AT2G25900	Mock-g7g8	Mock-Col0	NA	NA	334.655922132592	0.712625790868857	0.121809465131607	5.85033182847419	4.90593272466679e-09	5.95002598760193e-07
AT3G05630	Mock-g7g8	Mock-Col0	NA	NA	137.90197962586	-1.18052453371513	0.202093377827787	-5.8414805393629	5.17389235376756e-09	6.22481336866482e-07
AT5G11090	Mock-g7g8	Mock-Col0	NA	NA	549.979871622106	0.751254753542135	0.129264264335927	5.81177448695181	6.18140754575245e-09	7.37795143496596e-07
AT1G75945	Mock-g7g8	Mock-Col0	NA	NA	23.6780935977863	6.23901940660004	1.07569225453032	5.80000402561619	6.63133275991159e-09	1
AT3G46600	Mock-g7g8	Mock-Col0	NA	NA	576.744866575508	0.58149496617106	0.100296093234012	5.79778281906066	6.71973959365744e-09	7.95733572826884e-07
AT1G08650	Mock-g7g8	Mock-Col0	NA	NA	141.178570115813	-1.15185530196204	0.198996280957532	-5.78832577382617	7.10914335948099e-09	8.3526880455652e-07
AT1G76680	Mock-g7g8	Mock-Col0	NA	NA	532.601939300095	0.601595928370782	0.104382306004604	5.76338990196527	8.24410399125283e-09	9.61109146701172e-07
AT5G44260	Mock-g7g8	Mock-Col0	NA	NA	236.100958917243	0.848164829870153	0.14723865997728	5.76047642651075	8.38768446361096e-09	9.70326051140348e-07
AT5G52310	Mock-g7g8	Mock-Col0	NA	NA	1144.42455176713	-0.471219724886004	0.081852779441418	-5.7569178237039	8.56635850775067e-09	9.83431035099712e-07
AT1G74940	Mock-g7g8	Mock-Col0	NA	NA	142.822953334205	1.00826837192691	0.175192609225042	5.75519924263331	8.6539665246937e-09	9.85962140642943e-07
AT2G44490	Mock-g7g8	Mock-Col0	NA	NA	917.919869953625	0.530323530775498	0.0926712793320083	5.7226309445404	1.04886945621384e-08	1.18601110917293e-06
AT5G38430	Mock-g7g8	Mock-Col0	NA	NA	15512.8817207205	0.43309560115935	0.0758491885711248	5.70995694638487	1.13004756833993e-08	1.26826756569136e-06
AT2G25150	Mock-g7g8	Mock-Col0	NA	NA	64.9320656845214	-1.48223689231455	0.260514074871521	-5.68966146280407	1.27291478346717e-08	1.41802706878243e-06
AT1G15125	Mock-g7g8	Mock-Col0	NA	NA	314.818872095244	0.743117248114177	0.130737814999165	5.68402682971965	1.31559624671203e-08	1.45479793781634e-06
AT5G26270	Mock-g7g8	Mock-Col0	NA	NA	178.131405891624	-0.973795840283155	0.171675802361083	-5.67229526171072	1.40896861311944e-08	1.54667729727761e-06
AT4G23750	Mock-g7g8	Mock-Col0	NA	NA	205.239043819609	-0.828249127199632	0.146548274838702	-5.65171530071742	1.58854548052142e-08	1.73116923779432e-06
AT5G57660	Mock-g7g8	Mock-Col0	NA	NA	1454.00165049252	0.477088405017964	0.0844823111867743	5.64719878417166	1.63083224972983e-08	1.76446663335877e-06
AT5G49360	Mock-g7g8	Mock-Col0	NA	NA	1966.58294488033	0.46074802113078	0.0816481822167846	5.64308976172238	1.67025209311781e-08	1.79420865917134e-06
AT1G05010	Mock-g7g8	Mock-Col0	NA	NA	3289.1023598614	0.408252397995763	0.07270025128715	5.61555690341779	1.95930162326023e-08	2.08978277391565e-06
AT4G37930	Mock-g7g8	Mock-Col0	NA	NA	9483.52180523647	0.38010986264519	0.0677430709328035	5.61105154241137	2.01100851461062e-08	2.12982796135416e-06
AT1G30380	Mock-g7g8	Mock-Col0	NA	NA	8352.23648936859	0.368335401356976	0.0657957560313238	5.59816352260806	2.1663436958086e-08	2.2782967021864e-06
AT4G17245	Mock-g7g8	Mock-Col0	NA	NA	607.761470219942	0.623463096184617	0.111468822427184	5.59316123207358	2.22972051636672e-08	2.32866436428049e-06
AT4G28520	Mock-g7g8	Mock-Col0	NA	NA	126.188628026033	1.16367110370162	0.208490275286487	5.58141669726618	2.3856731102452e-08	2.47435433827431e-06
AT3G52060	Mock-g7g8	Mock-Col0	NA	NA	787.623256968319	0.554847724207542	0.0995051127114353	5.57607251615905	2.4600940885823e-08	2.53406541083488e-06
AT3G21055	Mock-g7g8	Mock-Col0	NA	NA	8525.52009079007	0.438351539074217	0.0786829144862096	5.57111466875118	2.5311465908386e-08	2.58951793058651e-06
AT1G66180	Mock-g7g8	Mock-Col0	NA	NA	1538.10732673818	0.53388255573581	0.0960494243974328	5.55841494194399	2.72235568699791e-08	2.76631805248389e-06
AT2G47400	Mock-g7g8	Mock-Col0	NA	NA	5870.37048241396	0.373094278639498	0.0671419917544114	5.55679491910492	2.7477327725944e-08	2.77336598436559e-06
AT5G42650	Mock-g7g8	Mock-Col0	NA	NA	1166.09405505632	0.507723068193137	0.0914998322561368	5.54889616378596	2.87478844240901e-08	2.88226289235927e-06
AT2G44460	Mock-g7g8	Mock-Col0	NA	NA	80.6313843060422	1.27357823558629	0.22963152664765	5.54618198197361	2.919749386234e-08	2.90795437215716e-06
AT2G43510	Mock-g7g8	Mock-Col0	NA	NA	248.787947512034	0.821196470000741	0.148131754863621	5.54368960765223	2.9616364234656e-08	2.93026645871705e-06
AT1G25560	Mock-g7g8	Mock-Col0	NA	NA	1434.07234597548	0.445450679680403	0.0805082550686737	5.53298142284209	3.14832827432856e-08	3.09462149788413e-06
AT1G45201	Mock-g7g8	Mock-Col0	NA	NA	2301.94810897923	0.411910388184062	0.0744748748673715	5.53086378349225	3.18657710666982e-08	3.11187877319528e-06
AT4G30170	Mock-g7g8	Mock-Col0	NA	NA	643.183823111156	0.553595889014801	0.100190329715676	5.5254423314687	3.28656520478208e-08	3.18881639449791e-06
AT5G57560	Mock-g7g8	Mock-Col0	NA	NA	497.254147594547	0.70347363677021	0.12734190003615	5.52429040693209	3.30819887437738e-08	3.18923095331804e-06
AT3G18890	Mock-g7g8	Mock-Col0	NA	NA	1438.95059501719	0.468149587805497	0.0851420392752069	5.49845401626198	3.83135420210616e-08	3.6700468691385e-06
AT2G30570	Mock-g7g8	Mock-Col0	NA	NA	6603.68292625636	0.393223580787931	0.0715426809839736	5.49634952701895	3.87733640656765e-08	3.69058621635259e-06
AT2G38240	Mock-g7g8	Mock-Col0	NA	NA	49.5600806971141	1.69736946222704	0.316631653734521	5.36070680933941	8.28969644954806e-08	7.84080156633668e-06
AT5G62520	Mock-g7g8	Mock-Col0	NA	NA	67.6443494479856	1.39190820866274	0.261145876005987	5.33000264048139	9.82113387360392e-08	9.23125202032059e-06
AT4G02770	Mock-g7g8	Mock-Col0	NA	NA	15041.8811781245	0.336622487072798	0.0636730957310743	5.28673034046493	1.24521991731262e-07	1.1631591513332e-05
AT5G66985	Mock-g7g8	Mock-Col0	NA	NA	51.5420049472814	1.70507438155775	0.322811441467541	5.28195151264241	1.27815029925438e-07	1.18087939914591e-05
