mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT3G54230	0.0427921408915682	-0.193752193020477	-0.238144456270975	0.242699838874385	-1.23499167422807	-1.47153620428995	-0.235448781550568	0.388017086750336	-0.235448781550568	0.388017086750336	0.707694682375462
AT4G19640	0.134599024892171	-0.00804604417640875	-0.143755927378908	0.388171518242467	2.08451109255044	1.94186606400259	-0.14206176146651	0.311183800635235	-0.143755927378908	0.388171518242467	0.707694682375462
AT4G28530	0.0262052609399397	1.6496585215853	1.61266225980547	0.156071716500097	-0.297324178475709	1.32612656546785	1.09175168976585	0.388303556162521	1.09175168976585	0.388303556162521	0.707774812133592
AT3G05000	0.0795079911086925	-0.149644259697352	-0.232555721022332	0.38842272207207	2.03550671512905	1.80635462877223	-0.228441737858463	0.28563430084828	-0.232555721022332	0.38842272207207	0.70792523470941
AT5G01060	1.13982627214327	-0.35650329771366	-1.20523207352947	0.388677343099022	0.470605883711511	-1.02572432124943	-1.6121506634482	0.34245102150371	-1.20523207352947	0.388677343099022	0.708106592712513
AT3G07870	0.346241048991998	-0.063527751088418	-0.414558069090174	0.221362933417338	-1.31837400078467	-1.72814322220455	-0.405840037544184	0.388738519238056	-0.405840037544184	0.388738519238056	0.708106592712513
AT4G14385	0.251397726332115	0.57778019996281	0.322161386009995	0.321891606742	0.0872184580506463	0.413600729095325	0.332551105512937	0.388742126644668	0.332551105512937	0.388742126644668	0.708106592712513
AT1G43620	0.159992621741529	0.401584632317387	0.238909780242305	0.346167064576906	0.409576396365741	0.651168283503781	0.244367675251215	0.388675206745525	0.244367675251215	0.388675206745525	0.708106592712513
AT3G20920	-0.00502478071806676	0.16706610902509	0.170419741144096	0.338865578025083	-0.0446400014802633	0.127450820969798	0.173244221277065	0.388684489802722	0.173244221277065	0.388684489802722	0.708106592712513
AT1G78820	-0.296618548797128	-0.138665373880409	0.156902004497452	0.388668199577413	0.471385038501563	0.629338391534467	0.158193800157328	0.117538936006202	0.156902004497452	0.388668199577413	0.708106592712513
AT2G28815	-0.63140706222535	0.153764396645862	0.782236518431443	0.388859862075796	6.44736453704166	7.23253635365126	0.785555920645817	8.44988200576675e-09	0.782236518431443	0.388859862075796	0.708220295130621
AT3G17940	0.106283419029631	0.21346544154094	0.106402893774072	0.388877858860347	0.585242215221428	0.692424233392135	0.107485874708848	0.378776537384816	0.106402893774072	0.388877858860347	0.708220295130621
AT5G24000	0.0422692981715839	-0.265859029802407	-0.311618487459667	0.251098910957477	-0.69137631436597	-0.999504911984841	-0.306323261840464	0.388950400479218	-0.306323261840464	0.388950400479218	0.708285644454191
AT5G08150	0.394126891141297	1.04828839811881	0.646165635925487	0.23535731192162	0.0337722941199213	0.687933671779518	0.540830204497578	0.389022747892187	0.540830204497578	0.389022747892187	0.708323307727433
AT3G06010	-0.0799546443685961	-0.284157345110187	-0.206120907952609	0.286699923811075	-0.463011519504427	-0.667214335445135	-0.203504680571339	0.389044404616921	-0.203504680571339	0.389044404616921	0.708323307727433
AT3G24880	0.0333461769481085	-0.819062066509471	-0.856939638617309	0.220161338739976	-3.03701339213261	-3.88942315871458	-0.854086556216981	0.389137322689238	-0.854086556216981	0.389137322689238	0.708369964373363
AT5G10410	0.174589736471663	-0.422986418094956	-0.609102377645723	0.262301455726459	-0.132427451157268	-0.730004458404491	-0.592190890693441	0.389290009922694	-0.592190890693441	0.389290009922694	0.708369964373363
AT4G18465	0.190177460876874	-0.178970624111149	-0.374138655733085	0.289326299024083	0.327179782489277	-0.0419684059650137	-0.365729100230542	0.38927925807615	-0.365729100230542	0.38927925807615	0.708369964373363
AT5G41770	-0.0109177730503175	-0.11159618362484	-0.10128556895344	0.386270801984251	0.806884295991839	0.706205884375777	-0.100287233029107	0.389248139355653	-0.100287233029107	0.389248139355653	0.708369964373363
AT4G25570	-0.0384059410691602	-0.136622943738925	-0.0988390836994089	0.389181590672899	1.56302853365371	1.46481156532756	-0.0981476320256643	0.254976392828421	-0.0988390836994089	0.389181590672899	0.708369964373363
AT3G61600	0.178645969043088	0.276205001058853	0.096665201059116	0.389239292010533	0.163757816027616	0.261316842873039	0.0979311857930683	0.387884605027315	0.096665201059116	0.389239292010533	0.708369964373363
AT3G21360	0.136131250983387	0.495979641911678	0.35568541321301	0.288022509905483	-0.511816657162654	-0.151968593475707	0.366048031520129	0.389399817792334	0.366048031520129	0.389399817792334	0.708503049210442
AT3G14790	-0.0195413110397568	0.118401020399674	0.136514142831898	0.383262236962265	0.000416812494649582	0.138359126039343	0.138691528985407	0.389508929928612	0.138691528985407	0.389508929928612	0.70863484323453
AT1G76952	0.341411222927464	-1.89492953164308	-1.28645200240601	0.389809784661374	0.271629375447925	-1.96471482910664	-1.57110590807959	0.367596265673884	-1.28645200240601	0.389809784661374	0.708858039457234
AT4G30320	0.787961716526465	0.0181680368376692	-0.785071173083754	0.253768921476777	0.592813874498384	-0.176980331076748	-0.753780644792705	0.389749230138984	-0.753780644792705	0.389749230138984	0.708858039457234
AT5G03440	-0.180287282563382	0.350036221942322	0.520396839006455	0.389815054564107	1.335200213602	1.86552362343606	0.540443490486689	0.314513366582767	0.520396839006455	0.389815054564107	0.708858039457234
AT2G46660	0.322874903702706	-0.13389982473434	-0.464232250269854	0.279469796833071	0.428436805259338	-0.028338251500377	-0.451096491420046	0.389732069087943	-0.451096491420046	0.389732069087943	0.708858039457234
AT3G56950	0.0562167567572976	-0.136081421932995	-0.194158995397651	0.301895323302819	-0.0538257651381596	-0.246124054869295	-0.191224146911394	0.38971450889148	-0.191224146911394	0.38971450889148	0.708858039457234
AT5G02840	0.308719917256759	0.578497938974332	0.267101610149164	0.284119476964503	-0.449692384383799	-0.179914561715809	0.273757021632474	0.389981194598196	0.273757021632474	0.389981194598196	0.708894528830214
AT3G51790	0.0268736767702412	-0.248035135656862	-0.278371534631674	0.292855155177878	0.13066666523216	-0.144242316102003	-0.273609029619792	0.389981882249177	-0.273609029619792	0.389981882249177	0.708894528830214
AT4G14220	0.221118700683364	-0.0317010187993263	-0.255793801121506	0.288404465767723	0.135826188723672	-0.116993669057064	-0.250836392277562	0.389967888977378	-0.250836392277562	0.389967888977378	0.708894528830214
AT5G50380	0.0186407094496039	0.160295305245688	0.140131808153321	0.371191184835175	-0.229257215659794	-0.0876026258374638	0.142571297001931	0.38993432354952	0.142571297001931	0.38993432354952	0.708894528830214
AT1G17190	-0.154068154413053	-0.00464669069358006	0.14811695951287	0.390036545863221	0.923444904459556	1.0728663571795	0.149991857294527	0.373208579529435	0.14811695951287	0.390036545863221	0.708927196860141
AT1G67860	-0.100165767942138	-0.525055933147168	-0.433923157429348	0.390102187253852	2.45494822199484	2.03005821022513	-0.423352781765443	0.309687531082016	-0.433923157429348	0.390102187253852	0.708979809983225
AT1G67360	-0.00503655490368881	-0.101373993412911	-0.0971172380818168	0.390246264507784	0.456352537441115	0.360015107542693	-0.0961186029113804	0.378498150825752	-0.0971172380818168	0.390246264507784	0.709174950767015
AT1G64405	-0.305637849101717	-0.936361450753521	-0.64875615665283	0.390432536137017	0.97618528009252	0.345460913903841	-0.74035750708852	0.372142086190431	-0.64875615665283	0.390432536137017	0.709340080505691
AT2G04660	-0.0330575287638056	0.412579690401903	0.441886456920574	0.248817266669758	-1.23628183562042	-0.79064518151429	0.45654804478486	0.390386573028252	0.45654804478486	0.390386573028252	0.709340080505691
AT1G52280	0.129288686589763	-0.0527483244034058	-0.184622331710237	0.390455426527078	1.61442143235983	1.43238445084091	-0.181434474482332	0.35905292321528	-0.184622331710237	0.390455426527078	0.709340080505691
AT5G45950	-0.0459375346357459	0.138553078991962	0.183090989962338	0.390483986142463	0.341959551757607	0.526450419452395	0.184816523898736	0.0713746254731992	0.183090989962338	0.390483986142463	0.709340080505691
AT1G73360	-0.0157710026944826	-0.827960614415495	-0.83337345010397	0.257847695817287	-0.755677527363383	-1.56786881266696	-0.812208935226685	0.390545342298284	-0.812208935226685	0.390545342298284	0.709357988502281
AT1G28090	-0.0331870107520951	0.293548804281526	0.324235918426718	0.247779225962138	-1.59269897002938	-1.26596348281121	0.331521361275831	0.390603987354473	0.331521361275831	0.390603987354473	0.709357988502281
AT2G20230	0.0378559794679131	-0.0683249723093594	-0.107248802000781	0.386958498624257	0.603305564352534	0.497124614183586	-0.105795566142764	0.39058612192081	-0.105795566142764	0.39058612192081	0.709357988502281
AT2G30420	-1.09940184297052	0.0608746317980768	1.13651779890142	0.390703096446186	1.44976299266464	2.61003834864726	1.18589369355371	0.230431757814155	1.13651779890142	0.390703096446186	0.709471290078644
AT2G39500	0.724557995020368	1.16528436136739	0.434377654605497	0.2885670279843	-0.447865240753548	-0.00713843380175962	0.456050830407797	0.390860491257163	0.456050830407797	0.390860491257163	0.709524964322759
AT5G35370	0.358841254019063	0.645599263598409	0.284797156336167	0.249807642725307	-0.856921243658323	-0.5701634994852	0.291714094997457	0.390931036139429	0.291714094997457	0.390931036139429	0.709524964322759
AT3G58180	0.202598785886056	-0.0821535841819481	-0.288378259287696	0.30754188778802	0.549310816494308	0.264558314447153	-0.282302369810269	0.390937141766499	-0.282302369810269	0.390937141766499	0.709524964322759
AT1G53580	0.00175663289620945	0.119137682941012	0.116289942160887	0.390952992608048	0.843910114954352	0.96129117558592	0.117674367362083	0.344961667501598	0.116289942160887	0.390952992608048	0.709524964322759
AT1G62740	0.0358874458781619	-0.0690047562151241	-0.106039169293334	0.3908875280959	0.587827017570911	0.482934827430355	-0.10471496504438	0.37454308323013	-0.106039169293334	0.3908875280959	0.709524964322759
AT4G30950	0.19766629101666	0.299632757810911	0.101296654204368	0.316312423728713	-1.78699061324469	-1.68502417741007	0.102414769395072	0.390895030856569	0.102414769395072	0.390895030856569	0.709524964322759
AT5G23570	0.424367491280727	0.167512283602027	-0.259109879499634	0.281679457459959	0.308326142893184	0.0514708950821873	-0.254777952241201	0.391051293975818	-0.254777952241201	0.391051293975818	0.709636709956492
AT2G40770	0.0324282949664472	-0.273011031630011	-0.309781605608251	0.26931848574145	-0.648372698032728	-0.953812047843328	-0.303178854153503	0.391179382926486	-0.303178854153503	0.391179382926486	0.709802484741044
AT1G19940	-0.666128819756039	0.611503816708716	1.27826272377516	0.160731664214171	-0.696564198765885	0.581067242432401	1.01817497313296	0.391222082329285	1.01817497313296	0.391222082329285	0.709813301970524
AT4G15390	-0.319846058537676	-0.969112805737914	-0.66806193504263	0.30338431801505	0.255205565295931	-0.394061934876964	-0.650805742578822	0.391463656199843	-0.650805742578822	0.391463656199843	0.710184910933068
AT5G14340	-0.0746977546004973	-1.09657954107023	-1.0670577335334	0.391526820602941	0.729873148516201	-0.292005182072969	-1.3204930417589	0.352468550332467	-1.0670577335334	0.391526820602941	0.710232813901927
AT1G63740	-0.294931000038637	0.206838913467123	0.497460454078656	0.24865352238088	-1.57035115749215	-1.06858253776432	0.512289158510475	0.391603452695116	0.512289158510475	0.391603452695116	0.710238459544011
AT5G48230	0.00549095896977894	-0.0831825169235073	-0.0892728866883259	0.391592773611329	1.67760646898473	1.58893302276759	-0.0885876433919235	0.285347303695478	-0.0892728866883259	0.391592773611329	0.710238459544011
AT1G74930	-0.581049747817204	-0.0348945455544953	0.538941629594914	0.297630816530164	-0.745810918924179	-0.199656415533502	0.556199483387513	0.391714819267409	0.556199483387513	0.391714819267409	0.710276258505829
AT5G53580	0.0619891352908496	0.354309461082888	0.289506404323698	0.242154561262394	-2.08076582632174	-1.78844577410547	0.296437757556331	0.391771341384847	0.296437757556331	0.391771341384847	0.710276258505829
AT1G71780	0.432442401136206	0.206118715884783	-0.229387414565905	0.391752268850055	1.3592999383629	1.13297629809975	-0.224335893739505	0.374386421778553	-0.229387414565905	0.391752268850055	0.710276258505829
AT1G10830	-0.307148744450408	-0.184860175715769	0.121531108732218	0.391707213156892	1.80003619026623	1.92232480857313	0.122396849869761	0.242892531577397	0.121531108732218	0.391707213156892	0.710276258505829
AT4G09490	-0.434688323620732	0.440613576359073	0.872011614671003	0.230397293130359	-1.97719110960534	-1.10189077302419	0.915971702892168	0.392041031576185	0.915971702892168	0.392041031576185	0.710365260347319
AT5G44280	-0.471030227609939	-0.0224330704673983	0.445704348660569	0.281058993434893	-0.716695641551412	-0.26809896567034	0.455978638472692	0.391946865608481	0.455978638472692	0.391946865608481	0.710365260347319
AT2G26830	-0.141804635353174	0.201840930935209	0.338192467245036	0.39198932209025	1.55678278807677	1.90042847483058	0.346287965818582	0.253546623032445	0.338192467245036	0.39198932209025	0.710365260347319
AT1G11130	-0.194744375209529	0.0749127481015851	0.267223561548904	0.302302479148725	-0.384268606998127	-0.114611692052381	0.272317360993222	0.391968886446325	0.272317360993222	0.391968886446325	0.710365260347319
AT1G25570	-0.0418970762549716	-0.285406857828076	-0.243114318345276	0.28628912780337	0.421640687174446	0.178130642294425	-0.242973401144291	0.392023928289073	-0.242973401144291	0.392023928289073	0.710365260347319
AT4G14300	0.255394982358467	0.134901519765033	-0.121504678511738	0.34119693001691	0.329855921663426	0.2093624361951	-0.120044286681416	0.392005493910706	-0.120044286681416	0.392005493910706	0.710365260347319
AT1G18350	-0.406029733306458	-1.84679585591221	-1.08259083157512	0.392219389102623	1.04947709506721	-0.391291824388702	-1.28780146731776	0.347701175901597	-1.08259083157512	0.392219389102623	0.710555163324124
AT2G46130	-0.585270865378041	-1.55320859621658	-1.0046708326765	0.392212790660429	0.683814109714675	-0.284126124411364	-1.2304940632694	0.345596747184833	-1.0046708326765	0.392212790660429	0.710555163324124
AT1G18360	-0.00624864742472307	-0.303459676450224	-0.299945367829731	0.284623095596876	-0.0596368537849793	-0.35684811290978	-0.295577768734929	0.392331356250496	-0.295577768734929	0.392331356250496	0.710599439464065
AT5G41260	0.171642646849853	0.449825886523364	0.275011927090409	0.273654268480839	-1.14713067151554	-0.868947673620961	0.28235172900279	0.392354164908786	0.28235172900279	0.392354164908786	0.710599439464065
AT5G60450	-0.276218243086219	-0.0189861995759666	0.255640756311764	0.255342350938563	-1.73320526879214	-1.47597349233972	0.259109085327885	0.392297047322273	0.259109085327885	0.392297047322273	0.710599439464065
AT3G57480	0.254916470648046	-0.673006020049059	-0.811512005717068	0.24621763570208	-1.12247077525694	-2.05039468823902	-0.798044393568329	0.392415471447336	-0.798044393568329	0.392415471447336	0.710643858265439
AT2G27470	0.0218523212325298	0.330347863303219	0.305626331195397	0.295945818688213	-0.365008228426523	-0.0565128023743682	0.312860785595675	0.39275033018494	0.312860785595675	0.39275033018494	0.71111696462405
AT1G69070	-0.0303971639240504	-0.201057129643178	-0.172658334479353	0.351823766102171	0.390416728850446	0.219756729182666	-0.169762838270306	0.392726049358386	-0.169762838270306	0.392726049358386	0.71111696462405
AT1G13860	0.000854591648105012	-0.446120201340866	-0.450625550061207	0.223703997413925	-2.10814191286802	-2.55511731063327	-0.443794567583012	0.392825695837942	-0.443794567583012	0.392825695837942	0.711132077551347
AT1G03687	-0.161211349585136	0.14377587010032	0.303187288345781	0.310814977197797	-0.00299178770665197	0.301995159845422	0.309033950475104	0.392832289410772	0.309033950475104	0.392832289410772	0.711132077551347
AT2G40170	-0.506432357513775	-0.638230248243523	-0.133285244153605	0.375519787444149	0.247263823636948	0.11546591919874	-0.131619179143224	0.392972396082118	-0.131619179143224	0.392972396082118	0.711319061710942
AT1G66700	-0.752037181717628	1.02363154382423	1.77072012760239	0.083170411540441	-2.02161705727763	-0.245949699012771	1.2233987157365	0.393118100285241	1.2233987157365	0.393118100285241	0.711516141977624
AT5G41990	-0.0105884164167489	-0.274322288222697	-0.265608877052277	0.237057887508171	-2.19107431514256	-2.45480845710943	-0.262220866309765	0.39317239498463	-0.262220866309765	0.39317239498463	0.711516941828838
AT1G05500	0.0329007831460769	-0.142487113376209	-0.176524875093099	0.29855887593991	-0.205308612250486	-0.380696599342181	-0.174339716279821	0.393192194395037	-0.174339716279821	0.393192194395037	0.711516941828838
AT5G28610	-1.46123402490512	0.106860678758419	2.22178235866475	0.114897496312908	-0.852643430575768	0.715447165982476	1.69672995109416	0.393275254812215	1.69672995109416	0.393275254812215	0.711600599197116
AT5G40090	-0.141788536554141	2.4688137264865	2.61172265930775	0.00214835628357396	-3.83673986962042	-1.22613802535249	1.14945276925241	0.393458384707919	1.14945276925241	0.393458384707919	0.711634591052861
AT1G14770	0.100015217320386	1.63054651720407	1.52706908988496	0.0423978554248896	-3.72524918360894	-2.19471968589003	1.02593863618328	0.39347820176066	1.02593863618328	0.39347820176066	0.711634591052861
AT5G40710	0.144836632129673	-0.375060057304526	-0.528589294714951	0.257521510114701	-0.256113461092523	-0.77601072029845	-0.515360443546454	0.39347432961695	-0.515360443546454	0.39347432961695	0.711634591052861
AT5G60190	0.14339489485257	0.626308836561849	0.474247452464268	0.32107906670687	-0.325150919977008	0.157762582857716	0.496097573277344	0.393420165929317	0.496097573277344	0.393420165929317	0.711634591052861
AT4G16670	-0.144693832228352	-0.538987908999008	-0.397325760454946	0.277782102251563	-0.477813255697378	-0.872107704753988	-0.39253556538786	0.393469787990876	-0.39253556538786	0.393469787990876	0.711634591052861
AT3G13950	1.25603384127324	0.0139686671751887	-1.07227812925518	0.3936959401268	1.96321984499462	0.72115426754867	-1.35882988961397	0.333319296906817	-1.07227812925518	0.3936959401268	0.711961742717139
AT1G49400	-0.483407886677807	-0.816351760824011	-0.336952969153593	0.281672313022649	-0.806153571258539	-1.13909786426867	-0.333219433203782	0.393796452779032	-0.333219433203782	0.393796452779032	0.712076861407925
AT2G21220	-0.0559335522327174	-0.726250215869053	-0.699630531314039	0.33633113786268	1.09176037415288	0.42144290574473	-0.667389056577951	0.393883916339512	-0.667389056577951	0.393883916339512	0.71216836492567
AT1G04610	0.159810372565893	-0.357825864916143	-0.523661398075427	0.30631823225571	0.878959345015289	0.361322588462664	-0.511610845835094	0.394071915871196	-0.511610845835094	0.394071915871196	0.712307399407796
AT3G58530	0.553021823139745	0.155986157761786	-0.403115809526827	0.249852323730367	-0.0341381524581538	-0.431174157303	-0.391564012156735	0.394001955663975	-0.391564012156735	0.394001955663975	0.712307399407796
AT5G38600	0.194058484573075	0.432172180836014	0.235493872435429	0.327131614418079	-0.199675233969428	0.0384383350648877	0.240727556816655	0.394108281127754	0.240727556816655	0.394108281127754	0.712307399407796
AT1G18740	-0.380811432606744	-0.1761567229569	0.203257219940182	0.300549321947777	-0.870721037187417	-0.666066470962534	0.205604415807464	0.394052682346185	0.205604415807464	0.394052682346185	0.712307399407796
AT5G66910	0.173098598252297	-0.359694656915494	-0.536988831582313	0.246589825754056	-0.900912136835298	-1.4337060793383	-0.528703085554897	0.394191932589711	-0.528703085554897	0.394191932589711	0.71232532075999
AT4G23850	0.223547817788212	0.308696146427892	0.0847520332099341	0.394166500851892	1.35852998930142	1.44367835281387	0.08527703489722	0.228616400244424	0.0847520332099341	0.394166500851892	0.71232532075999
AT4G36030	0.282797212220096	-0.516966417421337	-0.801977006700827	0.388753281880081	-3.34497390880965	-4.14473957673662	-1.08880440469787	0.39429207090228	-1.08880440469787	0.39429207090228	0.712373022433416
AT5G62460	0.0484938707125528	-0.153474725971212	-0.204100728817579	0.331352928281437	0.539544977974116	0.337576309587159	-0.200816072206957	0.394275232897938	-0.200816072206957	0.394275232897938	0.712373022433416
AT5G22580	-0.15378062336066	-0.397843966599729	-0.249384780828746	0.36661300942261	0.47538472542894	0.231321445163405	-0.242965482214232	0.394492365608212	-0.242965482214232	0.394492365608212	0.712668255812647
AT3G20350	-0.111507728065128	-0.525712424823049	-0.417801672068547	0.261871266755742	-1.05082315159809	-1.46502841549318	-0.412128453396941	0.394758484734932	-0.412128453396941	0.394758484734932	0.713082337655537
AT5G05365	0.255047364012265	-0.303452119438247	-0.569530389763655	0.374640555152439	0.457136224732031	-0.101363800604361	-0.644548105492097	0.394872578834495	-0.644548105492097	0.394872578834495	0.713135100248503
AT4G05100	-0.210823282834617	0.0838993222413368	0.29233180450958	0.275061143603424	-1.00327611932159	-0.708553804290426	0.298258801285698	0.394898423350693	0.298258801285698	0.394898423350693	0.713135100248503
AT1G14830	-0.11257078944145	-0.210362314852609	-0.0985347653405133	0.394830085025822	1.14681367149142	1.04902218072886	-0.0975570600264615	0.305745703387995	-0.0985347653405133	0.394830085025822	0.713135100248503
AT4G01130	-0.420582745139054	-0.930553326859563	-0.516389729948159	0.282820171697442	-0.524210441465334	-1.03418171404686	-0.511639304980685	0.394957454112629	-0.511639304980685	0.394957454112629	0.71317504401029
AT5G44190	0.0704461497881504	-0.0156484247157403	-0.0866516495386513	0.395022921183762	0.570316400711466	0.484221832773361	-0.0859556917682267	0.382212517378467	-0.0866516495386513	0.395022921183762	0.713226601270113
AT4G08770	0.337164358936181	-0.0169708186656531	-0.360939095480816	0.32089152510841	0.94799656625858	0.5938612434331	-0.350432335951401	0.39508473718845	-0.350432335951401	0.39508473718845	0.713271557392829
AT1G18950	0.130175937319832	-0.0679800368396083	-0.199696250851924	0.288460180884887	-0.311903631716509	-0.51005957382362	-0.197029813187178	0.395194743914954	-0.197029813187178	0.395194743914954	0.713403498755566
AT3G62740	0.120653486027875	-0.415333471446381	-0.544042769960889	0.251893944607124	-0.817142181406711	-1.35312977628913	-0.530958328641384	0.395428257707523	-0.530958328641384	0.395428257707523	0.713409120587772
AT2G29730	0.0231965671421798	-0.428890132101738	-0.460150718904823	0.261854114238246	-0.856677845709356	-1.30876499254309	-0.44919858698953	0.395350025652462	-0.44919858698953	0.395350025652462	0.713409120587772
AT1G75010	0.00167544522954427	0.388447317909578	0.383679825391597	0.249560119156744	-1.35504356486337	-0.968272173808226	0.394323896982247	0.395353312526455	0.394323896982247	0.395353312526455	0.713409120587772
AT1G02810	-0.455423531046018	-0.202117422925294	0.250157260050834	0.380971319971773	0.423627884030892	0.676933920141049	0.254649812884865	0.395420936796693	0.254649812884865	0.395420936796693	0.713409120587772
AT2G21120	0.185184157997245	-0.057077121990568	-0.245462911970667	0.295637764526358	-0.0135507954022153	-0.255812210939099	-0.240473910633499	0.39532993568007	-0.240473910633499	0.39532993568007	0.713409120587772
AT1G18150	-0.14326274415393	0.0452008559269468	0.186967246088054	0.293717858580954	-0.937022732714981	-0.748559259952955	0.189916754778568	0.395441193776494	0.189916754778568	0.395441193776494	0.713409120587772
AT1G14270	-0.147954179518982	-0.288371701003564	-0.141984941105642	0.371502878038628	0.368874454142473	0.228456897545653	-0.139860479533528	0.395456326354487	-0.139860479533528	0.395456326354487	0.713409120587772
AT1G16825	0.630257599242744	-0.0764431462104969	-0.732384624191482	0.355983711398953	2.0963613272687	1.38966036112696	-0.691707313532298	0.395740678690914	-0.691707313532298	0.395740678690914	0.713855443281407
AT2G22750	-2.0495742390866	0.0239720949742499	2.81178062230963	0.0780235941321838	-0.405710272653024	1.66783103088456	1.79934449248277	0.395901606914195	1.79934449248277	0.395901606914195	0.71388473792803
AT3G30725	-0.0440480691264495	1.44673568365137	1.63295063201737	0.129573058230454	-0.701007527120619	0.789778598488563	1.17558146332901	0.395941662006975	1.17558146332901	0.395941662006975	0.71388473792803
AT1G51340	-0.585775036432366	-0.0952727516312844	0.484835058904326	0.310990489856947	-0.494693959514338	-0.00419226077641277	0.497405687793693	0.395826621625352	0.497405687793693	0.395826621625352	0.71388473792803
AT3G18600	0.223941878935626	0.0375827455064578	-0.188632305968051	0.329888354146776	0.290222842167621	0.103863653017422	-0.185250625682681	0.395850829148531	-0.185250625682681	0.395850829148531	0.71388473792803
AT5G42180	0.118856010329586	-0.0160282451432472	-0.136106654501154	0.395939554326947	1.19826489033672	1.06338064021746	-0.134409276207427	0.388564993766704	-0.136106654501154	0.395939554326947	0.71388473792803
AT2G03590	-0.265749971935225	1.85028016675526	2.1192166398094	0.00781700030362758	-4.39442574681155	-2.27839459519505	1.14936899171278	0.396128121272724	1.14936899171278	0.396128121272724	0.713891363466977
AT2G46900	0.211194907506653	-0.0768397377974119	-0.29001526009331	0.23119261121808	-1.53113650563313	-1.81917145122164	-0.285575422572562	0.396130081658789	-0.285575422572562	0.396130081658789	0.713891363466977
AT2G01710	-0.098049910777731	-0.359535885011729	-0.263008711789007	0.272470426042863	-0.57464852908304	-0.836134699989944	-0.25988867995737	0.396050435323662	-0.25988867995737	0.396050435323662	0.713891363466977
AT1G34640	-0.123370444336135	-0.360461440542603	-0.239271347729692	0.396127613170193	3.10116438138915	2.86407360033425	-0.236597179487766	0.191006923192853	-0.239271347729692	0.396127613170193	0.713891363466977
AT1G11660	0.0910283795476057	0.215931971282988	0.123995512975257	0.363755631746612	0.239157635365548	0.364061197779682	0.125693924051659	0.396083723026681	0.125693924051659	0.396083723026681	0.713891363466977
AT5G10270	0.149464224041116	-0.0898905185194844	-0.241773463688378	0.336240654811237	0.624933914817281	0.385578990519602	-0.237974381455474	0.396245153271957	-0.237974381455474	0.396245153271957	0.714032140120078
AT3G63270	0.0340047382737736	0.447548968191666	0.409874313745263	0.253047435211807	-1.32999560761836	-0.91645189778185	0.422978813014756	0.39641109298868	0.422978813014756	0.39641109298868	0.714197941778655
AT5G07110	0.0567239457787606	-0.175185946696927	-0.235268012607813	0.339762064052713	0.279917559871855	0.0480075979689094	-0.230442004745167	0.39638185752856	-0.230442004745167	0.39638185752856	0.714197941778655
AT4G20000	-0.141781436119526	-1.07173649750316	-0.977783884109943	0.321726796179546	0.943851418215308	0.0138963010345992	-0.935708709120778	0.396519263779021	-0.935708709120778	0.396519263779021	0.714241204232933
AT3G10870	-0.832027538782222	-0.186716034073538	0.636985233752393	0.321482108861953	-0.478645052285929	0.166665565961008	0.65525938759121	0.396546006821939	0.65525938759121	0.396546006821939	0.714241204232933
AT1G66480	-0.179665978346926	-0.542384479579816	-0.371432251611038	0.39649022139465	1.66039664559727	1.29767811858219	-0.361682850815729	0.386186827467106	-0.371432251611038	0.39649022139465	0.714241204232933
AT1G15215	-0.0189277022607275	-0.498668098026184	-0.48579962361627	0.295445059252654	0.160766615534957	-0.318974270489971	-0.477139292725083	0.396652010691411	-0.477139292725083	0.396652010691411	0.714365538643619
AT1G05750	0.388307117709428	1.89506448359646	1.5016682982067	0.0359561907292602	-3.16895796469423	-1.66219518657572	0.976714911328862	0.396770236134486	0.976714911328862	0.396770236134486	0.714445268625759
AT1G78590	0.141057904851292	-0.449478697460561	-0.597488715103063	0.352594658260922	-1.13230467510032	-1.72284225583305	-0.707024679567008	0.396766678636356	-0.707024679567008	0.396766678636356	0.714445268625759
AT5G66630	-0.371453825962161	2.31984251714662	2.68541169123659	0.0185151840255035	-1.91107289035429	0.780226036674772	1.23859422590316	0.397237743317766	1.23859422590316	0.397237743317766	0.715178030468962
AT1G02010	-0.307100490361909	-1.49860178066499	-0.928138137297243	0.260157852232531	-2.76537359631532	-3.95687688015793	-0.937909804358597	0.397351124086	-0.937909804358597	0.397351124086	0.715178030468962
AT3G60910	0.203794524731362	-0.276661836961151	-0.484336588862801	0.244796422936427	-1.18146560114415	-1.66192254979842	-0.475081902072816	0.397320608510622	-0.475081902072816	0.397320608510622	0.715178030468962
AT5G48650	-0.135564072934815	-0.609117527636803	-0.485747574616985	0.333863856620245	0.810707421775443	0.337153495767044	-0.4715388133358	0.397378290414624	-0.4715388133358	0.397378290414624	0.715178030468962
AT1G28240	0.0371107244387142	0.354225814948898	0.315661573359203	0.231308627080868	-2.0112885276679	-1.69417384636485	0.322338460988448	0.39739927204155	0.322338460988448	0.39739927204155	0.715178030468962
AT3G07020	0.0464398264326287	0.230388053253116	0.182438386528026	0.328055993255647	-0.0922323398544914	0.0917157163532488	0.185603900802317	0.397374333299857	0.185603900802317	0.397374333299857	0.715178030468962
