sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G22600	ABA_Col	Mock_Col	2789.19658815997	593.992939940492	1691.59476405023	2.23085271442084	0.11151423582888	20.0050935007448	4.97252974594534e-89	2.70464180431544e-86
AT1G69260	ABA_Col	Mock_Col	576.659735380018	72.8447017064643	324.752218543241	2.98192484665043	0.151043767239534	19.7421244262369	9.37521189871617e-87	4.96151416726382e-84
AT4G33550	ABA_Col	Mock_Col	587.145951348445	76.023655725334	331.584803536889	2.94645517019384	0.15204198205325	19.3792209914884	1.15583335539471e-83	5.95588761367995e-81
AT5G44440	ABA_Col	Mock_Col	1507.52890810919	343.288566857016	925.408737483104	2.13388613779896	0.110525767756743	19.3066845958984	4.71910856051763e-83	2.36935550573066e-80
AT3G57010	ABA_Col	Mock_Col	1973.14799011091	498.872588208889	1236.0102891599	1.98341931521659	0.102800970308787	19.293780100119	6.05778826314082e-83	2.96543879951401e-80
AT5G14780	ABA_Col	Mock_Col	2267.10212395109	650.385443478285	1458.74378371469	1.80192362173791	0.0935491823132831	19.261778426919	1.12449278133987e-82	5.37041296376001e-80
AT3G03341	ABA_Col	Mock_Col	481.842619563027	13.9017190820952	247.872169322561	5.11324818994114	0.265998688434723	19.2228323381225	2.38394767928224e-82	1.1114304644768e-79
AT2G40170	ABA_Col	Mock_Col	463.128652216377	9.48010351193403	236.304377864155	5.59936131495824	0.291359088776749	19.2180766986428	2.61276607475339e-82	1.18978075604061e-79
AT1G20440	ABA_Col	Mock_Col	9890.14601693539	2270.50587464633	6080.32594579086	2.12283899954969	0.11064440845875	19.1861389935591	4.83236045083385e-82	2.15051022699495e-79
AT2G31980	ABA_Col	Mock_Col	551.775033990332	67.8209046875264	309.797969338929	3.02813078290102	0.158868136930438	19.0606552163882	5.35993835304965e-81	2.33228784202367e-78
AT1G62570	ABA_Col	Mock_Col	1500.34525989497	324.399308243943	912.372284069457	2.2090934143955	0.116058851246103	19.0342519392262	8.87507082682562e-81	3.77788612739288e-78
AT1G29090	ABA_Col	Mock_Col	16.6131501999751	453.696647140423	235.154898670199	-4.74544278323429	0.252638619353494	-18.783520885991	1.03016917215134e-78	4.29186011912666e-76
AT2G45220	ABA_Col	Mock_Col	1328.63209677307	204.611253662277	766.621675217675	2.69836011714229	0.143683989164068	18.7798246195762	1.10444263082834e-78	4.50543565713535e-76
AT4G36600	ABA_Col	Mock_Col	429.534458452855	8.40503284285696	218.969745647856	5.6754737723632	0.303701982359025	18.6876415105314	6.24116971823926e-78	2.49404784189476e-75
AT1G03790	ABA_Col	Mock_Col	450.021375849592	46.0536397097532	248.037507779672	3.29309527546104	0.178089822601965	18.4912041988003	2.43065469749158e-76	9.51892992631653e-74
AT1G16850	ABA_Col	Mock_Col	424.781072205009	38.0980270520202	231.439549628514	3.47986442796633	0.18897556304378	18.4143620048914	1.00769752141076e-75	3.86896571896943e-73
AT4G34000	ABA_Col	Mock_Col	1575.61302263926	449.903873302091	1012.75844797068	1.80903819282322	0.0984042626404012	18.3837381052688	1.77317805183882e-75	6.67703835251075e-73
AT5G42800	ABA_Col	Mock_Col	1446.73979837631	386.543778675539	916.641788525923	1.90323115005853	0.104251399997083	18.2561687431707	1.84813250468526e-74	6.82797784419663e-72
AT1G54100	ABA_Col	Mock_Col	1361.27052980568	361.669157196073	861.469843500876	1.91265576004428	0.104820603733684	18.2469447028157	2.1880946934202e-74	7.93427447997424e-72
AT2G19900	ABA_Col	Mock_Col	351.418802878435	15.5678206174488	183.493311747942	4.48879986324862	0.246032452794503	18.2447470334243	2.27788922081343e-74	8.10969978777233e-72
AT3G48520	ABA_Col	Mock_Col	677.492015343179	109.115155237705	393.303585290442	2.63389086793279	0.144437046209344	18.2355630848008	2.69464481126823e-74	9.42211429454345e-72
AT3G11410	ABA_Col	Mock_Col	1213.0131318995	237.144268864857	725.078700382179	2.35596004106341	0.129763003748484	18.1558685681313	1.15388426881684e-73	3.9638961171408e-71
AT4G27410	ABA_Col	Mock_Col	749.729901801575	143.514145815374	446.622023808474	2.38426285950723	0.131862720898751	18.0814019554318	4.4658186976394e-73	1.50767579169788e-70
AT4G14090	ABA_Col	Mock_Col	1014.79419510326	220.63847625737	617.716335680313	2.20034276399164	0.122258939051807	17.9973978267491	2.04189858672819e-72	6.776680716394e-70
AT5G61820	ABA_Col	Mock_Col	1491.08640240986	408.366154973763	949.726278691812	1.86909326214996	0.103880903326064	17.9926550723496	2.22440174680308e-72	7.25933510069186e-70
AT5G59220	ABA_Col	Mock_Col	332.077061919657	18.3662081791303	175.221635049394	4.18259091685653	0.232613311868762	17.9808751410422	2.75115766921208e-72	8.83121611817078e-70
AT1G80130	ABA_Col	Mock_Col	1415.65107214024	409.434323463489	912.542697801864	1.78989039411884	0.0999033779395416	17.9162149572362	8.81238857348128e-72	2.78315130092479e-69
AT3G45140	ABA_Col	Mock_Col	5804.25401563465	1798.1289483157	3801.19148197517	1.69050778514595	0.0943809921766804	17.9115280117138	9.58673043233919e-72	2.96236642206555e-69
AT5G20250	ABA_Col	Mock_Col	885.532630065178	2791.4848934818	1838.50876177349	-1.65596345063946	0.0924552365494209	-17.9109752183078	9.68241923355269e-72	2.96236642206555e-69
AT5G57050	ABA_Col	Mock_Col	428.047161319156	49.6759353465077	238.861548332832	3.10985545549258	0.174025303695299	17.8701337647864	2.01510590408584e-71	6.07042903198537e-69
AT3G26740	ABA_Col	Mock_Col	4769.86490533936	1717.55122451946	3243.70806492941	1.47340706862615	0.0830565351911941	17.7398089775164	2.06636268292582e-70	6.13052237793492e-68
AT1G02205	ABA_Col	Mock_Col	771.388198875493	79.831787299961	425.609993087727	3.27196002011776	0.185773194866181	17.6126594715382	1.96969205180605e-69	5.75649851737526e-67
AT2G38310	ABA_Col	Mock_Col	435.361898418648	1765.84306765961	1100.60248303913	-2.02193063904695	0.115231003524666	-17.5467589207807	6.29725943906672e-69	1.81333289818185e-66
AT2G35300	ABA_Col	Mock_Col	423.012515545179	33.1580972392498	228.085306392215	3.66714761254984	0.209488245188386	17.5052667477934	1.30613720870957e-68	3.70659024402059e-66
AT1G58270	ABA_Col	Mock_Col	3635.69997272143	1139.69482646356	2387.6973995925	1.67318945496824	0.0958743449379154	17.4518997345091	3.32971755790545e-68	9.31417135733522e-66
AT4G36880	ABA_Col	Mock_Col	84.6781842270878	553.16196361763	318.920073922359	-2.70610118379025	0.156995258192243	-17.2368338696993	1.40525298688434e-66	3.8755293994623e-64
AT4G11460	ABA_Col	Mock_Col	22.8393632255946	367.385752165245	195.11255769542	-4.01847696634738	0.234449204154344	-17.1400751000286	7.45543190552265e-66	2.0275668353061e-63
AT1G27020	ABA_Col	Mock_Col	77.4331856515889	540.48342093603	308.958303293809	-2.80848477219459	0.164942739664861	-17.0270287610174	5.17667773841418e-65	1.38855516158751e-62
AT1G49450	ABA_Col	Mock_Col	498.040721235478	58.385778739266	278.213249987372	3.09272675216181	0.182239418701227	16.9706794183326	1.35356924110714e-64	3.58165396082687e-62
AT1G73600	ABA_Col	Mock_Col	155.162956109372	751.671981956127	453.41746903275	-2.27258875594095	0.13403181826227	-16.9555914812259	1.74991476977971e-64	4.56867748094088e-62
AT1G60190	ABA_Col	Mock_Col	350.133358812437	41.1799717999342	195.656665306185	3.08729457437394	0.182302516801223	16.9350079666768	2.48324778424753e-64	6.39795721886195e-62
AT3G50400	ABA_Col	Mock_Col	358.233586001294	35.6966921442532	196.965139072774	3.32678383022217	0.1968273132197	16.902043602601	4.34580396604536e-64	1.10513230466408e-61
AT4G22880	ABA_Col	Mock_Col	1370.01798006064	349.231136855634	859.624558458137	1.97090813335858	0.116682367403621	16.8912251029405	5.2207594182907e-64	1.31061141243013e-61
AT4G12470	ABA_Col	Mock_Col	1238.97700319636	4089.11966989057	2664.04833654347	-1.72371092198742	0.103557231981269	-16.6450076832799	3.28923929501857e-62	8.15273349819728e-60
AT2G47780	ABA_Col	Mock_Col	1180.97461135626	351.807613931349	766.391112643803	1.74746422816556	0.105037029351976	16.6366493697177	3.78196719853738e-62	9.25683746432006e-60
AT3G28220	ABA_Col	Mock_Col	544.966497139442	62.6908595581256	303.828678348784	3.11615615989992	0.187483468002412	16.6209650008173	4.91353256426534e-62	1.18780100173925e-59
AT3G11430	ABA_Col	Mock_Col	417.018913790237	54.4950106996691	235.756962244953	2.93614840164845	0.177700623679073	16.5230056083041	2.50592654005478e-61	5.98396921717227e-59
AT4G22240	ABA_Col	Mock_Col	3010.37514834894	1151.54710186846	2080.9611251087	1.38662652964974	0.0840115380584304	16.5051915688692	3.36663016601402e-61	7.94240786514706e-59
AT1G64110	ABA_Col	Mock_Col	367.16878344787	47.0369157334522	207.102849590661	2.96419341375188	0.180033261526598	16.4646987374272	6.57893578998549e-61	1.53359692504412e-58
AT4G17280	ABA_Col	Mock_Col	677.406178028048	132.162700338516	404.784439183282	2.35674228434495	0.14320849019655	16.4567218124455	7.50567904813303e-61	1.7290435463705e-58
AT5G15960	ABA_Col	Mock_Col	4637.09844010386	355.588910717193	2496.34367541053	3.70523265139606	0.225274243265485	16.4476533033093	8.71812296025014e-61	1.9849949498216e-58
AT4G21020	ABA_Col	Mock_Col	282.790273381645	9.18437983728262	145.987326609464	4.93224385205324	0.300643601648457	16.4056172325281	1.7434579397631e-60	3.92398274925301e-58
AT1G07985	ABA_Col	Mock_Col	458.059208697123	64.0655571271351	261.062382912129	2.83359572679556	0.173020592272232	16.3772166629574	2.78184958697844e-60	6.18993145029827e-58
AT3G12500	ABA_Col	Mock_Col	511.837991602868	68.033432803865	289.935712203367	2.90828618887136	0.177610142544358	16.3745501648084	2.90648348715712e-60	6.39459024292399e-58
AT5G11110	ABA_Col	Mock_Col	917.26420898833	177.924631233607	547.594420110968	2.36716752967883	0.148252415556622	15.9671430700887	2.16476623249025e-57	4.70980973315463e-55
AT5G05390	ABA_Col	Mock_Col	321.187247458675	18.9000640177054	170.04365573819	4.08834696684925	0.256409830991357	15.9445796249016	3.10723978290235e-57	6.68602881197922e-55
AT1G76180	ABA_Col	Mock_Col	4468.36922819771	1754.57295951515	3111.47109385643	1.34847586523541	0.0847485958202551	15.9114832780878	5.27488172631426e-57	1.12268977264086e-54
AT3G55090	ABA_Col	Mock_Col	380.137891273436	50.9445367693116	215.541214021374	2.89745250292301	0.184009246231275	15.7462332043972	7.28960473837461e-56	1.53481452023778e-53
AT2G25890	ABA_Col	Mock_Col	267.368136897561	10.3685859361849	138.868361416873	4.67827451672826	0.297334913331712	15.7340235100783	8.84100931757736e-56	1.84165748348385e-53
AT1G52000	ABA_Col	Mock_Col	638.952637689621	152.090225307091	395.521431498356	2.07004843706988	0.131644749882276	15.7245043111938	1.02751815773468e-55	2.11787716280029e-53
AT5G20790	ABA_Col	Mock_Col	81.442817925327	445.045259200054	263.24403856269	-2.45395474423907	0.156278182775519	-15.7024781108696	1.45447564146605e-55	2.96667578495279e-53
AT2G39350	ABA_Col	Mock_Col	921.61874992409	166.778690705089	544.19872031459	2.46589749604279	0.157054476880281	15.7009054757636	1.49098629525749e-55	3.00979408736462e-53
AT5G24080	ABA_Col	Mock_Col	292.739210970049	27.2154465815335	159.977328775791	3.42399260406323	0.220142586755252	15.5535221718363	1.50591202941117e-54	3.0089044334592e-52
AT1G73480	ABA_Col	Mock_Col	530.766978337558	85.0811831948674	307.924080766213	2.63819356091263	0.171729916710825	15.362457581314	2.92281493487642e-53	5.78097366058738e-51
AT3G14310	ABA_Col	Mock_Col	858.267138969296	2295.2790432441	1576.7730911067	-1.41860873558744	0.0925400344708101	-15.3296758932472	4.84397438987063e-53	9.48498625280567e-51
AT1G19570	ABA_Col	Mock_Col	3529.87596242331	1268.96936413912	2399.42266328122	1.47568979276905	0.0971508124061877	15.1896804176911	4.13932801582549e-52	8.02496850276028e-50
AT1G68850	ABA_Col	Mock_Col	296.383230333221	39.5454815742465	167.964355953734	2.90739130513637	0.191714216124929	15.1652358594096	6.00826855984583e-52	1.15341084970923e-49
AT1G01470	ABA_Col	Mock_Col	1506.26287216432	534.642027952418	1020.45245005837	1.49486310613897	0.0998235095591737	14.9750606118776	1.06870360836199e-50	2.03167818983846e-48
AT4G35770	ABA_Col	Mock_Col	1196.08199585715	297.446286473622	746.764141165386	2.00609543259629	0.134449344916191	14.9208271252404	2.4126406090024e-50	4.54249190046885e-48
AT3G29575	ABA_Col	Mock_Col	402.0727716349	82.5058739893283	242.289322812114	2.28574094498167	0.153327844001543	14.9075398527007	2.94401335058443e-50	5.49016432550416e-48
AT5G60360	ABA_Col	Mock_Col	3090.45144723442	1338.63880313051	2214.54512518246	1.20720168274322	0.0810730425620223	14.8902970037135	3.81072956827598e-50	7.03942412041623e-48
AT4G36610	ABA_Col	Mock_Col	342.88655190662	45.278531764536	194.082541835578	2.91715014008697	0.196941819411315	14.812243274723	1.22096517549092e-49	2.23436627114839e-47
AT3G51810	ABA_Col	Mock_Col	231.632209405655	6.72117404002996	119.176691722843	5.11716111805726	0.34834948937132	14.6897333689003	7.50083590321656e-49	1.35994322056374e-46
AT3G61890	ABA_Col	Mock_Col	329.770502609753	47.7795080977926	188.775005353773	2.78892286031998	0.19235307365304	14.49897736155	1.22968249919965e-47	2.20902871714022e-45
AT2G42560	ABA_Col	Mock_Col	253.651779930531	4.61773814887246	129.134759039702	5.77117429011921	0.399243416275502	14.4552772941326	2.32192797946944e-47	4.13324288781737e-45
AT3G27250	ABA_Col	Mock_Col	229.404755165793	7.53689951106401	118.470827338429	4.92503304952691	0.341889296293422	14.4053443700094	4.78924750597049e-47	8.44849147877552e-45
AT2G39110	ABA_Col	Mock_Col	402.640057718061	90.982312055556	246.811184886809	2.14578888667649	0.149524165388221	14.3507832403225	1.05340788222448e-46	1.84167676266407e-44
AT5G44130	ABA_Col	Mock_Col	172.490041636228	668.133705343258	420.311873489743	-1.95267195258591	0.136167597371128	-14.3402100814326	1.22683510534996e-46	2.12589895556262e-44
AT5G64100	ABA_Col	Mock_Col	516.148723566337	1438.2861835827	977.217453574519	-1.47815282652511	0.103208912938115	-14.3219493786493	1.59583233808734e-46	2.74105201860423e-44
AT3G23920	ABA_Col	Mock_Col	1353.63111469894	477.751872546929	915.691493622935	1.50240858936208	0.106262160193207	14.1386979770634	2.19304425958735e-45	3.73408692582434e-43
AT2G40370	ABA_Col	Mock_Col	364.553455865946	38.1482192412715	201.350837553609	3.25327003665992	0.230177713784642	14.133731642255	2.35335910950224e-45	3.97251075199685e-43
AT5G02230	ABA_Col	Mock_Col	379.7576051006	79.5169949575395	229.63730002907	2.25500503323828	0.159601453760068	14.1289755206633	2.51780484216215e-45	4.21377236020317e-43
AT4G34230	ABA_Col	Mock_Col	1554.34312005267	524.359148740432	1039.35113439655	1.56691608864064	0.110939471124611	14.1240630837389	2.69966423367045e-45	4.47984113216112e-43
AT2G42530	ABA_Col	Mock_Col	195.490498231684	11.8961564035549	103.69332731762	4.03809351571463	0.286177450982339	14.1104531536408	3.27466942928671e-45	5.38834471385405e-43
AT5G52300	ABA_Col	Mock_Col	2879.17694545172	33.1836609572854	1456.1803032045	6.43785398825828	0.456488542776396	14.1029913896695	3.64006566764637e-45	5.93967715318197e-43
AT2G04350	ABA_Col	Mock_Col	924.916269051697	323.738711672327	624.327490362012	1.51441797660226	0.107709379562917	14.0602237497583	6.66750739243768e-45	1.07897902687043e-42
AT5G13170	ABA_Col	Mock_Col	274.025518782001	34.3050609198822	154.165289850941	2.99101219415228	0.213391137719965	14.016571756965	1.23434901757074e-44	1.98113017320103e-42
AT5G24770	ABA_Col	Mock_Col	243.451819655264	24.04084324658	133.746331450922	3.33824558387179	0.238929263059467	13.9716899517701	2.32054208870553e-44	3.69418980804414e-42
AT1G23800	ABA_Col	Mock_Col	821.73270279075	252.720688569372	537.226695680061	1.70172323215643	0.122520760038448	13.8892644121896	7.3587154521574e-44	1.16202425216689e-41
AT3G22830	ABA_Col	Mock_Col	218.435475844557	20.120648593216	119.278062218886	3.44515345539532	0.248121628694182	13.8849380988127	7.81678795722256e-44	1.224484199923e-41
AT5G12420	ABA_Col	Mock_Col	362.956973706807	78.6917351526204	220.824354429714	2.20619687120038	0.158927921913008	13.8817449108029	8.17297939262773e-44	1.27011991656384e-41
AT1G48920	ABA_Col	Mock_Col	1552.44277199612	3466.70003055937	2509.57140127775	-1.15860931644137	0.0838384316429073	-13.8195490270647	1.94283158390944e-43	2.99547915311266e-41
AT1G52890	ABA_Col	Mock_Col	200.424233557831	12.8842399237459	106.654236740788	3.97049742871088	0.287853530234167	13.7934644243581	2.79031280855758e-43	4.26852461752858e-41
AT1G56110	ABA_Col	Mock_Col	891.319179679045	2056.63089621646	1473.97503794775	-1.20634574931465	0.0876552507717861	-13.7623900301811	4.29102943486944e-43	6.51338351660298e-41
AT1G69480	ABA_Col	Mock_Col	203.732369336427	18.0852024883328	110.90878591238	3.499475900118	0.254414908981077	13.7549953897485	4.75311013704112e-43	7.15928073795401e-41
AT4G16190	ABA_Col	Mock_Col	1970.83075105857	773.817382884302	1372.32406697143	1.34811426780723	0.0981245096303602	13.7388127888296	5.94425301359274e-43	8.88507009611904e-41
AT2G45180	ABA_Col	Mock_Col	3416.10723048912	7340.46879683276	5378.28801366094	-1.10367468761204	0.0804815280518716	-13.7133913126091	8.44179991258685e-43	1.25226427339669e-40
AT5G13900	ABA_Col	Mock_Col	268.095130901933	37.1584481673071	152.62678953462	2.8536650321953	0.208163229187568	13.708785376422	8.99510363859039e-43	1.32134652421876e-40
AT1G15125	ABA_Col	Mock_Col	15.4074139807918	222.005448034916	118.706431007854	-3.84476479664285	0.280467711772829	-13.7084043376694	9.04246127599787e-43	1.32134652421876e-40
AT5G59090	ABA_Col	Mock_Col	263.30397904742	815.309076767429	539.306527907425	-1.63296294359991	0.119410082355667	-13.6752517993923	1.42712414666509e-42	2.0699642900629e-40
AT1G07430	ABA_Col	Mock_Col	202.849327370244	5.25509830866871	104.052212839456	5.27793380167549	0.386235046226939	13.6650825792084	1.64117494534947e-42	2.36292989741823e-40
AT1G77450	ABA_Col	Mock_Col	421.29356376553	83.9676300123822	252.630596888956	2.32813595253398	0.17084494365064	13.6271867506643	2.76016919097685e-42	3.94502722105968e-40
AT5G66780	ABA_Col	Mock_Col	201.475078127727	5.18147741379044	103.328277770759	5.27340094560937	0.389458370689333	13.5403456248111	9.03627533125531e-42	1.2821688931979e-39
AT4G21870	ABA_Col	Mock_Col	140.652906727625	590.862428605883	365.757667666754	-2.06326546105454	0.153042254539392	-13.4816718903175	2.00511147632292e-41	2.82461063437979e-39
AT1G51140	ABA_Col	Mock_Col	353.944708656635	75.7019921791702	214.823350417902	2.22343087841442	0.165113630407294	13.4660649937244	2.47720477031755e-41	3.46472475768485e-39
AT1G72770	ABA_Col	Mock_Col	766.868755634776	271.838983117178	519.353869375977	1.49602814913426	0.111137414199687	13.4610667335327	2.65061708990196e-41	3.68097398846598e-39
AT5G02870	ABA_Col	Mock_Col	2155.55704179284	4565.19644695373	3360.37674437328	-1.08218639412036	0.0804166384952397	-13.4572448484579	2.79131478356712e-41	3.84906582936815e-39
AT2G48130	ABA_Col	Mock_Col	1206.96921931594	440.488497023397	823.728858169666	1.4532838673127	0.108028271960161	13.4528104628818	2.96389280352594e-41	4.05846048852038e-39
AT2G25450	ABA_Col	Mock_Col	3061.06127438902	1284.91394091531	2172.98760765216	1.25205913597133	0.0940790666031567	13.3085837389603	2.06356319347254e-40	2.80601603412402e-38
AT4G23670	ABA_Col	Mock_Col	10016.9910296103	4949.22504072201	7483.10803516613	1.01720019656784	0.0765454322440855	13.2888425441799	2.68702542964024e-40	3.62859620260591e-38
AT4G22212	ABA_Col	Mock_Col	142.485859804636	583.736954554719	363.111407179678	-2.02838505187656	0.152858471474867	-13.2696934118569	3.46997495273916e-40	4.65380681846476e-38
AT1G09310	ABA_Col	Mock_Col	20626.1741316894	10284.143460594	15455.1587961417	1.00407687477958	0.0757840995045096	13.2491760322339	4.56184200050444e-40	6.07655974230459e-38
AT4G30960	ABA_Col	Mock_Col	7204.75945338373	3477.93789990945	5341.34867664659	1.0508843192864	0.0794246713225951	13.2312076560956	5.79487140674554e-40	7.66684979834354e-38
AT3G53980	ABA_Col	Mock_Col	698.15287397275	149.793298991756	423.973086482253	2.21927556570605	0.167872282654038	13.2200237622293	6.72427012992916e-40	8.83677405464046e-38
AT5G23190	ABA_Col	Mock_Col	283.016981101587	51.1078079432187	167.062394522403	2.46882902874651	0.187521548295563	13.1655751095616	1.38479136217684e-39	1.80770664418565e-37
AT5G67030	ABA_Col	Mock_Col	2417.82538921795	1084.76267370189	1751.29403145992	1.15621460023421	0.0878751115357076	13.1574751943773	1.54151429200093e-39	1.99896631468015e-37
AT1G53470	ABA_Col	Mock_Col	561.323885322516	175.517096769953	368.420491046234	1.67636909510722	0.127558789568926	13.1419332275915	1.89327122504418e-39	2.43895683273619e-37
AT2G36640	ABA_Col	Mock_Col	190.585156023897	12.561224647736	101.573190335817	3.93206685677641	0.299921827205213	13.1103057533922	2.87437270921877e-39	3.67863346530802e-37
AT2G18540	ABA_Col	Mock_Col	173.812648532119	6.07559094664528	89.9441197393824	4.8334054610703	0.370018511023345	13.0626044834967	5.38533061247959e-39	6.8474129040885e-37
