log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT1G08610	-0.366988208995856	0.395849977196795	-0.365238757579768	0.392192406982979	-0.366988208995856	0.395849977196795	0.723712545007801
AT1G27380	-0.0927997066056356	0.884764303620978	-0.0471603165289451	0.944822982687278	-0.0471603165289451	0.944822982687278	0.986196357587576
AT1G51440	1.36796811652994	0.180951994054892	1.40682569406991	0.14992124056934	1.36796811652994	0.180951994054892	0.508147801990324
AT1G21610	0.242476214284682	0.323254403012434	0.244894928076163	0.355461910482043	0.244894928076163	0.355461910482043	0.688591401913876
AT1G79710	0.919649277327542	0.0334604915427523	0.923339998999683	0.0817426004727869	0.923339998999683	0.0817426004727869	0.331774738426203
AT1G80840	-0.102058712369947	0.817934015749254	-0.106008015578704	0.844644450923618	-0.106008015578704	0.844644450923618	0.954710063369803
AT1G49490	0.684158942261617	0.0513213801763316	0.688104495019295	0.0364253656730175	0.684158942261617	0.0513213801763316	0.255242393355029
AT1G09795	-0.0944184608587335	0.599913494565478	-0.0920638834342371	0.584498548549322	-0.0944184608587335	0.599913494565478	0.849804515043079
AT1G48690	-0.817690536527969	0.331486029733083	-0.84196368305895	0.381469878043231	-0.84196368305895	0.381469878043231	0.711656780191765
AT1G49570	0.173491543211715	0.61914727302938	0.17663264980162	0.542421999677432	0.173491543211715	0.61914727302938	0.859259013767712
AT1G68470	-0.361782446195354	0.526962406461459	-0.346305122058219	0.59703349496939	-0.346305122058219	0.59703349496939	0.848476793315494
AT1G75580	-0.1189313648627	0.80264280208172	-0.119432087789511	0.820508188329692	-0.119432087789511	0.820508188329692	0.945782133990062
AT1G59970	0.565275081253964	0.0451141405486907	0.568977754234478	0.0346596629335378	0.565275081253964	0.0451141405486907	0.236907644031514
AT1G30640	0.239580944348502	0.410766591591255	0.244468086822034	0.42515236187827	0.244468086822034	0.42515236187827	0.748161502803701
AT1G26440	-0.954635670207995	0.0653113040738051	-0.96055413445576	0.110869511378082	-0.96055413445576	0.110869511378082	0.392348848971146
AT1G22070	0.0769302453136609	0.846938372174773	0.0755901102662087	0.867029442555245	0.0755901102662087	0.867029442555245	0.962413639651058
AT1G78180	-0.0710916635192675	0.733286190172079	-0.0695451178160389	0.758404171147352	-0.0695451178160389	0.758404171147352	0.925326009695573
AT1G29880	0.162786038393844	0.0720754054340601	0.163311529648906	0.0214669049475693	0.162786038393844	0.0720754054340601	0.309154221778834
AT1G53645	0.491736262108942	0.00445326531203275	0.493069342797727	0.00104036467403755	0.491736262108942	0.00445326531203275	0.0515012381554232
AT1G06240	-0.856556989942156	0.0223832124137033	-0.857495544636331	0.0396590206295451	-0.857495544636331	0.0396590206295451	0.219571939790071
AT1G72330	-0.069356700207365	0.802713211633441	-0.0676365284990696	0.817165368480463	-0.0676365284990696	0.817165368480463	0.944527275452221
AT1G20840	-0.349813234752199	0.00427448342453578	-0.348821032003664	0.00275232675846441	-0.349813234752199	0.00427448342453578	0.0500730358706765
AT1G45050	-0.132360740963787	0.728269125755134	-0.126968857584654	0.738040320077897	-0.126968857584654	0.738040320077897	0.917701636129458
AT1G52500	0.427800158582763	0.237027379944323	0.428783601370176	0.268780682433839	0.428783601370176	0.268780682433839	0.607267473182753
AT1G10430	-0.27406257847649	0.218672661566533	-0.271259491816902	0.207163114310979	-0.27406257847649	0.218672661566533	0.554588820542894
AT1G05670	0.947659497646828	0.196885670994369	0.941473018405844	0.303414661798396	0.941473018405844	0.303414661798396	0.641588102148857
AT1G64110	-0.0416134549634144	0.812830039056256	-0.0374421677694752	0.888125058375061	-0.0374421677694752	0.888125058375061	0.969655210501065
AT1G65220	-0.014488496561512	0.921528670312829	-0.0133446678782314	0.932130000528438	-0.0133446678782314	0.932130000528438	0.982889049922362
AT1G13635	0.86114634063825	0.33849115109623	0.728477516851516	0.524376960926714	0.728477516851516	0.524376960926714	0.812999639090852
AT1G55730	0.125460613881222	0.771882922590889	0.126067231081672	0.794317298758951	0.126067231081672	0.794317298758951	0.938039313220271
AT1G07310	0.531857987661944	0.0003756327854626	0.533271564063698	0.000287458038538441	0.531857987661944	0.0003756327854626	0.00792696262596705
AT1G77230	0.0503086285806589	0.96453863389108	0.0604398722789554	0.950642028392702	0.0503086285806589	0.96453863389108	0.9916353691455
AT1G52400	0.0782181040595492	0.544872712728103	0.0793221778724352	0.463677502899367	0.0782181040595492	0.544872712728103	0.823571236850424
AT1G16430	2.53961446761713	0.00280333161208265	2.54723886685164	0.0154829757129357	2.54723886685164	0.0154829757129357	0.121149615599679
AT1G27752	-0.220747297813937	0.247871724389104	-0.218697153086362	0.250188537800874	-0.218697153086362	0.250188537800874	0.588210196193951
AT1G11190	0.402544345480257	0.522307646226423	0.424039667496523	0.44393929761339	0.402544345480257	0.522307646226423	0.811229457464288
AT1G26650	0.297236389981725	0.320775271237852	0.299510524665524	0.378774595329941	0.299510524665524	0.378774595329941	0.710482788938959
AT1G34640	0.766744912026012	0.00816555839233364	0.769113210549723	1.22878193105969e-05	0.766744912026012	0.00816555839233364	0.0797798243129271
AT1G49430	-0.0250045966520824	0.857458559467584	-0.0237525982594667	0.819450840060322	-0.0250045966520824	0.857458559467584	0.959615088907341
AT1G74240	-1.16938435105727	0.0328816152023171	-1.16024704829454	0.0260088846699374	-1.16938435105727	0.0328816152023171	0.194756961960328
AT1G01760	1.35995045143441	0.0909731551953973	1.36875269803479	0.211957040656519	1.36875269803479	0.211957040656519	0.546476349475156
AT1G47480	0.444550077457598	0.0983573324319882	0.447333885692651	0.0732184870326191	0.444550077457598	0.0983573324319882	0.366923763331544
AT1G65820	0.204768561657283	0.283910112781444	0.20573919469787	0.0656928570155464	0.204768561657283	0.283910112781444	0.623017783936229
AT1G22900	1.12450021310575	0.0285596371603336	1.13258241948379	0.0124112065591154	1.12450021310575	0.0285596371603336	0.178366376367375
AT1G76820	-0.592942553207848	0.726935931818767	-0.67696751855074	0.704983058069454	-0.592942553207848	0.726935931818767	0.912650445987444
