Geneid	ABA_Col_1	ABA_Col_2	ABA_Col_3	ABA_g7g8_1	ABA_g7g8_2	ABA_g7g8_3	Mock_Col_1	Mock_Col_2	Mock_Col_3	Mock_g7g8_1	Mock_g7g8_2	Mock_g7g8_3
AT3G04960	0	0	0	0	3	1	4	2	0	2	3	3
AT3G13980	19	19	16	40	35	25	21	22	31	52	71	46
AT3G19020	1	4	2	4	5	2	6	4	7	11	9	7
AT3G55200	4	7	2	5	5	3	15	14	14	18	35	6
AT3G12420	0	0	0	0	0	0	0	0	0	0	0	0
AT3G52160	0	0	0	0	0	0	0	0	0	0	3	0
AT3G59070	1	0	2	0	7	5	5	2	2	1	1	3
AT3G49370	8	5	15	9	6	7	20	19	10	14	17	7
AT3G10800	21	35	25	72	74	56	41	69	36	127	130	99
AT3G06460	5	6	6	31	19	20	24	22	24	55	42	12
AT3G44070	0	0	0	0	0	0	0	0	0	0	0	0
AT3G10420	159	200	219	432	454	418	346	319	282	482	513	374
AT3G57280	34	50	58	94	78	81	86	95	84	154	223	95
AT3G06510	67	84	105	154	129	159	142	120	118	152	192	79
AT3G46710	1	1	0	0	1	4	0	0	0	1	0	0
AT3G50250	0	0	0	0	0	0	0	0	0	0	0	0
AT3G02245	0	0	0	1	0	0	0	0	0	0	0	0
AT3G44370	14	14	21	11	13	30	25	36	43	49	63	47
AT3G55670	0	0	0	0	0	0	0	0	1	0	0	0
AT3G26780	10	14	10	29	31	16	62	57	35	110	147	81
AT3G24065	0	0	0	0	0	0	0	0	0	0	0	0
AT3G10790	13	25	20	3	1	0	0	1	2	1	4	0
AT3G57730	1	1	2	2	0	4	1	0	0	0	13	6
AT3G12160	0	1	0	2	0	0	0	5	2	1	2	4
AT3G08640	140	180	144	306	312	307	374	350	384	719	830	525
AT3G63250	47	25	40	80	56	70	98	74	87	133	133	71
AT3G07520	2	4	5	4	9	11	17	9	5	7	10	14
AT3G56130	90	119	121	257	228	232	217	232	173	291	367	243
AT3G44940	5	1	2	2	3	3	3	6	9	8	9	12
AT3G31560	0	0	0	0	0	0	0	0	0	0	0	0
AT3G17970	32	40	54	86	110	92	140	149	135	203	194	125
AT3G43920	11	14	25	20	22	17	18	37	20	42	40	30
AT3G16440	81	91	81	189	187	199	176	164	150	275	354	227
AT3G18100	1	0	1	7	6	5	5	4	0	3	9	5
AT3G12540	1	2	13	9	7	8	7	5	6	8	30	13
AT3G58300	0	0	1	0	0	0	0	0	1	0	0	0
AT3G44010	44	51	59	72	54	46	170	147	125	151	178	132
AT3G16990	23	21	26	35	41	39	28	18	15	52	71	44
AT3G10750	0	0	0	0	0	0	0	0	0	0	0	0
AT3G05725	0	0	0	0	0	0	0	0	0	0	0	0
AT3G50540	0	0	0	0	3	0	0	0	0	1	2	0
AT3G47040	1	2	1	3	2	3	2	1	1	0	2	4
AT3G03910	0	0	1	0	1	0	3	0	1	2	0	3
AT3G12630	63	75	95	182	172	153	166	183	122	283	343	173
AT3G25920	677	862	861	1932	1902	1966	2897	2487	2360	4970	5945	3775
AT3G52075	0	0	0	0	0	0	2	0	0	0	0	0
AT3G13240	1	0	0	0	0	0	1	2	0	1	1	1
AT3G50100	3	7	12	15	14	11	27	24	26	39	42	22
AT3G21590	0	0	0	0	0	0	0	0	0	0	0	0
AT3G04450	0	0	0	1	0	1	3	4	0	0	0	0
AT3G12560	41	66	61	121	112	96	98	112	106	165	217	105
AT3G02870	71	108	86	155	127	117	242	242	180	288	317	181
AT3G01780	100	143	176	258	252	263	412	374	313	546	660	389
AT3G61030	0	0	0	0	0	0	0	0	0	0	0	0
AT3G12950	19	15	20	23	42	35	53	76	35	107	132	98
AT3G60280	24	17	13	36	28	42	42	32	47	80	89	40
AT3G30247	0	0	0	0	0	0	0	0	0	0	0	0
AT3G51560	0	0	0	0	0	0	0	1	0	0	0	0
AT3G25150	46	60	58	119	102	122	192	177	193	330	437	242
AT3G57090	90	119	121	190	141	163	182	220	123	248	302	201
AT3G51060	1	2	0	2	2	2	2	0	2	6	12	4
AT3G48850	0	0	1	2	4	0	1	0	0	4	6	1
AT3G01920	16	7	14	25	43	36	37	34	23	52	55	40
AT3G58500	101	104	122	147	174	155	302	273	233	464	522	336
AT3G23440	3	0	0	0	1	4	0	5	1	7	8	3
AT3G24630	3	9	4	7	3	12	11	6	11	24	30	24
AT3G01200	6	4	11	9	15	19	15	17	11	23	26	9
AT3G59790	2	0	0	1	0	0	4	1	0	0	2	0
AT3G18360	0	0	0	0	0	0	0	0	0	0	0	1
AT3G07590	7	4	12	7	21	15	26	24	23	35	36	30
AT3G57870	189	253	255	441	455	476	536	467	412	712	941	545
AT3G25760	39	75	69	133	109	133	104	88	89	113	140	83
AT3G46550	48	77	93	123	129	167	153	144	130	208	280	161
AT3G09880	15	7	17	26	21	28	46	32	29	69	87	52
AT3G11910	172	204	275	303	252	266	383	356	268	675	820	458
AT3G25020	2	4	3	2	2	0	13	5	8	4	6	4
AT3G21570	1	0	0	0	0	0	0	0	0	0	0	0
AT3G16900	0	0	0	0	0	0	0	0	2	0	0	1
AT3G52560	97	101	131	258	237	250	312	317	263	650	780	466
AT3G21790	27	46	41	74	63	61	51	40	51	140	113	78
AT3G44435	0	0	0	0	0	0	0	0	0	0	0	0
AT3G62080	1	4	3	5	8	21	13	16	14	34	31	15
AT3G27495	0	0	0	0	0	0	0	0	0	0	0	0
AT3G13662	0	0	0	0	0	0	0	1	0	0	1	0
AT3G03870	8	9	15	56	43	49	27	19	18	39	41	31
AT3G59050	26	33	39	63	57	82	59	60	52	119	119	78
AT3G17270	5	4	3	5	3	3	0	0	0	6	6	5
AT3G44330	46	70	50	103	95	110	180	160	122	227	311	180
AT3G25080	0	0	1	0	0	2	0	1	0	0	0	0
AT3G56530	0	0	0	0	0	0	0	0	0	0	0	0
AT3G48150	5	7	8	16	14	16	39	26	26	34	44	28
AT3G08490	1	6	1	3	0	2	2	0	0	1	4	2
AT3G21950	5	3	3	6	6	10	11	11	12	18	23	16
AT3G52390	3	2	7	12	12	19	14	21	23	37	32	24
AT3G13520	392	451	512	799	660	759	753	723	679	1529	1791	1140
AT3G62650	90	86	91	197	188	202	226	195	207	374	491	324
AT3G44310	1849	2384	2404	4752	4326	4608	3896	3429	3296	5779	6734	4275
AT3G56810	6	10	12	27	13	17	38	30	31	46	41	39
AT3G20860	21	17	7	12	15	9	18	17	21	22	30	18
AT3G22057	0	0	0	0	0	0	0	1	0	0	0	0
AT3G48110	92	86	99	108	138	124	330	261	278	402	444	250
AT3G27470	3	6	10	15	14	22	27	21	15	44	52	32
AT3G60140	3	3	9	12	13	18	14	6	3	23	13	11
AT3G29320	630	706	811	1031	931	1036	1381	1194	1213	1424	1720	1164
AT3G04810	14	18	9	22	16	20	29	23	23	55	47	47
AT3G57420	20	22	48	64	60	75	70	73	69	154	171	94
AT3G54550	0	0	0	0	0	0	0	0	0	0	1	0
AT3G44635	0	0	0	0	0	0	0	0	0	0	0	0
AT3G55150	1	1	1	2	2	3	7	4	2	8	14	8
AT3G47430	31	54	54	75	55	68	93	71	79	95	103	89
AT3G16090	15	23	43	43	46	47	59	45	41	59	96	52
AT3G52525	0	2	7	6	3	4	9	5	4	0	4	4
AT3G06990	0	0	1	0	0	0	0	0	0	0	4	3
AT3G13430	5	13	15	9	29	18	23	21	13	51	62	33
AT3G06350	132	224	205	345	335	341	450	367	405	818	1089	633
AT3G48950	0	0	0	0	0	1	0	0	0	0	2	0
AT3G09600	7	6	9	22	20	13	25	8	12	23	31	23
AT3G18500	5	11	6	14	10	7	17	16	11	15	12	15
AT3G12860	9	11	14	16	14	23	59	40	42	74	74	55
AT3G04030	7	3	14	6	5	3	12	6	13	10	10	3
AT3G17500	0	0	0	0	0	0	0	0	1	0	3	0
AT3G49410	2	2	0	4	4	0	2	9	4	9	8	10
AT3G24330	0	0	0	0	0	0	0	0	0	0	0	0
AT3G50550	8	20	12	16	42	34	33	39	29	79	90	55
AT3G31950	0	0	0	0	0	0	0	0	1	0	1	0
AT3G45140	1645	1940	2111	2111	1980	2086	1200	985	931	2337	2653	1692
AT3G49551	0	0	0	0	0	0	0	0	0	0	0	0
AT3G29796	0	0	0	0	0	0	0	0	1	0	0	0
AT3G18020	0	2	4	1	2	1	7	11	1	27	10	6
AT3G27920	2	0	0	0	0	1	0	1	0	3	3	0
AT3G45640	16	9	20	27	33	23	54	54	58	70	124	72
AT3G20150	26	28	36	23	18	37	64	71	58	67	57	59
AT3G52020	0	0	0	0	0	0	0	0	0	0	0	2
AT3G49060	15	23	14	37	34	41	44	41	57	84	129	67
AT3G23330	3	1	10	7	6	10	17	11	8	23	23	12
AT3G48340	155	186	181	256	251	279	293	254	258	548	635	452
AT3G07690	28	27	14	34	28	36	49	58	57	111	89	83
AT3G05590	380	482	462	772	662	695	1609	1394	1276	2439	2836	1802
AT3G21150	4	2	3	0	2	0	3	0	2	7	6	0
AT3G17170	31	45	48	76	67	73	311	286	227	546	669	452
AT3G10970	67	57	78	165	151	176	228	187	181	315	390	215
AT3G57230	12	8	7	10	10	8	28	6	19	20	16	16
AT3G50400	98	130	140	175	164	158	19	16	10	19	31	14
AT3G10180	5	6	7	3	7	11	12	11	21	24	26	14
AT3G56310	88	111	104	261	222	239	138	126	118	236	285	153
AT3G15830	0	2	0	3	0	2	2	0	0	1	8	2
AT3G04820	31	24	29	24	28	27	83	81	69	117	136	81
AT3G15280	12	13	10	19	17	22	2	1	0	1	1	2
AT3G24770	0	8	4	8	11	8	9	7	10	12	17	13
AT3G56710	0	1	1	0	1	3	2	5	6	3	7	3
AT3G18870	9	15	4	16	15	12	27	18	23	28	31	29
AT3G03270	59	78	83	175	157	165	133	106	94	154	227	112
AT3G21540	53	48	84	52	53	68	238	181	168	328	353	270
AT3G54590	286	319	379	503	475	501	688	656	589	852	1086	699
AT3G48298	0	0	0	0	0	0	0	0	0	0	0	0
AT3G27100	18	15	27	43	39	45	61	50	35	127	131	113
AT3G29070	0	0	0	0	0	0	0	0	0	0	0	0
AT3G44704	0	0	0	0	0	0	0	0	0	0	0	0
AT3G57710	6	3	4	12	6	15	17	16	25	25	48	15
AT3G04610	59	58	78	88	101	102	200	169	181	249	241	149
AT3G57070	38	41	40	60	67	63	76	52	64	109	130	96
AT3G01610	31	31	47	58	60	45	112	88	70	131	168	126
AT3G22690	4	7	9	9	6	8	12	20	19	29	18	21
AT3G21370	13	18	15	10	27	15	8	3	7	18	10	9
AT3G57190	11	2	6	8	5	8	17	17	11	23	26	19
AT3G15250	0	0	0	0	0	0	3	3	0	4	7	2
AT3G24700	0	0	0	0	0	0	0	0	0	0	0	0
AT3G05540	0	0	0	0	0	0	0	0	0	3	0	0
AT3G32130	0	0	0	0	0	0	1	0	0	0	0	0
AT3G28750	3	0	4	1	0	0	0	2	0	2	0	0
AT3G44110	241	300	322	593	515	519	875	746	635	1359	1513	910
AT3G12880	1	0	0	0	0	0	0	0	0	0	1	0
AT3G46790	22	21	43	57	46	55	77	80	54	117	116	83
AT3G03350	0	1	0	1	1	4	2	2	3	4	3	0
AT3G50870	2	0	2	2	2	4	8	3	9	6	6	3
AT3G08510	165	235	200	340	344	336	400	332	311	812	889	591
AT3G49150	3	0	0	0	0	0	0	0	0	0	0	0
AT3G59590	0	0	2	0	0	0	0	1	0	0	0	0
AT3G13437	2	0	1	1	0	4	1	0	0	1	0	1
AT3G43970	0	0	0	0	0	0	0	1	0	0	0	0
AT3G61050	104	144	177	250	207	272	377	296	341	653	780	536
AT3G28780	4	0	4	0	4	0	0	0	0	0	0	0
AT3G58590	2	1	0	0	3	2	2	0	4	5	0	1
AT3G48020	2	1	4	6	5	4	3	3	0	1	3	5
AT3G51910	0	1	0	4	2	3	2	1	2	7	6	10
AT3G06890	5	1	2	3	3	1	4	0	6	14	13	11
AT3G26020	9	8	10	20	20	15	28	15	12	21	30	25
AT3G09990	0	0	0	0	0	0	0	0	0	0	0	0
AT3G28950	38	59	58	68	80	87	97	64	60	116	171	121
AT3G05960	0	0	0	0	0	0	0	0	1	0	3	1
AT3G27090	153	168	220	429	429	428	398	387	341	630	803	498
AT3G57510	0	0	0	3	1	0	8	3	5	4	5	1
AT3G59570	4	1	0	1	1	1	0	1	5	0	7	3
AT3G02230	543	545	639	961	937	939	1196	1059	951	1720	2073	1367
AT3G61170	0	0	0	0	2	0	0	0	0	1	2	1
AT3G20760	1	0	0	0	1	1	4	1	1	3	0	0
AT3G61870	264	311	343	670	664	759	696	615	574	1136	1336	854
AT3G06040	19	16	17	36	52	52	95	68	60	98	130	83
AT3G62450	24	24	13	38	44	48	72	47	52	87	95	58
AT3G07970	1	0	5	2	1	2	0	1	3	2	5	0
AT3G08700	2	1	1	1	1	0	2	4	2	2	4	4
AT3G59870	25	25	22	29	33	43	40	38	26	64	84	47
AT3G16430	628	789	853	681	703	786	1225	933	1035	587	691	449
AT3G20950	0	0	0	0	0	0	0	0	0	1	0	0
AT3G54870	3	5	4	9	10	19	16	12	3	24	16	14
AT3G32330	0	0	0	0	0	0	0	0	0	0	0	0
AT3G23310	38	55	51	92	68	48	92	78	67	176	163	131
AT3G28320	0	1	0	0	0	0	0	1	0	0	0	0
AT3G03850	4	5	3	1	5	0	3	2	0	4	9	2
AT3G09150	9	13	11	21	18	18	26	19	19	33	42	26
AT3G15360	545	663	725	1078	1057	1079	1325	1280	1100	1961	2212	1486
AT3G14990	436	564	529	1028	1028	978	1004	904	848	1324	1616	1040
AT3G51400	2	0	4	5	3	6	4	6	0	4	4	3
AT3G19920	9	9	11	14	9	16	6	9	7	3	7	1
AT3G53860	2	0	1	6	1	5	4	3	4	6	6	5
AT3G15910	0	0	0	0	0	2	0	0	1	0	0	0
AT3G51010	46	35	42	55	69	67	137	125	127	223	205	181
AT3G04184	0	0	0	0	0	0	0	0	0	0	0	0
AT3G55100	0	0	3	0	0	0	0	0	0	0	3	1
AT3G42725	1	3	2	2	3	3	1	4	2	5	12	4
AT3G10010	12	10	18	28	21	19	57	39	37	51	82	40
AT3G62890	1	0	3	3	2	1	10	1	5	7	7	5
AT3G28670	7	2	19	22	19	12	22	15	30	44	47	27
AT3G03000	3	1	6	6	10	7	11	18	14	19	31	18
AT3G47210	3	2	0	2	3	1	1	3	2	4	14	7
AT3G17670	3	3	2	8	5	12	6	6	7	14	11	8
AT3G05450	0	0	0	1	0	0	0	0	0	0	1	0
AT3G55420	2	5	6	7	8	11	15	11	9	20	29	23
AT3G05010	25	24	23	46	45	45	44	42	37	108	112	88
AT3G46220	37	40	48	54	70	59	93	79	58	119	150	94
AT3G50810	0	0	2	2	0	0	0	0	1	0	0	0
AT3G23940	253	290	283	313	314	278	1242	989	877	1097	1334	901
AT3G28420	1	2	0	3	7	1	9	9	11	13	23	0
AT3G45920	0	0	0	0	0	0	0	0	0	0	0	0
AT3G02910	33	22	23	38	40	60	46	35	40	81	91	56
AT3G22420	9	6	23	18	33	40	33	17	41	68	62	36
AT3G05880	887	1023	1122	1425	1261	1343	683	656	590	1321	1441	985
AT3G61920	0	0	3	3	1	2	10	11	11	6	16	2
AT3G44970	66	57	99	162	195	222	181	144	152	438	511	320
AT3G02242	0	0	0	0	0	0	2	3	0	1	2	0
AT3G23270	3	1	2	0	0	0	1	3	1	0	0	1
AT3G07680	100	122	121	154	139	175	223	230	204	275	428	235
AT3G57400	20	23	21	63	73	85	67	61	64	100	148	113
AT3G09660	2	2	2	3	8	3	5	11	13	16	14	6
AT3G20670	62	73	82	127	89	118	237	169	157	252	281	182
AT3G23630	0	1	0	1	1	1	0	3	0	0	2	4
AT3G22100	1	0	5	3	7	7	2	0	1	0	3	1
AT3G52090	29	62	75	109	118	110	142	109	100	134	161	109
AT3G25700	29	41	47	38	42	56	143	108	116	149	199	117
AT3G21055	2192	2782	2911	6311	6103	6432	6956	5916	5631	14594	17407	11953
AT3G22235	0	0	0	0	0	0	0	0	0	0	0	0
AT3G28922	1	0	0	0	0	0	0	0	0	0	0	0
AT3G23060	0	0	0	0	0	0	1	0	1	0	0	0
AT3G21620	1	0	2	7	3	0	6	2	2	2	4	5
AT3G03280	6	11	3	9	26	24	7	6	1	6	16	12
AT3G29638	0	0	0	0	0	0	2	0	0	0	0	0
AT3G61780	16	21	26	19	21	22	53	77	74	91	101	77
AT3G29760	9	18	17	21	24	21	19	16	18	33	39	22
AT3G01680	92	127	151	193	171	177	237	167	182	329	360	271
AT3G62140	20	26	24	37	47	46	48	69	42	49	94	33
AT3G49470	88	107	108	176	170	184	297	281	277	573	647	452
AT3G60990	0	0	0	0	0	0	0	0	0	0	0	0
AT3G29720	0	0	0	0	1	0	0	0	0	0	0	0
AT3G08030	198	185	220	398	372	384	560	467	510	699	793	510
AT3G48810	5	6	6	8	4	6	13	10	6	14	20	8
AT3G59845	0	0	0	0	0	0	0	0	0	0	0	1
AT3G44430	1	0	0	1	2	1	2	2	0	1	4	0
AT3G03860	21	45	32	58	44	86	80	76	73	131	148	108
AT3G45252	0	0	0	0	0	0	0	0	0	0	0	0
AT3G13065	6	8	13	0	0	1	2	1	1	5	0	1
AT3G02050	27	29	39	43	35	43	82	51	41	78	130	66
AT3G56470	3	2	5	0	0	0	1	2	7	3	4	2
AT3G24340	1	3	2	4	3	3	3	4	3	7	8	1
AT3G20030	2	0	0	1	0	0	2	0	0	0	1	0
AT3G48220	0	4	0	0	0	0	0	0	0	0	0	0
AT3G18200	20	37	34	59	37	47	76	73	38	118	135	80
AT3G62630	37	40	32	92	73	66	158	112	101	204	244	126
AT3G52980	0	0	0	0	1	0	0	0	0	0	0	0
AT3G58840	46	44	36	93	86	81	199	132	133	388	465	301
AT3G10985	55	72	115	188	189	213	98	102	82	184	210	121
AT3G18780	472	609	681	1293	1260	1266	2161	1913	1644	2663	3101	1976
AT3G59030	1	0	1	0	0	0	4	4	0	0	2	1
AT3G48550	3	4	5	3	9	2	11	14	25	24	23	23
AT3G54030	14	24	37	62	46	57	47	35	40	100	106	54
AT3G22425	8	26	15	24	26	26	21	25	19	29	41	26
AT3G47480	0	1	0	2	1	1	0	2	4	8	8	1
AT3G44220	7	2	9	12	22	20	18	17	9	22	37	22
AT3G07030	91	52	46	131	138	122	195	177	170	310	325	247
AT3G28910	10	7	8	18	13	31	41	34	35	87	104	50
AT3G42860	2	1	12	8	4	2	10	8	4	16	10	9
AT3G26782	2	4	1	2	2	5	13	6	10	19	15	15
AT3G24270	0	0	0	0	0	0	0	0	0	0	0	0
AT3G13227	0	0	0	0	0	0	0	0	0	0	0	0
AT3G09405	0	4	5	0	3	0	2	0	0	1	1	2
AT3G05050	14	16	30	48	31	34	55	43	53	79	70	53
AT3G62010	77	112	95	173	168	140	216	232	214	363	396	296
AT3G22900	3	3	0	2	1	7	2	1	5	7	9	9
AT3G46150	0	0	0	0	0	0	0	0	2	0	0	0
AT3G10760	8	13	16	15	21	32	28	15	22	38	59	41
AT3G27540	7	10	13	8	9	13	14	15	10	18	12	17
AT3G23580	18	27	26	33	42	35	53	62	47	97	92	69
AT3G55677	2	3	2	1	4	0	0	0	0	0	0	0
AT3G14970	0	0	0	0	0	0	0	1	0	0	0	0
AT3G52960	1017	1126	1304	2058	1947	1921	2754	2421	2194	3355	3781	2482
AT3G52070	2	0	5	12	14	12	7	4	5	10	10	5
AT3G16650	2	11	3	6	4	4	21	24	13	23	26	22
AT3G03120	2	5	10	16	19	24	27	9	26	27	50	23
AT3G13870	194	217	286	506	473	522	547	482	389	780	972	617
AT3G60030	25	64	59	94	122	107	130	89	98	263	260	190
AT3G14010	57	68	82	103	110	114	147	124	90	212	264	121
AT3G16117	0	0	0	0	0	0	0	0	0	0	0	0
AT3G29810	5	13	7	19	9	25	23	23	19	53	40	41
AT3G46613	1	0	0	0	0	0	0	0	0	0	0	0
AT3G29690	0	0	0	0	0	1	0	0	0	0	0	0
AT3G25545	10	15	10	13	7	20	34	23	25	27	41	24
AT3G23255	0	0	1	7	6	1	12	7	0	2	4	1
AT3G06370	8	9	6	7	14	7	10	10	18	19	31	20
AT3G30805	0	0	0	0	0	0	1	0	0	0	2	0
AT3G26932	9	2	3	10	7	6	21	7	5	17	29	10
AT3G54460	18	16	11	35	33	50	52	43	45	80	115	67
AT3G24510	0	0	0	0	0	0	0	0	0	0	0	0
AT3G59990	63	86	61	134	119	121	182	158	129	322	366	246
AT3G47400	4	11	7	15	27	20	22	22	19	19	41	19
AT3G61500	1	0	0	0	0	0	0	0	0	0	0	0
AT3G19330	0	0	0	0	1	2	4	2	1	1	1	2
AT3G24240	34	40	36	29	24	33	65	55	60	79	101	59
AT3G06290	24	17	21	35	25	19	39	36	37	45	93	42
AT3G19600	0	0	0	0	0	0	0	0	0	0	0	0
AT3G50740	24	28	18	39	45	27	197	141	123	311	417	276
AT3G58310	0	0	0	0	0	0	1	0	0	0	0	0
AT3G13410	131	153	134	358	324	370	294	308	265	435	490	319
AT3G42570	0	0	0	0	0	1	0	0	0	0	0	0
AT3G32030	0	2	0	1	2	2	1	3	3	5	3	6
AT3G52360	7	12	10	34	27	37	16	14	14	62	89	58
AT3G48900	1	4	0	0	2	1	0	1	0	5	0	1
AT3G17040	66	105	73	134	145	162	207	182	169	358	407	242
AT3G17010	1	0	0	0	0	0	1	0	0	0	0	1
AT3G59160	1	0	0	0	0	0	0	0	0	0	0	0
AT3G57560	77	96	130	192	174	214	264	241	197	353	425	319
AT3G51190	1	1	0	3	1	0	2	0	1	0	3	1
AT3G19400	17	21	22	50	38	46	62	52	46	131	151	98
AT3G53770	0	0	0	0	0	0	0	0	0	0	0	0
AT3G01331	0	0	0	0	0	0	0	0	0	0	0	0
AT3G11720	9	2	11	8	4	12	16	16	14	21	30	18
AT3G26130	1	1	1	3	0	2	0	3	2	3	8	1
AT3G02885	0	2	0	3	0	0	7	9	15	6	8	9
AT3G45940	2	0	2	1	0	2	1	0	0	4	11	3
AT3G16530	32	59	53	89	83	92	236	211	152	624	754	462
AT3G22565	0	0	0	0	0	0	0	0	0	0	0	0
AT3G21980	0	0	0	0	0	0	0	0	0	0	0	0
AT3G13340	29	41	36	86	84	69	88	77	79	196	213	105
AT3G20620	2	2	3	6	6	7	11	10	4	15	19	16
AT3G07570	33	20	26	57	35	50	81	60	44	113	162	75
AT3G15370	3	4	4	7	6	7	12	7	10	32	46	10
AT3G55605	7	16	18	22	14	19	60	32	34	82	52	56
AT3G08636	0	0	0	0	0	0	2	0	0	0	0	0
AT3G54140	59	46	74	109	86	96	94	101	67	161	239	138
AT3G02720	27	49	33	92	108	103	115	97	78	115	157	96
AT3G43153	0	0	0	0	0	0	0	0	0	0	0	0
AT3G23010	0	0	0	3	0	0	0	0	0	0	0	0
AT3G62390	4	5	8	18	19	30	20	22	21	31	54	20
AT3G45560	0	0	0	0	0	0	0	0	0	1	0	0
AT3G53640	4	4	1	1	2	2	1	1	0	1	2	0
AT3G46720	4	1	7	8	5	2	8	12	8	16	23	14
AT3G27640	3	5	2	4	3	0	7	3	5	9	8	6
AT3G01240	0	0	0	0	0	0	0	0	0	0	0	0
AT3G26180	13	25	24	42	42	41	22	21	21	34	31	22
AT3G07565	16	18	17	37	32	41	45	39	38	69	84	54
AT3G10360	45	44	40	76	73	90	83	73	58	96	134	105
AT3G21610	7	20	14	32	39	33	27	21	14	49	55	33
AT3G56320	2	6	1	3	3	5	6	4	1	4	7	3
AT3G12610	122	176	198	246	256	296	535	425	419	634	852	533
AT3G22800	7	10	12	15	18	23	30	18	20	30	75	48
AT3G18680	101	118	134	208	193	237	596	515	496	530	678	387
AT3G13830	0	1	0	0	1	0	1	1	0	0	1	0
AT3G57540	17	51	23	29	36	37	15	13	8	17	16	10
AT3G27770	18	34	26	27	27	23	50	28	32	70	64	40
AT3G17640	5	2	10	14	6	12	23	17	22	23	51	20
AT3G53960	3	4	7	9	12	17	18	5	8	10	18	5
AT3G61770	25	40	39	51	53	42	97	70	86	120	113	101
AT3G02460	2	6	11	7	9	13	9	4	12	26	24	15
AT3G55240	45	34	44	136	128	115	84	75	60	271	337	216
AT3G06200	17	28	17	55	46	36	79	83	64	140	172	112
AT3G22935	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46360	0	0	0	0	0	0	0	0	0	0	0	0
AT3G49200	0	2	0	0	0	0	3	1	0	0	3	0
AT3G45590	0	1	0	7	0	4	4	4	8	3	11	8
AT3G60940	0	0	0	0	0	0	0	2	0	0	0	0
AT3G20870	10	15	26	68	59	60	44	49	40	70	89	69
AT3G03580	0	1	0	2	2	3	3	1	1	5	6	3
AT3G63088	1	3	2	2	0	0	0	1	0	0	1	9
AT3G57990	77	85	72	193	151	165	199	201	196	396	480	287
AT3G25520	436	647	655	1025	991	1039	2518	2284	2077	4154	4941	3234
AT3G46020	1	2	3	3	1	3	8	7	3	10	14	8
AT3G23490	44	34	73	116	100	120	101	96	91	232	228	153
AT3G09400	0	0	4	1	1	0	2	4	2	4	0	0
AT3G22960	427	535	601	910	885	962	1478	1294	1182	2053	2486	1549
AT3G10690	79	120	81	154	156	132	331	302	323	409	565	369
AT3G30305	0	0	0	3	0	4	1	0	0	0	0	0
AT3G48590	52	58	47	106	96	101	89	85	65	218	228	138
AT3G60760	0	0	0	0	0	1	0	1	0	0	0	0
AT3G19240	51	56	36	98	106	121	94	59	71	189	245	127
AT3G18390	162	196	215	369	377	435	700	692	621	1264	1603	964
AT3G54050	659	843	853	1653	1557	1704	2733	2366	2233	4837	5780	3867
AT3G54450	0	0	0	1	2	0	0	0	0	0	0	0
AT3G29770	6	2	4	9	14	12	11	7	13	18	14	13
AT3G61230	0	0	0	0	0	0	0	0	0	0	0	0
AT3G10650	70	93	97	131	118	149	239	235	224	328	359	294
AT3G06640	0	0	0	1	0	0	1	1	1	3	0	0
AT3G04070	5	18	12	36	29	37	28	22	18	28	54	37
AT3G23220	0	0	0	0	0	0	0	0	0	0	0	2
AT3G13200	102	123	173	278	251	258	435	314	252	619	713	448
AT3G07870	7	11	8	14	13	17	15	6	5	26	24	13
AT3G13920	430	490	537	853	737	824	2010	1826	1782	2362	2589	1706
AT3G59600	35	27	46	58	61	65	104	107	70	96	131	70
AT3G10930	5	6	4	2	2	0	6	8	11	12	21	14
AT3G28450	23	39	32	65	54	47	74	70	71	123	133	115
AT3G08900	0	0	0	0	0	0	0	0	0	0	0	0
AT3G61900	1	0	1	1	1	2	2	2	3	3	4	1
AT3G61470	2886	3673	4182	7081	6721	7301	8879	7786	7210	14260	16264	10578
AT3G12380	12	10	12	28	28	13	38	36	24	55	61	44
AT3G46050	0	0	0	0	0	0	0	0	0	0	0	0
AT3G51325	1	0	0	2	3	1	4	3	4	2	2	14
AT3G49600	28	30	44	64	59	56	84	78	70	111	139	113
AT3G18485	0	0	0	0	0	0	0	0	0	2	1	0
AT3G10500	17	14	18	48	49	49	31	40	38	45	73	45
AT3G18230	55	63	53	72	91	72	157	121	109	185	230	132
AT3G10080	50	45	75	74	66	69	70	109	59	70	119	42
AT3G45330	0	0	0	0	0	0	0	0	0	0	1	1
AT3G60850	23	26	21	40	40	27	52	52	32	79	100	57
AT3G25040	50	77	84	97	94	77	124	108	118	145	181	139
AT3G45620	10	17	17	44	37	35	40	44	47	97	78	47
AT3G17550	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46320	12	19	27	43	41	49	45	55	57	71	65	50
AT3G49645	1	2	4	3	4	13	8	12	11	26	26	21
AT3G22125	0	0	0	0	0	0	0	0	0	0	0	0
AT3G54350	17	22	19	36	24	40	96	62	56	84	122	84
AT3G43574	0	0	0	0	0	0	0	0	0	0	0	0
AT3G13470	434	487	538	696	700	697	3197	2825	2661	3177	3803	2283
AT3G51820	190	241	241	450	359	422	651	566	544	803	938	600
AT3G03440	8	8	9	5	6	11	13	14	6	17	10	4
AT3G32160	0	1	0	0	0	0	0	0	0	0	0	0
