Geneid	ABA_Col_1	ABA_Col_2	ABA_Col_3	ABA_g7g8_1	ABA_g7g8_2	ABA_g7g8_3	Mock_Col_1	Mock_Col_2	Mock_Col_3	Mock_g7g8_1	Mock_g7g8_2	Mock_g7g8_3
AT1G79010	75	157	115	126	122	107	147	117	130	71	111	128
AT1G60640	13	10	12	11	11	21	28	43	30	35	38	23
AT1G28180	0	0	0	0	0	0	0	2	0	0	0	0
AT1G02900	71	169	92	174	136	125	118	147	134	98	116	93
AT1G03210	7	3	3	5	9	4	3	2	8	2	12	9
AT1G70620	105	165	145	183	129	146	126	163	147	105	126	142
AT1G02160	10	39	22	31	26	37	53	34	29	22	36	29
AT1G53165	16	26	23	17	10	16	9	8	8	13	15	19
AT1G31450	0	0	0	0	0	0	0	0	0	0	0	0
AT1G63930	0	4	2	4	7	5	6	9	10	1	4	3
AT1G05890	25	55	48	64	62	57	64	55	51	48	67	63
AT1G68590	24	139	67	108	118	111	139	131	145	54	127	147
AT1G62170	0	0	0	0	0	0	0	0	0	0	0	0
AT1G06710	12	4	11	7	7	6	18	21	16	17	19	8
AT1G02800	0	3	3	0	2	0	2	1	0	1	3	0
AT1G27670	0	11	2	9	6	8	4	4	5	2	11	7
AT1G14910	12	25	18	39	25	22	26	37	31	10	27	30
AT1G12850	46	95	69	106	81	100	119	125	123	48	135	72
AT1G79660	18	23	28	20	17	21	24	36	34	15	25	38
AT1G14300	8	20	14	14	25	16	46	41	35	22	24	15
AT1G75640	4	5	1	0	5	0	3	17	10	2	5	0
AT1G70410	337	406	396	325	303	327	407	423	437	356	375	312
AT1G05065	6	5	5	4	2	13	10	3	6	3	6	2
AT1G55130	1	14	9	15	9	16	17	15	15	5	17	6
AT1G24580	3	19	10	41	20	36	14	13	19	9	27	12
AT1G01400	0	0	0	0	0	0	0	0	0	0	0	0
AT1G77093	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07550	0	0	0	0	0	0	0	0	0	0	0	0
AT1G32610	0	4	2	1	0	3	1	2	0	3	3	4
AT1G10417	1	4	3	2	1	1	0	1	2	1	1	0
AT1G51880	3	0	2	0	4	1	1	0	0	2	1	0
AT1G63010	24	70	44	61	80	59	44	70	60	28	57	52
AT1G31020	1	11	7	6	4	6	7	7	10	4	5	9
AT1G24577	0	8	3	4	15	4	10	7	3	4	7	9
AT1G78915	2	5	9	8	4	10	7	12	4	5	8	10
AT1G44100	24	53	21	29	30	27	32	44	27	19	30	22
AT1G75180	19	70	32	52	45	64	80	72	98	47	99	78
AT1G43700	7	28	20	43	47	28	27	29	25	32	26	32
AT1G09770	193	299	184	244	254	234	366	407	438	240	351	319
AT1G53690	0	1	0	0	0	3	5	0	0	1	1	4
AT1G55000	22	47	21	67	56	59	46	34	37	40	38	55
AT1G51610	12	30	42	39	44	36	56	47	52	32	48	46
AT1G53655	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10060	7	21	15	15	13	11	15	18	18	20	11	28
AT1G06660	0	3	1	3	5	0	9	1	2	1	4	2
AT1G26762	0	2	0	1	0	0	0	0	0	0	0	0
AT1G67420	0	0	0	0	7	0	2	4	0	1	2	3
AT1G63380	3	6	1	2	7	5	7	9	4	0	11	2
AT1G07902	2	1	4	4	10	4	6	4	3	6	3	5
AT1G10865	27	36	21	41	40	50	37	39	43	28	41	35
AT1G09800	2	4	3	4	5	1	8	4	16	4	10	10
AT1G48750	0	0	0	0	0	0	0	0	0	0	0	0
AT1G80760	0	4	1	2	1	2	4	5	0	2	1	0
AT1G79590	16	33	42	52	24	27	54	34	34	29	42	45
AT1G36000	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09820	12	11	11	7	8	12	10	15	13	7	14	3
AT1G65960	86	258	136	308	211	222	345	314	326	131	332	272
AT1G04750	37	72	54	101	82	61	91	114	101	46	97	81
AT1G68850	8	36	17	24	20	22	6	7	4	3	4	13
AT1G23200	6	0	0	1	4	2	2	2	1	2	0	1
AT1G74800	20	35	31	33	18	24	34	22	27	23	34	25
AT1G44160	0	2	0	1	0	1	0	1	0	0	0	0
AT1G02510	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14970	18	26	18	21	9	28	16	25	30	11	37	23
AT1G20230	0	0	0	0	0	0	2	0	0	0	2	0
AT1G11910	377	562	534	669	524	552	425	473	451	306	482	464
AT1G51460	0	0	0	1	0	1	1	0	0	0	2	0
AT1G74200	3	3	10	6	4	6	9	4	16	1	7	4
AT1G32850	0	0	0	1	1	0	0	0	0	0	0	0
AT1G05700	0	0	0	0	0	0	1	0	1	0	0	0
AT1G13270	59	143	101	108	92	95	199	220	175	83	159	188
AT1G79820	7	8	6	6	9	12	9	11	15	5	10	11
AT1G54070	0	0	0	0	0	1	0	0	0	0	0	0
AT1G59910	5	13	7	8	13	10	13	15	4	3	14	10
AT1G13990	10	14	12	37	6	30	2	9	5	2	3	13
AT1G01210	20	27	13	26	22	32	45	49	40	19	39	38
AT1G77770	62	69	57	34	63	60	46	32	54	32	52	37
AT1G49360	4	3	5	1	1	4	6	2	4	0	1	0
AT1G78490	51	51	29	41	31	38	30	50	55	37	42	42
AT1G77530	0	2	1	3	3	1	5	5	4	3	2	1
AT1G77450	67	136	133	148	163	158	30	20	41	15	38	39
AT1G49900	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09160	28	29	30	46	34	36	28	64	42	56	64	39
AT1G66850	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53885	0	0	0	0	0	0	0	0	0	0	0	0
AT1G06590	0	6	1	6	2	6	5	0	11	1	8	1
AT1G56045	6	48	31	32	39	43	45	80	64	16	82	69
AT1G70360	8	24	15	11	23	12	31	24	12	27	19	16
AT1G67770	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53080	1	0	2	1	1	2	0	0	0	1	0	0
AT1G07750	51	57	57	67	45	85	82	82	80	58	78	65
AT1G18210	43	95	104	116	87	123	148	147	153	94	166	131
AT1G71020	8	39	31	35	30	32	33	45	29	17	54	36
AT1G60010	76	101	74	110	105	95	86	104	96	87	109	77
AT1G21530	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74060	38	193	119	212	207	179	337	336	348	114	327	244
AT1G25390	3	13	9	16	14	7	29	19	31	12	16	20
AT1G14410	19	33	35	35	28	31	57	60	50	40	58	51
AT1G06225	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24570	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49600	62	89	46	92	68	79	168	166	168	99	157	132
AT1G17760	8	3	4	8	9	9	9	8	4	8	10	8
AT1G15430	9	10	13	18	19	12	35	17	14	7	23	15
AT1G21380	16	31	27	40	28	28	26	28	28	24	40	36
AT1G77000	43	57	50	52	60	58	25	25	9	20	21	27
AT1G66940	1	0	0	0	2	1	6	15	31	4	12	18
AT1G77220	62	97	75	92	85	90	77	77	93	46	108	85
AT1G03475	405	587	446	437	439	444	685	719	769	378	627	638
AT1G71180	21	29	24	38	37	19	42	25	32	19	27	29
AT1G70500	2	1	3	2	2	2	5	3	1	1	5	3
AT1G17550	22	17	34	26	18	17	25	7	15	14	15	6
AT1G44224	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02430	19	22	17	14	20	28	40	18	25	19	14	16
AT1G03370	56	60	59	85	75	64	67	103	70	63	102	92
AT1G52300	50	136	78	161	147	108	250	271	290	111	252	265
AT1G48980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10950	72	164	115	187	166	189	213	194	202	104	175	114
AT1G04090	1	0	0	2	0	0	0	4	0	1	1	3
AT1G05360	3	12	15	15	8	11	12	17	12	5	13	5
AT1G23790	7	5	6	5	7	0	4	4	19	2	13	1
AT1G21722	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18590	12	46	33	72	75	52	60	62	71	27	58	42
AT1G57820	8	9	8	15	9	12	18	16	10	12	9	8
AT1G08570	155	223	167	231	188	214	191	181	184	89	169	105
AT1G72110	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02330	7	31	15	18	3	23	31	34	28	10	19	16
AT1G06200	31	87	57	77	77	59	98	99	90	31	87	84
AT1G18020	0	0	1	0	0	2	0	1	0	2	1	1
AT1G65470	4	11	18	16	4	19	14	11	10	12	17	16
AT1G09450	1	1	5	0	0	0	1	1	4	3	2	1
AT1G51100	9	33	17	33	42	48	62	56	55	29	69	37
AT1G30820	5	10	8	16	11	21	25	46	28	19	27	26
AT1G78410	0	0	0	6	0	1	0	0	1	0	1	0
AT1G65690	2	10	14	10	20	25	6	2	13	2	0	7
AT1G11950	5	8	11	7	7	8	23	7	11	11	16	14
AT1G32350	0	0	1	0	0	0	0	0	0	0	0	0
AT1G45233	1	3	5	8	9	9	12	7	10	13	11	5
AT1G73620	6	21	12	18	7	23	19	19	38	12	12	9
AT1G79090	70	126	81	136	109	103	90	117	135	66	120	65
AT1G13150	0	0	0	1	0	0	0	1	0	0	0	0
AT1G79540	7	2	7	10	4	6	8	10	7	8	7	1
AT1G29350	9	17	18	10	10	9	27	25	16	9	18	13
AT1G66700	3	3	5	5	3	5	3	5	4	12	4	5
AT1G06130	19	44	16	24	35	37	27	28	34	18	41	32
AT1G08770	30	24	25	22	18	31	21	25	26	25	27	15
AT1G60780	82	143	96	153	154	138	178	159	159	118	167	168
AT1G70680	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79040	839	2137	1332	3667	3068	2781	2668	2835	2549	1165	3472	3898
AT1G16340	9	16	8	30	17	18	24	21	27	22	24	27
AT1G36627	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08920	42	74	79	79	97	80	40	50	31	23	59	15
AT1G35230	2	0	2	1	0	2	0	0	0	0	0	0
AT1G13470	0	0	0	0	3	0	1	0	0	0	0	0
AT1G27740	8	22	13	9	10	19	25	14	21	17	24	12
AT1G32770	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04290	22	59	38	33	40	24	36	53	33	28	33	30
AT1G05150	16	19	14	27	14	25	30	31	34	11	18	31
AT1G65670	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53570	135	155	156	192	189	163	176	212	194	106	178	151
AT1G60390	2	3	2	0	5	0	12	6	11	7	4	6
AT1G58684	0	0	0	0	0	0	0	0	0	0	0	0
AT1G06475	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17350	0	12	10	13	9	11	11	14	6	7	8	11
AT1G50420	27	35	16	35	33	26	21	32	35	14	36	29
AT1G05450	6	13	11	8	4	12	0	1	0	1	0	0
AT1G60470	0	3	0	1	3	5	0	0	0	0	1	0
AT1G45248	11	20	23	12	10	13	9	13	18	11	17	16
AT1G79360	0	5	2	4	5	3	14	3	8	1	10	0
AT1G76710	7	17	4	14	16	24	18	16	14	6	17	15
AT1G11580	18	57	35	43	45	70	80	88	96	64	76	91
AT1G60240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19500	0	0	0	0	0	0	0	0	0	0	0	0
AT1G12800	61	70	86	91	73	64	88	112	87	65	87	83
AT1G54690	10	18	7	16	20	15	30	37	29	17	27	28
AT1G53470	14	50	39	41	45	35	13	19	18	2	5	13
AT1G01390	19	37	19	31	32	32	41	33	31	14	46	16
AT1G28270	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07360	11	33	30	38	31	45	50	53	69	50	42	47
AT1G60680	11	23	16	16	17	19	25	34	27	30	22	31
AT1G13570	39	86	56	91	71	78	89	79	49	67	75	74
AT1G43620	6	10	11	20	21	12	17	28	18	8	21	7
AT1G79390	16	25	19	22	20	25	40	54	36	22	25	47
AT1G31860	39	48	74	58	56	51	154	117	131	70	122	109
AT1G30450	48	48	35	45	71	52	60	57	47	40	57	32
AT1G10500	0	0	0	0	0	0	0	0	0	0	0	0
AT1G44446	582	813	684	977	912	832	754	771	759	678	1197	881
AT1G64625	4	7	5	17	15	2	2	9	3	5	5	11
AT1G08790	0	0	0	0	0	0	0	0	0	3	0	0
AT1G55775	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49730	67	101	93	125	111	154	161	141	164	132	203	168
AT1G06930	0	3	5	1	1	2	2	10	5	7	5	1
AT1G51030	1	0	2	0	0	0	0	2	0	0	0	0
AT1G08140	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50670	41	65	54	75	62	74	67	83	84	37	68	62
AT1G72300	7	7	1	14	8	9	4	9	14	10	19	6
AT1G80750	23	36	31	22	23	32	52	71	66	39	49	52
AT1G04050	0	8	2	9	4	2	4	9	4	4	6	8
AT1G76930	1219	1950	1686	2054	1812	1978	2576	2656	2801	2033	3054	2537
AT1G77320	2	7	1	1	3	2	4	9	2	5	2	7
AT1G77145	1	0	3	1	2	1	1	0	0	5	0	0
AT1G19160	0	2	1	0	0	0	0	0	0	0	0	0
AT1G48740	0	0	0	1	3	0	4	1	1	0	0	0
AT1G75700	0	0	0	2	1	4	0	11	3	3	2	1
AT1G15740	67	157	104	136	123	138	67	74	69	60	89	62
AT1G29720	0	0	0	0	0	0	0	0	0	0	0	0
AT1G47780	0	0	0	0	0	0	0	0	0	0	0	0
AT1G61320	0	0	0	0	0	0	0	0	0	1	0	0
AT1G78530	7	9	9	13	16	9	9	26	5	13	19	11
AT1G52150	23	50	21	28	23	20	60	37	50	20	32	44
AT1G62970	10	13	17	22	13	21	17	11	3	8	24	21
AT1G49960	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68020	116	163	140	245	156	185	101	111	73	74	115	109
AT1G56700	50	85	72	129	93	110	71	81	65	54	74	71
AT1G03350	21	42	15	43	30	38	40	54	44	13	51	35
AT1G14490	1	9	7	3	2	2	6	10	10	6	6	4
AT1G53750	142	255	180	313	238	301	271	238	255	153	281	208
AT1G76390	0	2	0	0	2	3	0	1	0	0	0	4
AT1G15150	0	0	0	0	0	0	2	0	0	0	0	0
AT1G02680	13	12	28	29	18	17	21	27	15	12	31	21
AT1G11940	15	17	19	22	16	10	20	18	24	2	12	16
AT1G61840	0	0	0	0	0	0	0	0	0	0	0	0
AT1G43667	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74675	0	3	1	3	1	0	2	5	1	1	5	1
AT1G11680	23	84	55	124	120	89	153	127	142	43	141	121
AT1G66670	100	207	156	172	159	151	208	254	222	135	203	172
AT1G28300	0	0	1	0	0	0	0	0	4	0	0	2
AT1G55620	5	14	8	5	8	11	11	6	12	4	10	3
AT1G16910	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67265	4	2	1	11	6	6	2	10	2	1	10	6
AT1G54240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72310	4	9	13	11	9	8	13	25	11	4	7	9
AT1G32190	1	2	2	2	2	1	5	8	2	0	3	2
AT1G61870	18	46	35	57	50	35	125	110	119	40	81	57
AT1G66080	0	3	1	7	3	3	5	9	2	0	8	3
AT1G08490	15	54	48	39	52	36	61	46	46	31	68	49
AT1G30960	0	1	0	4	4	6	14	14	8	4	10	7
AT1G09430	62	92	89	92	73	88	77	90	88	62	98	68
AT1G69530	107	234	211	174	128	133	1106	1051	1068	486	934	659
AT1G03250	76	90	82	82	86	80	122	91	83	56	90	88
AT1G08840	0	5	0	1	9	2	1	10	3	2	4	2
AT1G33400	4	3	2	3	0	6	8	8	3	0	1	0
AT1G64500	7	21	9	28	21	15	28	27	29	11	33	29
AT1G13440	1246	2159	1842	1905	1650	1760	3226	3260	3347	1880	2604	2651
AT1G50360	16	22	29	30	22	13	34	33	28	25	29	18
AT1G50660	26	92	52	58	92	81	94	78	101	41	75	80
AT1G52470	0	0	0	0	0	0	0	0	0	0	0	0
AT1G22330	2	7	5	12	4	9	3	9	8	5	12	6
AT1G49910	1	4	0	0	3	4	2	4	6	1	5	1
AT1G76190	0	1	0	0	0	0	1	0	1	0	0	2
AT1G29550	7	4	11	15	7	3	6	9	7	4	9	5
AT1G03600	469	899	625	860	705	752	861	809	871	608	996	574
AT1G73840	12	30	18	32	33	30	41	42	26	21	36	54
AT1G53280	118	174	146	217	212	213	214	192	209	108	220	219
AT1G13340	0	0	0	2	3	2	2	2	0	0	0	0
AT1G54290	18	40	7	30	20	23	24	22	25	9	17	15
AT1G08430	5	13	4	4	14	6	17	4	10	2	5	4
AT1G26540	0	0	0	0	2	1	2	5	8	1	9	2
AT1G43580	11	24	9	21	31	9	19	26	34	16	44	21
AT1G07260	4	14	10	13	18	9	9	11	12	7	15	9
AT1G02270	7	8	3	20	12	21	14	22	19	4	10	17
AT1G69360	11	13	19	32	18	16	13	19	15	7	19	10
AT1G53980	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17860	0	2	1	5	2	3	3	1	3	1	2	0
AT1G72175	4	15	11	14	17	8	9	8	9	11	9	7
AT1G76550	16	48	39	60	32	38	64	60	50	21	38	22
AT1G61260	2	11	11	5	5	5	12	14	19	4	9	12
AT1G22680	0	0	0	0	0	0	2	1	0	0	0	0
AT1G06540	431	479	425	547	534	423	775	745	771	437	676	605
AT1G66920	0	2	1	3	0	2	9	0	1	0	3	3
AT1G12220	1	1	2	1	7	4	14	1	6	3	6	7
AT1G23280	4	14	15	10	13	17	28	40	54	10	28	23
AT1G72520	0	0	0	0	0	0	0	0	1	0	0	0
AT1G30890	9	35	10	30	24	27	25	19	27	19	46	27
AT1G14480	4	5	0	3	0	0	1	2	2	1	1	0
AT1G80240	14	25	21	31	39	22	27	17	21	14	16	7
AT1G17190	19	44	38	59	42	42	52	54	65	33	58	63
AT1G74840	50	117	90	128	105	68	86	123	106	100	129	77
AT1G03760	0	2	0	0	0	3	6	1	5	0	3	6
AT1G76290	1	2	0	0	1	1	0	0	0	0	0	0
AT1G74670	51	86	85	57	59	66	171	180	168	162	238	209
AT1G14280	7	18	15	36	15	20	22	25	19	16	32	19
AT1G58370	1	0	1	2	2	4	18	10	14	11	9	13
AT1G31555	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75840	105	116	127	109	105	102	137	147	132	84	101	79
AT1G49405	0	0	0	1	0	0	0	0	0	0	0	3
AT1G13480	0	0	0	0	0	0	0	3	2	0	0	0
AT1G29300	19	15	16	38	21	19	33	24	13	9	35	32
AT1G23130	57	129	77	81	74	92	128	164	123	47	86	67
AT1G32630	588	573	489	434	429	415	746	696	671	411	610	580
AT1G62960	4	0	0	1	1	0	0	1	0	0	0	6
AT1G17180	5	13	16	12	17	9	20	31	21	17	18	14
AT1G27385	1	6	3	8	8	10	13	5	6	8	11	2
AT1G07885	0	1	1	1	2	3	3	3	2	1	4	1
AT1G17345	2	15	5	3	3	3	6	1	3	1	12	10
AT1G58080	126	265	177	260	207	243	326	297	298	187	307	203
AT1G51940	19	51	39	43	47	23	47	51	45	37	39	27
AT1G09320	5	8	3	11	8	6	13	9	12	6	7	8
AT1G54520	54	61	58	88	66	76	62	67	69	37	77	78
AT1G55180	1	0	0	2	2	2	1	2	0	0	1	0
AT1G28395	1	2	3	4	2	5	11	4	3	1	4	6
AT1G19720	47	73	56	75	66	51	85	70	84	56	93	67
AT1G33240	334	289	303	312	300	335	393	358	390	350	430	292
AT1G26340	14	21	17	24	30	23	31	47	41	23	39	25
AT1G18197	0	0	0	0	0	0	0	5	2	0	1	0
AT1G09570	47	133	84	202	187	172	197	182	169	57	171	121
AT1G26960	15	7	11	9	14	14	12	6	16	10	6	8
AT1G25580	10	30	17	15	12	24	33	25	20	16	27	28
AT1G72950	1	3	0	0	0	3	1	0	1	3	0	1
AT1G12530	13	12	26	9	13	9	8	19	19	22	17	7
AT1G79330	0	0	3	1	0	0	0	3	0	0	1	0
AT1G50200	90	160	106	193	140	150	203	195	255	129	223	207
AT1G70720	0	0	0	0	0	0	0	2	3	0	1	0
AT1G50280	4	8	16	15	14	7	18	5	20	21	11	8
AT1G28310	16	37	14	29	32	21	30	43	18	17	30	16
AT1G26250	0	1	2	1	2	0	18	3	10	4	8	3
AT1G01453	2	5	8	6	5	6	3	15	11	6	16	13
AT1G03110	2	12	5	9	8	13	14	23	23	13	17	15
AT1G15060	52	101	78	94	70	79	54	53	50	39	60	44
AT1G61200	0	0	0	0	0	0	0	0	0	0	1	0
AT1G03200	12	7	14	4	5	10	5	5	6	11	14	3
AT1G49660	12	20	20	22	29	22	50	34	38	15	19	18
AT1G11090	1	6	6	8	1	3	1	2	6	3	4	5
AT1G01110	0	3	3	2	2	1	7	10	8	4	7	5
AT1G61800	42	73	67	84	49	61	79	104	96	29	55	62
AT1G51913	0	0	0	0	0	0	0	2	1	0	0	0
AT1G65190	6	11	3	8	9	6	16	21	9	20	14	6
AT1G14320	237	660	483	866	806	740	1268	1237	1271	659	1343	1174
AT1G52720	71	127	68	92	80	67	117	133	118	36	130	53
AT1G66470	11	18	9	11	10	8	13	7	5	6	6	9
AT1G16170	15	26	28	31	36	27	44	27	39	43	49	39
AT1G69710	0	0	0	0	0	0	0	0	0	0	1	0
AT1G04160	11	18	34	47	25	19	41	26	28	21	38	35
AT1G71720	31	58	43	62	55	72	75	84	99	65	92	103
AT1G33980	36	71	77	92	69	82	91	112	75	45	106	55
AT1G32410	54	57	64	61	70	53	65	69	48	38	82	48
AT1G22760	0	0	0	0	0	0	0	0	0	0	0	0
AT1G52280	12	17	8	31	29	31	49	31	35	20	25	39
AT1G29560	0	3	1	2	2	0	4	4	1	1	10	1
AT1G55150	3	30	7	27	26	11	14	27	29	13	23	28
AT1G63780	7	14	10	13	7	9	31	28	31	7	20	15
AT1G08680	7	12	13	16	16	13	13	24	8	10	13	15
AT1G77410	2	4	0	2	3	1	2	2	1	6	0	6
AT1G68530	851	1046	999	1629	1613	1507	662	742	666	695	906	808
AT1G43190	54	150	91	108	108	94	165	134	129	67	143	106
AT1G06290	117	99	91	75	68	59	64	117	73	84	73	66
AT1G33940	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19770	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50430	41	63	64	55	47	49	59	52	64	65	76	49
AT1G16500	3	8	9	5	8	5	5	11	10	8	11	13
AT1G68910	14	25	19	21	19	19	22	18	27	14	16	18
AT1G03590	9	25	15	51	17	30	23	28	47	13	31	45
AT1G77340	0	0	0	1	0	0	0	0	0	0	0	0
AT1G21695	0	0	0	0	0	0	0	1	1	0	2	0
AT1G14620	28	37	29	39	39	51	46	81	54	53	45	63
AT1G22340	2	0	0	0	0	1	0	0	0	0	0	0
AT1G70650	0	3	0	3	0	0	2	0	2	0	0	1
AT1G77710	11	15	7	18	14	10	13	22	16	6	8	16
AT1G75600	0	0	0	0	0	2	0	0	0	0	0	1
AT1G75410	67	58	70	63	84	59	53	74	56	40	51	40
AT1G15690	612	924	655	957	864	946	1028	1063	1181	665	1107	834
AT1G65484	0	0	0	1	0	0	0	1	2	0	3	0
AT1G30900	2	1	3	11	8	7	6	3	19	0	8	0
AT1G05730	1	0	1	2	0	0	0	4	2	0	3	8
AT1G80950	15	19	32	24	17	31	47	24	29	26	27	17
AT1G26830	17	65	33	41	51	45	31	43	61	23	49	30
AT1G27730	8	15	17	8	8	13	62	52	43	40	50	67
AT1G04830	10	5	14	9	14	12	8	8	2	9	10	5
AT1G21720	18	24	29	28	23	30	32	20	40	15	37	32
AT1G62830	0	0	0	5	3	9	8	7	4	1	5	5
AT1G20510	11	23	10	13	26	23	27	28	31	17	41	30
AT1G49150	0	0	0	0	0	0	0	0	0	0	1	0
AT1G61170	3	8	2	15	18	6	13	11	3	3	14	10
AT1G26380	0	0	0	0	2	0	1	0	0	0	0	1
AT1G30970	31	62	74	65	75	82	65	63	73	48	66	47
AT1G80090	1	1	1	0	1	1	2	0	0	0	0	0
AT1G44800	94	193	159	217	184	185	132	148	151	91	131	95
AT1G23720	15	70	58	46	20	59	53	64	75	57	77	27
AT1G15780	26	37	38	34	42	33	39	40	49	35	38	38
AT1G25510	2	6	1	11	10	9	4	5	0	0	6	1
AT1G72730	16	32	24	12	38	17	33	26	38	40	40	24
AT1G77840	45	56	57	49	72	54	66	50	69	57	73	34
AT1G80060	7	12	9	13	8	11	10	11	17	6	9	10
AT1G70510	5	8	3	6	4	6	1	1	3	7	5	0
AT1G08845	0	1	2	0	2	2	4	3	6	2	5	6
AT1G31390	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72050	27	45	41	51	42	38	59	52	67	48	65	55
AT1G11800	7	9	10	5	10	4	14	13	9	10	21	12
AT1G25260	58	66	54	63	65	61	128	144	98	77	138	130
AT1G20100	23	71	67	77	74	76	68	112	72	64	67	54
AT1G24148	0	2	0	2	2	1	4	0	0	0	0	2
AT1G77520	0	0	0	2	1	0	0	2	0	0	1	0
AT1G51402	3	17	8	7	7	9	1	4	4	5	9	1
AT1G80680	7	9	3	24	26	14	18	28	28	9	22	23
AT1G27340	33	52	28	52	39	50	47	55	52	27	56	33
AT1G44900	5	11	9	15	19	14	31	14	27	14	19	16
AT1G66830	63	115	86	125	128	79	192	158	155	71	141	166
AT1G50580	3	0	0	0	2	0	0	2	1	0	2	0
AT1G75390	52	72	68	85	98	89	75	82	80	44	70	42
AT1G62510	121	148	148	186	171	234	22	26	25	29	34	12
AT1G73830	7	15	6	34	25	31	15	16	19	11	13	25
AT1G12672	0	0	0	1	0	1	2	0	1	0	0	0
AT1G26255	9	2	2	1	1	0	11	6	7	17	5	5
AT1G08160	14	16	24	43	46	35	24	43	25	18	39	23
AT1G28530	1	3	1	4	4	9	5	7	12	1	4	5
AT1G15750	61	81	88	111	92	90	86	111	107	89	83	77
AT1G54260	6	12	20	23	12	10	11	18	9	17	13	9
AT1G76490	360	777	530	909	827	689	663	729	724	490	637	597
AT1G05785	0	6	0	4	5	4	3	13	2	5	4	1
AT1G31010	4	3	3	3	0	3	12	12	13	4	13	8
AT1G05170	14	20	24	28	27	21	19	29	20	29	23	20
AT1G76860	0	6	0	1	1	5	4	1	0	2	11	1
AT1G28080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60450	0	0	0	0	0	1	0	0	1	1	0	0
AT1G56270	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79230	81	199	148	190	178	156	174	194	190	72	181	165
AT1G13310	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69020	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09245	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68935	26	33	19	26	17	25	32	41	28	24	24	34
AT1G53380	58	44	26	31	30	37	75	61	77	47	59	44
AT1G69370	0	1	0	0	0	0	0	0	0	0	0	0
AT1G05205	13	14	12	9	15	4	11	11	10	14	8	16
AT1G06670	24	37	48	27	31	41	58	50	59	33	39	40
AT1G52260	1	4	1	5	2	3	5	2	6	0	3	1
AT1G68290	2	2	4	4	6	12	7	7	9	6	4	9
AT1G47970	120	265	184	207	145	194	198	200	261	135	185	147
AT1G68200	0	2	5	1	5	2	11	5	2	2	6	4
AT1G53900	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09310	4410	5111	5239	4753	4268	4940	2888	2946	3116	2727	2929	2097
AT1G47230	2	6	14	17	8	7	12	11	21	13	18	11
AT1G04590	10	16	8	24	22	16	23	28	23	5	11	12
AT1G68840	65	186	104	171	174	132	131	178	159	119	259	182
AT1G55490	401	434	415	276	249	240	538	584	546	489	518	603
AT1G12000	66	126	120	111	100	140	166	186	207	119	191	197
AT1G10750	1	0	10	0	1	3	5	3	6	1	3	0
AT1G76530	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07485	14	13	16	11	8	10	11	13	5	6	5	5
AT1G31430	2	0	0	0	0	1	2	0	3	0	5	2
AT1G60190	5	19	11	36	25	23	3	1	4	0	5	4
AT1G33612	2	6	4	0	0	3	0	5	0	1	2	4
AT1G51450	3	19	8	10	9	10	7	20	6	5	17	11
AT1G24510	33	97	68	150	91	100	180	178	134	93	198	117
AT1G18600	2	5	4	10	14	8	12	15	3	4	15	11
AT1G48490	10	5	7	9	14	12	4	8	5	11	10	5
AT1G19520	22	47	15	33	37	35	59	82	55	17	70	58
