gene	Mock.Col0.rna	ABA.Col0.rna	Mock.g7g8.rna	ABA.g7g8.rna	Mock_Col0.ribo	ABA_Col0.ribo	Mock_g7g8.ribo	ABA_g7g8.ribo
AT2G30520	127.3862705	123.9388582	137.7446251	122.9546228	82.75330754	68.66325009	93.06021567	98.48238312
AT2G33685	0	0	0	0	0	0	0	0
AT2G24040	5.263347024	10.41217008	5.944837071	8.513392663	2.898094935	3.516471124	1.352818883	5.19151777
AT2G38770	12.59679755	8.876137719	10.86522055	9.229931048	16.26287487	11.94812729	13.9661077	7.165497346
AT2G01250	303.173617	180.8261975	275.1856162	177.6436686	457.4277186	231.7007793	476.611869	249.1083952
AT2G20340	2.765203967	2.848608674	2.197958926	2.693696386	3.317852875	2.57627317	2.636835211	2.114349974
AT2G21110	0	0	0	0	0.457998354	2.077700803	0.560030551	0.346871101
AT2G38560	16.9485851	12.46095496	14.68201059	13.38167188	13.91485554	9.598225746	15.96850363	13.15959172
AT2G20180	19.23134937	20.1815325	20.65697949	22.96143526	4.80250382	3.904651516	6.481757649	6.801122115
AT2G46310	5.246656521	1.682826202	3.440233015	2.063008142	5.464864265	3.266523543	4.183956203	1.868973819
AT2G48090	1.992934004	2.877334325	2.3040586	1.851088763	1.452809289	2.728626451	2.336766304	2.34471742
AT2G32960	9.324209017	2.727830135	5.518231817	4.007584724	7.646833208	3.141526799	5.247759946	3.23401902
AT2G03710	2.262173356	2.055128159	1.908730366	1.504350386	1.371386868	0.980688972	1.830723436	0.946735553
AT2G17710	15.41425753	14.81020695	16.39347301	11.46811573	7.376194967	6.77308949	10.92074017	7.310025841
AT2G14365	0	0	0	0	0	0	0	0
AT2G07772	0	0.19326905	0.07387001	0	0.184681798	0	0.095965706	0
AT2G20210	2.901920189	2.363401794	2.034152854	1.840628629	0.539889286	0.440732862	0.467227425	0.796328263
AT2G36026	8.912824724	9.914286017	10.12085886	7.717786531	6.087473507	4.932207775	3.443989683	3.696979773
AT2G48000	7.554155857	6.603772223	5.771689382	6.72850793	0.964783098	1.02625216	1.10875882	1.398381924
AT2G30480	1.16084931	1.757514115	1.213503163	1.69915817	0.441159659	0.469497265	0.232270994	0.183517121
AT2G33735	1.908809729	1.313080003	1.533249125	1.542828677	1.282550025	1.029880523	0.829315528	0.463965878
AT2G29440	13.5477365	11.06807133	14.26719862	12.7652619	36.04150008	41.43837372	42.10221808	30.64367772
AT2G04845	3.530635888	1.788785558	4.219388945	3.654396699	7.565980488	3.992172333	6.083918524	6.916596583
AT2G21790	39.03912436	22.93729308	37.02983057	22.7931117	42.68892981	23.49281958	44.89511942	22.66142266
AT2G02950	14.9957477	16.28553596	15.53612892	18.71612514	12.95545745	9.696979971	17.36871349	20.27148791
AT2G02870	21.38435968	19.50294	16.55322269	18.80183158	8.410724079	9.507865933	10.04323845	9.918920783
AT2G18540	0.362321947	9.610831187	0.311328497	5.116522407	0.435593721	5.768370742	0.761603981	3.067381898
AT2G10557	0	0	0	0	0	0	0	0
AT2G10440	0.028074099	0	0.013411712	0	0	0	0.065329384	0
AT2G33290	9.401058415	5.093996124	5.878482935	5.964287293	2.597645453	2.250189099	3.446546505	2.158278831
AT2G32765	7.346217407	6.120327014	5.668528791	3.628331074	5.586602707	4.876257361	5.747018489	7.124911416
AT2G19300	0	0	0	0	0	0	0	0
AT2G04390	94.60888253	55.55883951	76.12930026	53.90929806	136.1890964	94.91593159	83.3614565	77.45059722
AT2G04860	1.770082627	0.688758196	1.505934812	1.123167398	0.515254362	0.898353618	0.445493418	0.371322464
AT2G47370	4.578686128	2.791266909	3.002557228	3.737210411	2.011234073	2.87970948	1.918331528	1.972558082
AT2G29580	13.29245877	10.70922056	11.38129998	11.73446829	4.629645277	3.71959708	3.5532767	4.288107346
AT2G38646	0	0	0	0	0	0	0	0
AT2G29750	11.73115213	7.555544831	10.0174789	9.520814857	10.783359	12.42089756	11.10016246	12.38098929
AT2G33110	1.635781189	1.931435189	1.63510177	1.897266525	0.783722464	1.204616036	0.846073866	1.256271339
AT2G43440	0.496469237	0.258715174	0.343839777	0.15637414	0.194841004	0.142453808	0.12144195	0.507219739
AT2G10975	0	0.090295674	0.0684691	0.145998182	0	0.667568017	0	0
AT2G07040	0	0	0	0	0.031737855	0	0.040711302	0
AT2G21860	56.98803672	38.01726304	55.92861774	46.75085609	14.60122914	9.763435733	28.19826041	21.04138436
AT2G39160	0	0	0	0	0.549466506	0.650444157	0	0
AT2G48150	0.20655788	0.097750988	0.155929252	0.179866236	0.204679684	0.189612855	0	0.116991504
AT2G45150	7.967509317	5.869246068	5.879953758	6.108131076	1.967996441	1.039818761	1.618932687	1.738918772
AT2G03060	3.600680358	3.786696431	3.021096119	3.209503343	0.792107187	0.427668033	0.477041823	0.539341197
AT2G30420	0.183786845	0.828882388	0.296884586	0.46317622	1.951479771	1.789441627	1.674343918	2.049182656
AT2G02610	0.309319765	0.28977112	0.333109482	0.520494177	0.04961389	0.087917677	0.023533824	0.051076989
AT2G21727	0	0	0	0	0.212548222	0	0	0
AT2G47570	0	0	0	0	0.270490857	0	0	0
AT2G47670	0.674575819	1.565078665	0.740916242	0.9702592	1.683452294	1.570035844	0.395102084	0.482619497
AT2G01710	20.47499164	21.82518341	17.2107209	20.44191462	11.5617291	11.54192466	11.6267903	9.004600006
AT2G18280	38.04257789	51.96728636	39.16416229	51.84033977	3.177264013	2.815615212	3.062411501	4.816084932
AT2G46680	10.13212614	130.4391051	9.779976068	148.1445213	5.915972704	82.39793866	7.897372626	74.08759688
AT2G29960	19.08574726	20.54484456	17.30477752	20.02118254	50.7423145	66.19557126	57.48792094	82.67910461
AT2G30900	0.048433629	0.111590195	0.086170234	0	0.058423064	0.318597163	0.234980014	0
AT2G28720	27.51633257	21.40271324	17.78407296	26.76420167	25.07294036	22.49901434	21.77721848	16.95283761
AT2G35260	92.85763647	79.897172	98.51340911	98.27729075	549.6760495	572.7411377	328.9398454	621.0029018
AT2G28430	12.85712458	13.05142592	10.83061336	11.1580228	15.62291641	15.78574011	10.65422872	14.36164183
AT2G41230	1.375918119	2.795575324	1.405509018	3.279562606	0	0	0	0
AT2G46750	4.072457814	0.859144357	4.870318734	0.773707453	5.74168379	1.194103244	8.578861905	1.416180065
AT2G28500	2.473538936	4.404161704	3.303798078	2.875783132	2.264611521	7.465365891	2.695536842	3.414232661
AT2G43390	1.159657377	2.966259344	0.061274662	2.971838925	0.153192275	2.898149757	0.768699768	4.029670854
AT2G45600	4.195512988	10.30431517	4.152848653	9.434699518	3.966234823	9.746577292	2.730910281	8.041417808
AT2G39360	6.613648218	5.972254256	6.915500174	7.382273914	6.532589962	7.625552064	9.21191464	6.741082451
AT2G23110	0.143445478	6.484288957	0.430407988	3.267366777	0.504771539	3.290986694	0.115543993	3.44922625
AT2G29360	38.51743285	34.56625614	39.08248627	38.84494963	17.76438972	15.234747	18.9596515	22.62336506
AT2G44350	25.07465935	21.25842535	23.07642883	27.52038833	127.3215599	160.791872	102.6913271	135.6275388
AT2G04037	0	0	0	0	0.507953332	0.400867961	1.241307739	0
AT2G30590	12.59252135	12.86735943	11.72555271	15.12217887	4.542973396	3.546412842	7.422567003	3.946606137
AT2G36380	33.00531045	23.58421651	31.47350975	27.8872152	23.4590211	23.15752073	24.1828239	21.3212169
AT2G25625	6.335043187	19.78718588	8.359123623	28.13890192	5.60254328	23.90186267	6.857089316	25.87666939
AT2G24945	3.196261392	3.678770084	3.377400882	2.954423878	0.142468816	0	0.11460311	0.24101042
AT2G21160	102.6608894	70.48274694	89.6392196	90.18921525	187.4276161	157.7706629	134.7825879	149.0462391
AT2G40925	0	0	0	0.068475031	0.354881559	0	0.321686691	0.758499127
AT2G21290	63.07345559	36.34632778	58.97304115	49.82183462	74.93995887	46.51242102	126.800774	49.75068091
AT2G20825	0.557626201	4.208447598	0.336899501	3.591650577	0.153440711	1.295839999	0.646050076	3.517039086
AT2G26620	0	0	0	0.033119391	0.076537353	0	0	0
AT2G34510	12.83951886	8.329521271	14.51359431	11.20850606	7.411362003	7.058004744	9.079239445	31.69151597
AT2G26390	0.1103204	0.064849746	0.051723121	0.027511028	0.128338376	0.153418602	0.104252342	0.073080916
AT2G18520	6.926204021	4.432322347	5.822447532	4.511863307	5.619052831	4.709672535	5.424997398	2.88629912
AT2G38820	7.897373801	8.02311765	7.260580497	7.95906179	1.042876186	0.352864063	1.174235929	0.930258288
AT2G27760	4.483384872	3.777081844	4.240772902	2.986843156	4.467280009	4.917384126	4.793742609	4.566652671
AT2G23930	29.47135342	14.39876031	29.456852	17.55686313	54.62076734	48.34422246	39.67181471	28.67700199
AT2G02525	0	0	0	0	0.481778604	0	0	0
AT2G01920	0	0	0	0	0	0	0	0.223169366
AT2G29990	2.35795197	3.954953165	4.346845478	6.654466787	4.215861866	7.362727984	6.436274073	6.10434127
AT2G05140	0	0	0	0	0	0	0	0
AT2G32820	0	0.044868997	0	0.037106248	0.093937907	0	0	0
AT2G18110	55.94864469	39.69884797	52.7529526	49.97812632	64.70991519	49.14669505	62.92321742	44.47930692
AT2G28815	0.962478518	0.943555514	0.606407181	0.579652643	63.01964068	60.65478726	28.19895454	67.93949741
AT2G19480	76.77963683	48.83788995	67.53048753	45.5147619	107.1166954	52.80388105	117.5864415	56.43072426
AT2G47430	0	0	0	0.011514678	0.11366764	0	0.02181729	0.091763554
AT2G17760	10.75831141	16.68629398	10.4244899	17.41332637	12.38194714	18.97498801	11.25665397	20.55693203
AT2G28450	17.28553461	9.389861283	15.87173022	12.22329753	7.679004581	3.452538606	6.623404079	4.179432899
AT2G35035	1.767750455	1.596017385	1.564140115	1.544678805	0.53576221	0.331455801	0.779840358	0.298644703
AT2G33510	2.843788553	2.556687412	2.599202588	4.892951268	4.396477347	1.982792893	5.835864008	6.660401297
AT2G29045	0	0	0	0	0	0	0	0
AT2G37960	1.361570249	1.624936952	1.295696666	0.869539249	1.10258423	1.413947701	0.560563365	0.654159767
AT2G43340	29.61182171	32.85405276	25.36043885	28.32472364	23.46496871	26.61741723	29.61827144	24.24667041
AT2G33630	29.2860692	32.89306762	29.8953959	38.17483972	12.58550051	10.45407022	12.43154766	12.84028762
AT2G30395	3.020994579	3.008034248	2.135049977	3.181074318	0.878587541	1.024325519	1.290205314	0.547040512
AT2G27240	0	0	0	0.032264756	0	0	0.040365975	0
AT2G24570	12.64425496	18.91175577	13.42677691	15.53866551	12.89724959	16.33810479	13.89330787	15.95882221
AT2G14825	1.667658628	1.437968506	1.622320366	2.080229889	3.578948738	3.80976093	2.171001514	3.488919223
AT2G32050	0	0	0	0.130553352	0	0	0	0.325885675
AT2G07642	0	9.179296514	1.895282931	0	0	0	0	0
AT2G40715	0.445023358	0.528544551	0.724278717	0.59923263	0	0	0	0
AT2G30070	9.021547419	9.802607096	8.363773427	9.409609107	3.146009123	3.65224501	4.569188722	3.363821048
AT2G30650	0	0	0	0	0.20064801	0	0.077423264	0.146229417
AT2G31930	0.142954416	0	0.043448663	0	0	0.211810421	0	0
AT2G38950	15.8791177	15.89089908	14.55680454	17.85588754	8.746773232	9.962889948	8.565648249	10.12455674
AT2G36650	2.718515328	2.303566859	1.636895876	2.954321684	3.807054415	2.821710401	4.763282211	3.402163259
AT2G32500	12.88191601	14.65955274	15.75796242	15.11788014	12.20599355	9.706308792	12.22895347	16.10719332
AT2G37220	887.1517414	751.5811652	873.2502581	746.2214913	1209.708605	848.6625715	844.4425051	721.9660231
AT2G29930	0	0	0	0	0	0	0	0
AT2G39350	9.078545951	46.31502935	9.190684606	49.10868337	4.10333165	27.29635251	5.58778228	28.28204636
AT2G36370	1.862184481	1.899924922	1.803625348	2.300367832	0.454708517	0.91631205	0.439922142	0.154517481
AT2G40300	18.66823894	28.42678539	14.00268729	8.323197712	27.58826148	17.87138662	16.47175011	12.07180731
AT2G45820	50.69694503	67.66361418	45.9616399	63.28280476	114.5248597	122.5165258	142.4673274	144.5319269
AT2G43650	26.27582528	11.61535321	21.04026067	11.23093842	34.48906083	15.68051134	38.71217631	13.5191449
AT2G45480	1.510365291	1.616743095	1.09372073	1.34898188	0.559443018	0.400594035	0.601035956	0.469752057
AT2G26300	9.702430731	11.79392011	8.961213461	12.04076899	7.381682331	6.525128713	8.744128622	8.035192806
AT2G40995	0	0	0	0	0.268086481	0	0	0
AT2G24060	39.53182068	28.4059748	34.10893844	24.57605523	20.29780842	12.56379152	25.06221463	14.69905441
AT2G19730	87.72434472	37.19549182	68.84013159	42.41987306	425.5940167	230.7345599	248.420641	166.4075185
AT2G43860	0.490985004	0	0.460933385	0	0.770731773	0	1.317634972	0
AT2G21440	21.66050323	11.60388239	17.43418784	11.82026974	22.61661715	15.95777118	23.86267465	10.14302363
AT2G31060	11.34632764	4.824023111	10.09694507	6.467407602	23.01054283	12.22812133	20.1348386	10.50449322
AT2G25970	79.41995455	56.54043067	72.97918824	60.94844499	56.39876352	43.75583781	54.51841322	35.84539849
AT2G06565	1.993876718	0.226767218	0	0	0	0	0	0
AT2G28790	31.77752739	30.77469332	28.32609977	30.35381208	25.70212247	29.87044197	23.59184106	29.31250802
AT2G10940	1398.260038	794.7687386	1259.562813	704.1395452	1031.66897	498.0656092	829.0125043	520.4587904
AT2G07692	0.204735206	0	0.063887237	0	0.473145534	0	0	0
AT2G25100	10.91838963	8.448903214	9.971891719	9.006025554	16.27753837	11.97018364	13.65101641	15.7135141
AT2G05220	158.1315182	84.79291494	120.4950982	89.76473571	250.5711348	175.2142925	189.8569796	108.2723062
AT2G30550	7.04802727	18.97344063	5.747386052	20.21169681	2.778708688	9.030518209	3.628992794	9.666751722
AT2G47510	53.51622974	39.12413056	45.1323797	39.6949226	61.36727539	49.86645019	49.31954286	38.28474441
AT2G40810	3.270535517	3.355073798	2.539202	4.272074229	1.644817838	2.358975383	1.745838272	2.54538672
AT2G19380	2.054609824	1.99038336	1.71464237	1.388964873	1.140378238	1.47678605	1.026211196	0.749462651
AT2G24470	0	0	0	0	0	0	0	0
AT2G43840	4.349068528	6.142568179	4.204869329	4.803593412	1.518463074	2.054989216	3.086285202	1.767739768
AT2G44530	27.75373325	20.92087286	25.16179315	21.65005805	36.88123491	31.93052572	33.33570585	32.80234885
AT2G29840	0	0	0	0	0	0	0	0
AT2G35430	2.57063034	1.86012405	3.308239751	1.846912533	2.311878466	2.467094599	2.101076811	1.327555438
AT2G33796	0	0	0	0	0	0	0	0
AT2G01350	36.86283441	39.64536762	32.39382064	37.30214421	40.41028045	37.57201949	43.73890744	38.37671064
AT2G14440	0	0	0	0	0.143309851	0.394015615	0.184395867	0.215597785
AT2G29925	0	0	0	0	0	0	0	0
AT2G14070	0.110541763	0	0.105617228	0	0	0	0	0
AT2G39430	17.64206678	17.294517	20.40248895	15.312836	20.03236655	26.89720584	17.45078587	23.09169113
AT2G35940	9.477142671	10.9995261	7.320206927	9.58479958	4.908598291	5.982843817	6.388150333	6.254521905
AT2G44940	10.08344947	10.44705698	7.038170283	10.73669031	4.961530985	6.283893226	4.182182947	4.932181318
AT2G22790	2.017432119	2.505921336	1.795773826	2.104150391	0.30630332	0.784002944	0.473488949	0.52097357
AT2G01910	14.26160136	14.12732898	10.96491862	13.1305464	5.406674026	6.145364337	5.821531615	5.568671045
AT2G03690	12.310852	12.185804	10.45476587	13.6024675	7.490620135	7.195934655	5.226679328	9.38637612
AT2G25344	0	0	0	0	0	0	0	0
AT2G01110	48.98295285	43.82016341	44.89127179	50.92444383	36.90422899	31.79616333	32.26040697	42.42356783
AT2G18465	7.638431569	6.21252487	5.296971575	5.167234945	4.927015085	6.700016222	5.8759926	4.815569745
AT2G19430	7.169938196	5.230298026	6.376856655	5.002059034	10.61825415	8.586277605	10.84900967	7.890947461
AT2G14830	0	0	0	0.036571666	0	0	0.043916509	0
AT2G45170	16.02245576	14.1631263	18.55508646	22.76222425	17.11767506	18.44620845	23.61064276	25.5212637
AT2G45710	9.35428938	4.63331692	7.40397556	5.416177608	10.93040443	7.353184779	11.52511227	11.34551776
AT2G17670	11.53323175	4.632066911	8.480685676	5.659831259	8.492758483	4.276070771	9.035149267	3.706347161
AT2G45850	10.85330883	9.492670538	10.25898686	8.93810445	4.423858054	2.644472869	4.885574878	4.149637657
AT2G01810	0.018764949	0	0	0	0.080995754	0	0.048779892	0.102928329
AT2G26930	25.22663172	19.03300176	21.62686085	16.93911437	34.10860845	20.97897566	33.56167571	28.25860812
AT2G36410	14.61682711	12.4305556	12.59089078	12.29038082	34.75788121	21.69798602	30.21683223	20.81140869
AT2G03090	22.96151797	13.12739351	15.09279045	10.95313122	11.85545324	7.898714069	9.244557041	5.59086659
AT2G38995	0.039558079	0	0	0.022286419	0.040083095	0.08232597	0	0.108490759
AT2G47030	0	0	0	0	0.135495825	0.16014292	0.283444155	0.155197959
AT2G22430	95.06223088	161.5247845	85.86573123	167.3095609	42.64280623	83.12445743	64.83327644	87.52919685
AT2G16385	0.066190647	0	0.363736826	0.257382812	1.594537257	1.471084536	2.417049207	0.523926984
AT2G41120	4.708073121	4.373432002	5.018529183	5.454442463	3.839625996	2.387819189	5.536418316	5.301656645
AT2G45030	19.34871969	9.371763634	17.66055254	12.15643682	10.4542466	4.639463221	15.00327073	6.92013383
AT2G31290	2.866621437	2.648883659	2.21899663	2.620498114	0.883486715	1.152489271	0.838963344	1.638699516
AT2G03933	0	0	0	0	0	0	0	0
AT2G29330	4.95999045	1.239660047	4.008494704	1.482917112	2.493453707	0.736123023	3.094687243	0.424534305
AT2G33320	5.558808251	4.533608497	4.481994066	4.979353227	0.206804939	0.398493554	0.207861045	0.078119151
AT2G44740	4.771711262	4.690222872	4.540800994	3.470090708	3.649535589	5.475464558	2.680261658	3.073443903
AT2G32295	5.171827828	4.787431824	4.877147215	4.745180318	1.214077486	1.39338363	1.520293498	1.592059822
AT2G07718	0.333647786	0.587724947	0.38846352	0.312035417	2.502981966	16.15246892	2.826177979	3.858614553
AT2G33470	21.2500017	20.83296601	21.2549162	24.19939524	34.06705412	33.63473153	29.17982487	38.53527238
AT2G02695	0	0	0	0	0	0	0	0
AT2G26190	9.259694698	9.268814553	12.34544365	9.111741531	6.324328196	4.515806629	10.57213098	7.956251544
AT2G15130	0.316213637	0.329467226	0.110947079	0.071984264	0.249528368	0	0	0
AT2G41390	0	0	0	0	0	0	0	0
AT2G25440	0.020616916	0	0	0	0.108382724	0.7438026	0.135745279	0
AT2G26600	9.822808365	11.79124075	7.925251139	13.53536837	3.790897237	4.055170983	3.172779773	2.792938779
AT2G17950	0.033304249	0	0.074912818	0.033925859	0.485534503	0.18919169	0	0
AT2G14800	0.400359187	0.522529	0.758952763	0.826645521	0	0	0	0
AT2G02350	1.369052773	0.735100802	1.047495358	1.323320962	0.490512711	0.14414605	0.189822275	0.278915087
AT2G44735	4.712348641	3.331311284	3.914799344	4.199734883	0.363647144	0	0.053668399	0.208825744
AT2G28130	2.996742772	3.458862105	3.144456344	2.945765497	2.323411909	3.42601402	2.282989812	2.830525564
AT2G44900	7.342533396	7.435449573	7.031697293	7.379767801	2.916302865	1.90965635	3.541139567	2.591083842
AT2G07659	0.068865161	0.677291637	0.290235858	0.164404336	0.334097725	0.395496196	0.237217463	0.188394521
AT2G40475	26.10228712	25.22795829	18.88392879	17.70141197	17.13493214	11.64000269	15.94111956	13.87473881
AT2G33380	1.135830741	95.13834822	2.254195874	94.24233439	3.258020237	198.9211928	4.528578659	162.310191
AT2G22980	2.37594253	2.937057919	1.609597245	2.984764302	0.379206917	0.559515115	0.327922211	0.138957009
AT2G29470	0.43206153	1.024634229	1.03143072	2.352145176	0.082334865	1.28603674	1.320409322	2.552698133
AT2G20890	253.398731	311.4680602	257.1715735	252.0915625	162.6636587	129.3327477	222.7725266	177.2297139
AT2G17110	4.972716952	5.318273754	4.786713177	5.096999908	3.91546899	2.953011062	1.812283244	2.277500164
AT2G40205	2.164435972	1.020502718	1.484338928	0.909447182	289.9914362	181.0641249	341.1548406	228.2592197
AT2G17450	18.66772402	24.08076312	22.28213877	27.53218764	31.21950527	46.04116457	37.1105864	40.84899427
AT2G37060	7.03988672	6.357691075	5.143941216	4.684857516	11.52778956	8.57994566	8.036605886	7.807796256
AT2G29735	0	0	0	0	0	0	0	0
AT2G37040	162.4347911	184.821629	147.748731	178.3498135	306.7970578	367.2846486	269.037343	391.2324602
AT2G16015	0	0	0	0	0	0	0	0
AT2G36835	11.31650052	13.05255277	14.53182652	10.2510498	33.44813546	31.44865355	33.95574933	26.29144583
AT2G42940	0	0.086754187	0.089112871	0	0	0	0	0
AT2G34585	55.69350424	45.06358052	57.84981793	65.54252863	19.62220904	20.11294908	17.61928846	17.64735236
AT2G02410	5.982347278	7.445774924	6.273483617	5.467417981	3.855756062	3.053926584	2.532405237	3.050028315
AT2G02850	2.167593123	1.352280569	1.43054307	0.794439302	4.486879117	4.443535217	5.451803692	4.452628993
AT2G07240	0	0	0	0	0.131681132	0	0.068324225	0
AT2G32785	0	0	0	0	0.67873801	0	0	0
AT2G11910	67.85470413	40.86843399	56.30701427	38.16255564	203.944899	110.5455962	283.7534885	117.0730851
AT2G30950	287.7452753	299.4616455	286.5562516	381.1496795	261.1262331	243.3252135	289.605673	324.8971622
AT2G36270	2.151461216	7.37642184	1.821834313	5.610408179	1.130482109	2.507067001	2.115945075	4.193956323
AT2G30985	0	0	0	0	0	0	0	0
AT2G36850	11.30653589	8.671204333	10.21516008	9.24254457	14.53999133	12.60540819	13.78160855	10.77449209
AT2G33860	15.93922446	13.34328908	14.12986517	17.57135183	9.928425222	10.2479811	12.60393455	10.73533473
AT2G37720	0.601954701	1.743532131	1.210037156	1.339000147	0.38577668	0.730517003	0.621431775	0.615695064
AT2G31220	0.170316177	0.056868239	0.271738114	0.024125056	0.28301839	0.330931154	0.255613714	0.264396579
AT2G32480	55.05254674	46.59925351	43.13672128	51.0498951	24.79882733	24.49313047	23.91266222	27.70437883
AT2G06675	0	0	0	0	0	0	0	0
AT2G24670	0	0	0	0	0	0	0	0
AT2G42490	48.36261306	38.941401	52.74957217	46.46884267	39.42718782	32.62179117	45.29607737	38.69072976
AT2G37125	0	0	0	0	0	0	0	0
AT2G45800	0	0	0	0.067473263	0	0	0	0.089759215
AT2G40815	6.601633472	5.786943876	5.35062213	6.019507041	5.296611415	6.701956335	6.167666695	5.879218709
AT2G39805	5.41808946	4.270456156	5.100851389	6.168780293	2.786079701	1.759140369	2.229930711	3.853098932
AT2G29850	0	0	0	0	0	0	0	0
AT2G04910	0	0	0	0	0	0	0	0
AT2G16360	0.25190123	0.316830711	0.241217828	0	0.534927121	0	0.957299384	0.361964623
AT2G18210	7.768111111	4.751903685	7.87624893	4.660042224	6.925325878	5.756999548	7.413080727	5.985043493
AT2G25737	5.039243654	6.140948461	4.982448376	6.02697563	7.306924965	6.592387017	4.207470386	8.42569615
AT2G45160	25.91290471	22.22868055	23.00345929	24.82251137	6.956972935	6.483455812	4.939636041	5.322325182
AT2G32030	3.209182057	2.600913487	3.596089739	1.903625664	1.970543287	4.632001395	4.439900217	1.900927591
AT2G19850	0.031098715	0	0	0	0	0	0	0
AT2G22040	0	0	0	0	0	0	0	0
AT2G22620	1.473726962	1.066550712	1.486007075	1.174719029	1.267140594	1.188059568	0.998987412	0.864925998
AT2G10930	0.594906266	0.687055081	0.290069358	0.779278861	0.137054309	0	0.080468138	0
AT2G03510	16.19314225	11.66397091	15.22578599	12.38665617	34.02187703	23.62885585	25.88514156	28.18777445
AT2G26060	11.34945849	8.200585742	9.897225034	9.893612769	12.09028659	12.32746131	13.89173945	9.96448158
AT2G05630	3.88940366	3.757126031	4.449718346	5.308556035	11.53107825	16.77351191	11.22285109	13.92309932
AT2G33200	0	0	0	0	0	0	0	0
AT2G15500	0	0	0	0	0.221210464	0	0	0
AT2G20440	6.464531985	5.010436769	4.230960811	4.593396914	1.416445883	1.922941243	1.159205186	1.050185443
AT2G18450	2.285794373	1.124129791	1.979932577	1.088263725	1.752505936	0.744057197	1.873761908	0.925972557
AT2G37560	2.994670521	2.203557522	3.044919178	2.742797458	1.994277435	1.279201444	1.173533635	1.111019291
AT2G45930	0.146403535	0.176077036	0.242212509	0.268752187	0	0.165112748	0	0.157549392
AT2G30330	8.432330316	9.088949785	6.548307146	6.740032159	8.484379996	7.159536087	7.87481745	10.34285897
AT2G22200	6.223558198	10.96026915	5.691437779	7.386902198	3.471041168	3.787041972	2.737689837	3.235479137
AT2G01450	80.1555213	101.7155898	87.42947204	100.3722876	23.62892199	18.86728315	21.09305535	26.72300818
AT2G38000	8.842160441	9.315107846	7.961231101	9.914449558	7.311895539	6.212224893	6.225305101	7.012939981
AT2G39560	3.388717787	2.782094373	2.819024389	2.166427164	0.905532161	1.340626923	0.754472443	0.781969698
AT2G48020	9.9165142	8.586816336	9.888018531	13.10058621	7.485545602	9.06710154	9.961771639	10.06983439
AT2G27340	3.461008207	3.578769122	3.53617659	3.180105144	0.480328337	0.109140148	0.303653939	0.414785704
AT2G16018	0	0	0	0	0.199911701	0	0	0
AT2G26950	0	0	0	0	0	0	0	0
AT2G37700	0.999655632	0.847040732	1.067319135	1.103274316	0.610348352	1.078259958	1.065740583	0.750136663
AT2G35010	9.938494796	9.246035571	8.471565615	8.493764404	22.14830069	21.92689794	26.02486414	19.31335296
AT2G47920	2.277574094	3.139196423	1.349964439	1.636856997	2.630695622	0.635928542	1.766247206	0.986963169
AT2G29390	9.208053818	10.41933644	9.514613577	12.70477276	5.911937645	4.6222137	3.906086808	5.580221821
AT2G31610	227.4909931	149.169773	190.2732456	136.5551353	295.5660472	257.4925399	329.8719707	216.089896
AT2G16250	4.325493514	3.462752902	3.794104502	4.340328092	1.913249135	1.654732268	1.790439808	1.278615885
AT2G31260	7.245408315	8.618984918	6.65141837	8.753191817	2.74563821	2.409248692	2.304438984	2.776511281
AT2G36470	4.800062343	5.23638195	4.562469457	5.600695383	1.806260163	1.549514323	2.395200993	1.647240747
AT2G47860	4.323936403	3.181273174	2.827442777	2.50229587	1.996564199	1.110077433	1.390551696	1.177752549
AT2G43700	1.069324679	0.862508719	0.673404714	0.732544932	0.098151765	0.513004214	0.135092666	0.189695532
AT2G16040	0	0	0	0	0.080555873	0	0	0
AT2G24140	0.41853332	0.943187294	0.220709568	0.564036447	0.648569092	1.904880465	0.487921328	1.510989238
AT2G47340	0.043122223	0	0	0	0.098740763	0	0.079427898	0
AT2G24285	0.131322916	0.075230831	0.084678344	0	0	0	0	0
AT2G10545	0	0	0	0	0.12008568	0	0	0
AT2G22540	2.612855763	3.923746889	4.097800253	4.246682742	7.994511344	11.02088595	8.934595494	13.14462053
AT2G18180	0.131850415	0.293702191	0.175644968	0.306885348	0.043991253	0	0	0
AT2G34070	12.883502	12.45416191	10.86083445	14.46157205	9.230617365	9.342278992	8.787807965	8.365287402
AT2G05620	79.27099159	76.27663634	86.53886787	82.33016719	54.1516086	35.63368129	54.26954058	66.15800796
AT2G37035	15.11463791	16.15284312	13.80547078	17.2092526	9.129612115	11.33708993	10.83188025	11.57238547
AT2G11891	2.755379124	2.998626019	3.489504547	0.513744833	0	0	1.096368723	0
AT2G40085	2.998479024	1.863009131	3.56045563	1.706122337	4.944296284	1.705250412	4.21356374	0.749988522
AT2G32920	26.67885199	21.07856681	22.36963753	21.68727207	71.67120714	54.10361253	78.00476757	43.83229522
AT2G19110	19.34619531	12.56161688	15.09562689	13.11238803	17.73200319	13.33208147	16.86382347	9.598321053
AT2G33830	18.51312859	44.24024824	27.677431	58.08254881	28.32778573	53.00015163	29.77748603	56.74368597
AT2G15680	0	0	0	0	0	0	0	0
AT2G16594	0	0	0	0	0.645489779	0.76411401	0	0
AT2G17787	5.558809603	4.629153098	6.043494592	7.064417827	1.068743748	1.363224577	1.55070673	1.832402445
