Geneid	ABA_Col_1	ABA_Col_2	ABA_Col_3	ABA_g7g8_1	ABA_g7g8_2	ABA_g7g8_3	Mock_Col_1	Mock_Col_2	Mock_Col_3	Mock_g7g8_1	Mock_g7g8_2	Mock_g7g8_3
AT1G47260	47	54	60	94	101	94	130	91	121	165	196	116
AT1G48325	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26310	0	0	0	0	0	0	0	0	0	0	0	0
AT1G48460	0	0	0	0	0	0	0	0	0	0	0	0
AT1G76200	9	1	2	5	0	1	3	5	2	4	5	4
AT1G17600	0	0	0	0	0	0	0	1	0	0	0	0
AT1G47740	0	1	1	0	3	4	2	0	0	0	0	0
AT1G75930	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56580	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49230	0	0	0	0	0	0	0	1	0	0	0	0
AT1G69935	1	0	1	2	6	2	0	3	3	4	2	0
AT1G54550	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02150	0	0	0	0	0	0	0	0	0	0	0	1
AT1G56350	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28650	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78470	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04070	0	0	1	2	1	1	4	7	5	4	0	5
AT1G58215	0	0	0	0	0	0	0	0	0	0	0	0
AT1G71460	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78130	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74810	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24267	0	0	0	0	0	0	0	0	0	0	1	2
AT1G01920	2	2	6	1	2	6	8	2	2	13	8	10
AT1G25141	0	0	0	0	0	0	0	0	0	0	0	0
AT1G32910	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56180	31	40	45	58	75	66	50	49	34	100	130	81
AT1G60220	1	0	0	0	0	0	0	0	0	2	0	1
AT1G78460	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21670	1	0	0	0	1	0	0	0	0	0	0	1
AT1G72490	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55690	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53000	1	2	2	0	8	8	5	2	0	2	1	0
AT1G65880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29020	0	0	0	0	0	0	0	0	0	0	0	0
AT1G80400	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29590	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50440	1	1	2	2	5	3	5	3	1	5	10	10
AT1G49540	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18670	2	6	2	4	1	5	5	7	4	8	10	2
AT1G12920	3	2	0	3	0	2	5	0	0	9	0	3
AT1G06920	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14210	0	0	0	0	0	0	0	0	0	0	0	0
AT1G32550	18	9	9	7	14	24	19	30	18	23	61	21
AT1G32790	0	0	1	4	1	0	0	1	1	6	2	1
AT1G36990	0	0	0	0	0	0	0	0	0	0	2	0
AT1G03930	0	0	0	0	0	0	0	0	0	0	0	0
AT1G23915	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24764	0	0	0	1	0	0	0	0	0	0	0	0
AT1G32260	0	0	0	0	0	0	0	0	0	0	0	0
AT1G52130	0	0	0	0	0	0	0	0	0	0	0	0
AT1G34210	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53770	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29040	1	4	10	4	15	5	10	8	12	17	27	6
AT1G15390	0	1	0	0	0	0	0	0	0	1	1	0
AT1G64580	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79050	2	2	6	6	2	5	7	7	7	15	16	21
AT1G35290	0	1	0	0	0	0	0	2	0	1	0	0
AT1G23050	1	1	0	1	2	0	0	2	0	0	0	0
AT1G48990	0	0	0	0	0	0	0	0	0	0	0	0
AT1G63295	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29535	3	0	2	2	0	0	1	0	1	10	5	6
AT1G64960	0	0	0	0	0	0	2	2	0	1	0	0
AT1G73000	0	0	0	0	1	0	0	0	0	0	0	0
AT1G36622	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50840	0	0	0	0	0	0	0	0	1	0	0	0
AT1G49860	0	0	0	0	0	0	0	0	0	0	0	0
AT1G58420	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49005	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13880	0	0	0	0	0	0	0	2	0	1	2	0
AT1G59835	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11210	0	0	0	0	3	0	0	0	0	0	0	0
AT1G10020	0	0	0	0	0	0	1	0	0	0	1	0
AT1G15890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08310	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29270	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11110	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20780	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08190	2	0	1	0	6	4	0	0	0	0	4	4
AT1G04390	0	0	0	1	0	0	1	0	0	0	1	0
AT1G04800	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51490	0	0	0	0	0	0	0	0	0	0	0	0
AT1G58037	0	0	0	0	0	0	0	0	0	0	0	0
AT1G32400	1	4	1	5	1	5	1	0	0	1	3	0
AT1G02090	11	13	6	16	14	14	15	16	20	58	75	45
AT1G79600	0	0	0	0	0	0	0	1	0	1	0	3
AT1G10650	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68960	0	0	0	0	0	0	0	1	0	0	0	0
AT1G52510	0	0	0	1	0	0	1	9	0	0	1	0
AT1G22360	4	4	3	16	7	3	6	15	16	37	54	32
AT1G66680	0	0	0	0	0	0	0	0	0	0	1	0
AT1G18520	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11230	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67640	0	0	0	0	0	0	0	0	0	0	0	0
AT1G52580	0	0	0	0	0	0	0	0	0	0	0	0
AT1G61575	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20600	0	1	0	0	0	1	0	0	0	0	0	0
AT1G14755	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55420	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73590	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21470	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13870	0	0	0	2	0	0	0	2	0	0	0	0
AT1G50500	11	6	8	4	13	10	7	10	16	14	27	6
AT1G61105	0	0	0	0	0	0	0	0	0	0	0	0
AT1G43020	0	0	2	1	8	0	6	2	0	0	4	5
AT1G72160	0	0	0	0	0	0	0	0	0	2	0	3
AT1G32360	0	1	0	0	0	0	0	1	2	0	6	1
AT1G67000	0	0	0	0	0	0	0	0	0	0	0	0
AT1G06350	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14680	0	0	0	0	0	0	1	0	0	0	0	0
AT1G18730	7	8	10	18	22	15	33	27	24	31	34	35
AT1G26390	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28695	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10900	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51820	1	0	0	0	0	0	0	0	0	0	0	0
AT1G68390	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78370	0	0	0	1	1	0	2	1	1	5	2	1
AT1G14140	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60430	0	0	0	0	0	0	0	1	0	0	0	0
AT1G02300	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28130	0	0	0	0	0	0	0	0	0	0	0	0
AT1G62280	0	0	0	0	0	0	0	0	0	0	0	0
AT1G62840	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15970	1	0	0	1	1	0	0	0	4	0	0	0
AT1G27460	2	9	0	4	6	9	7	10	5	12	17	11
AT1G73870	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13560	0	0	0	0	0	0	0	0	1	0	0	0
AT1G31335	0	0	0	0	0	0	0	0	2	1	0	0
AT1G35490	0	0	0	0	0	1	0	0	1	0	0	0
AT1G51220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49260	0	0	0	0	0	0	0	1	0	0	0	0
AT1G12010	0	0	0	0	0	0	0	0	0	0	0	1
AT1G19640	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30090	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27190	0	0	0	0	1	0	1	0	0	2	0	0
AT1G48830	0	1	1	4	0	1	2	2	4	0	5	2
AT1G04430	0	0	0	1	1	0	2	0	1	7	4	4
AT1G18290	1	1	1	4	6	2	0	4	2	10	2	9
AT1G07940	10	8	12	13	15	15	27	24	19	82	100	58
AT1G15660	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17560	0	0	0	0	0	0	0	1	0	0	3	0
AT1G15980	1	0	0	1	0	0	0	0	0	3	0	0
AT1G68520	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27595	0	0	0	0	0	0	0	0	0	0	0	0
AT1G66390	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26110	0	0	0	0	0	0	0	0	0	0	1	0
AT1G54575	0	0	0	2	1	2	0	0	0	0	0	0
AT1G20330	6	6	13	13	15	21	30	26	23	51	87	49
AT1G17400	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11362	0	0	0	0	0	0	2	0	0	0	0	0
AT1G51540	0	0	0	0	0	0	0	0	0	0	0	0
AT1G48430	1	3	0	1	2	1	0	2	3	5	1	5
AT1G11860	0	0	0	0	3	2	2	1	5	1	4	1
AT1G66250	0	0	0	0	0	0	0	2	0	0	0	0
AT1G55673	4	4	6	2	8	6	5	5	6	8	4	6
AT1G73030	3	0	2	2	2	2	2	3	2	15	6	2
AT1G04920	0	0	0	0	0	0	0	0	3	0	0	0
AT1G55520	1	6	1	12	7	1	25	19	14	17	28	19
AT1G18470	24	20	31	49	50	39	37	24	29	75	90	57
AT1G13540	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73965	0	0	0	0	1	0	0	0	0	0	0	0
AT1G80820	11	8	6	7	11	14	8	3	6	9	6	5
AT1G48530	0	1	0	0	0	0	0	0	0	0	0	0
AT1G73875	0	2	0	0	1	6	4	5	3	0	6	0
AT1G17650	0	0	0	0	0	0	0	1	0	1	0	2
AT1G55050	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79130	0	0	0	0	0	0	0	0	0	0	0	0
AT1G58340	1	0	0	1	0	0	0	0	0	0	0	0
AT1G70840	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14820	0	0	0	0	0	0	0	0	0	0	0	0
AT1G34160	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07610	4	8	2	4	4	7	7	8	4	7	9	1
AT1G77110	0	0	0	0	0	0	0	0	0	0	0	0
AT1G48960	0	0	0	0	0	0	0	1	1	5	0	0
AT1G45332	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19920	0	0	0	0	0	0	0	1	0	0	0	0
AT1G20920	1	0	3	0	0	1	0	1	0	0	0	0
AT1G59723	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69800	12	21	20	30	34	30	34	32	39	71	126	51
AT1G53120	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56418	0	0	0	0	0	0	0	0	0	0	0	0
AT1G06190	11	8	10	15	23	34	55	46	49	58	81	37
AT1G10570	0	0	0	0	0	0	0	0	0	0	0	0
AT1G34010	0	0	0	0	0	0	0	0	0	0	1	0
AT1G13600	0	0	0	0	0	0	0	0	0	0	0	2
AT1G80150	0	1	0	0	0	0	0	0	0	0	0	3
AT1G67480	0	0	0	1	0	0	0	0	0	0	0	0
AT1G52730	8	11	13	20	14	13	42	22	21	51	46	28
AT1G03680	3	0	0	0	4	0	0	0	0	2	1	0
AT1G72580	0	0	0	0	0	0	1	0	1	0	0	0
AT1G74080	0	0	0	0	0	0	0	0	0	0	1	0
AT1G32200	0	0	0	1	1	0	4	0	2	2	1	1
AT1G20960	3	5	0	2	1	1	5	4	3	8	3	10
AT1G65360	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13220	0	0	1	0	1	0	1	1	1	0	12	0
AT1G71030	1	0	0	0	0	0	0	0	0	0	0	0
AT1G65110	0	0	0	0	0	0	0	0	0	0	0	0
AT1G77060	0	1	1	0	5	0	4	2	7	1	1	1
AT1G21910	1	5	1	3	1	3	0	4	2	8	11	5
AT1G33090	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75190	0	0	0	0	0	0	0	2	0	0	0	0
AT1G12940	0	0	0	0	0	0	0	0	0	0	0	0
AT1G23440	1	2	0	1	3	2	2	0	3	3	5	6
AT1G15885	2	0	0	0	0	0	0	0	0	0	0	0
AT1G06560	0	3	0	3	2	0	2	3	2	1	0	0
AT1G28540	0	0	0	0	0	0	0	0	0	0	0	0
AT1G70880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01660	0	0	3	0	0	0	0	0	2	0	0	0
AT1G12180	0	0	1	1	2	1	0	0	0	0	0	0
AT1G15330	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10520	1	0	0	3	1	0	0	0	0	0	1	3
AT1G30510	0	0	1	1	0	0	1	0	1	1	2	0
AT1G11770	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G70060	0	0	0	1	0	0	0	0	0	0	0	0
AT1G76955	0	0	0	0	0	0	0	0	0	0	0	0
AT1G22120	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17590	0	0	0	0	0	0	0	0	1	0	0	0
AT1G58235	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51090	0	0	0	0	0	0	0	0	0	1	0	0
AT1G70530	11	8	4	7	8	6	18	8	20	20	35	14
AT1G70560	0	0	0	0	0	0	0	0	0	0	0	0
AT1G32170	0	0	0	0	2	0	0	0	0	1	0	0
AT1G25530	0	0	0	0	0	0	0	0	0	0	0	0
AT1G61420	0	0	0	0	0	0	0	0	0	0	0	0
AT1G62490	0	0	0	0	0	0	0	0	0	0	0	0
AT1G80210	3	1	1	4	8	8	2	0	4	10	10	11
AT1G16960	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19120	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24625	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07070	0	0	0	0	0	0	0	0	0	1	0	0
AT1G74410	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27720	2	4	5	2	13	0	14	7	17	15	16	12
AT1G02620	0	0	0	0	0	0	0	0	0	0	0	0
AT1G58070	0	0	0	0	1	0	0	0	0	0	5	0
AT1G64000	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68060	0	1	1	2	1	3	3	1	4	3	11	3
AT1G33930	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30230	0	0	1	1	1	1	2	1	1	1	8	6
AT1G11593	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68370	0	1	1	0	0	4	1	2	3	10	11	2
AT1G33340	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74120	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16820	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24210	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67360	2	5	0	2	5	0	1	2	0	0	0	1
AT1G27690	0	1	2	2	0	0	3	4	0	8	10	2
AT1G60989	0	0	0	0	0	1	0	0	0	0	0	0
AT1G02920	0	0	0	1	0	0	1	2	0	4	2	1
AT1G80510	0	1	0	0	0	0	0	0	0	0	0	0
AT1G27070	0	0	0	1	0	0	0	0	0	0	0	0
AT1G25420	0	2	0	0	0	0	1	0	0	2	2	0
AT1G50460	4	3	4	5	9	4	17	9	13	32	13	13
AT1G49480	7	5	14	26	37	32	30	20	19	57	73	56
AT1G61560	1	1	0	1	5	0	10	4	2	6	18	1
AT1G14240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11250	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49180	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07380	0	0	0	0	0	0	0	0	0	0	0	0
AT1G35910	0	0	0	0	0	0	0	1	0	0	0	0
AT1G76180	16	7	14	42	31	37	20	19	15	63	81	45
AT1G76800	0	0	0	0	0	0	0	0	0	0	0	0
AT1G32440	0	0	0	0	2	0	1	2	3	2	3	0
AT1G57570	1	0	0	0	0	0	0	0	0	0	0	0
AT1G28570	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08710	0	0	0	0	0	0	0	0	0	0	2	0
AT1G06020	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01040	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75590	0	0	0	0	0	0	0	0	0	0	0	0
AT1G12410	8	1	3	4	8	6	8	4	7	11	9	9
AT1G19690	0	0	0	0	0	0	0	0	0	0	0	0
AT1G48770	0	0	0	0	0	0	0	0	0	2	0	0
AT1G78995	0	0	1	1	1	0	0	0	0	0	7	0
AT1G77122	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56120	0	0	0	0	0	0	0	0	0	0	0	0
AT1G76960	0	0	0	0	1	0	0	0	1	0	0	0
AT1G79880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69640	0	0	0	0	1	1	0	0	0	1	0	0
AT1G53708	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26810	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02120	25	23	23	46	28	42	63	54	40	97	144	66
AT1G07620	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17430	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78240	1	0	0	0	0	0	3	0	0	3	1	0
AT1G10140	0	0	0	0	0	0	0	0	0	0	0	1
AT1G43800	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60950	8	9	8	21	13	22	35	34	38	47	63	56
AT1G11750	2	0	1	1	1	0	4	3	0	5	6	3
AT1G05920	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56423	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53160	0	0	0	0	1	0	0	1	0	0	0	0
AT1G64530	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16880	1	4	6	5	9	8	13	8	11	15	5	20
AT1G29510	0	0	0	0	0	0	0	0	1	0	1	0
AT1G50010	0	0	5	4	6	11	5	8	6	47	57	35
AT1G20150	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53850	0	3	0	0	0	0	1	3	1	0	0	5
AT1G53070	0	0	0	0	0	0	0	0	0	0	1	0
AT1G54110	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11920	0	0	0	0	0	0	0	0	0	0	0	0
AT1G54850	0	0	0	0	1	0	0	0	0	1	0	0
AT1G10660	0	0	0	0	0	1	0	0	0	0	0	0
AT1G29060	0	2	0	0	0	0	0	0	0	0	1	1
AT1G68890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26270	0	0	0	3	2	0	0	0	0	0	1	2
AT1G73240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G47270	0	1	0	0	0	0	0	0	1	0	0	0
AT1G49140	2	9	7	11	3	15	10	17	3	18	26	20
AT1G17490	2	0	0	0	0	0	0	0	0	0	0	0
AT1G51370	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73390	4	6	6	10	14	2	7	2	3	3	6	2
AT1G73180	2	3	1	4	2	5	9	3	8	9	19	11
AT1G73760	5	11	8	24	16	11	29	20	29	27	51	26
AT1G64710	0	0	0	0	0	0	0	2	1	2	2	6
AT1G28330	15	34	23	80	48	69	27	26	28	77	105	64
AT1G11240	0	0	1	0	2	0	3	1	0	4	4	0
AT1G22840	4	16	6	19	10	14	31	16	17	29	20	28
AT1G51140	1	0	0	2	2	1	1	0	0	1	4	0
AT1G64020	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27710	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24350	8	2	1	6	2	3	4	4	3	10	22	6
AT1G65900	0	0	0	1	0	0	0	0	0	0	0	0
AT1G54780	8	5	1	17	9	18	6	5	6	10	5	2
AT1G18890	5	13	12	11	7	20	8	22	15	28	61	19
AT1G20816	0	0	0	0	0	0	0	0	0	1	0	1
AT1G18640	14	18	18	22	30	22	50	35	37	73	94	79
AT1G43710	0	0	0	0	0	0	0	0	0	1	4	1
AT1G05577	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55080	1	2	1	2	3	6	3	8	5	17	14	2
AT1G66270	13	24	13	38	32	40	35	32	40	99	125	118
AT1G30410	1	6	3	4	2	5	2	0	1	4	4	0
AT1G60620	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14120	0	0	0	0	0	0	0	0	0	0	0	0
AT1G62400	0	0	0	0	0	0	0	0	0	2	0	0
AT1G50040	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26870	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50290	0	0	0	2	0	0	0	0	0	0	0	0
AT1G20080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G12640	0	0	0	0	0	0	0	0	0	0	1	0
AT1G13610	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18350	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08500	0	0	0	0	0	0	0	0	0	0	0	0
AT1G31830	0	0	3	0	0	0	0	0	0	1	1	0
AT1G16020	1	0	0	0	0	0	1	2	0	0	0	0
AT1G17730	0	0	0	1	0	0	3	0	0	1	2	3
AT1G62010	0	0	0	0	1	1	0	0	0	0	3	0
AT1G80910	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53140	0	0	0	0	0	0	0	1	0	0	0	0
AT1G52240	105	109	163	107	97	90	188	142	102	92	136	81
AT1G58110	0	0	0	2	0	0	0	1	0	0	2	0
AT1G73060	0	0	0	5	0	0	7	2	0	7	0	2
AT1G55850	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74940	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50250	0	0	0	0	0	0	0	0	0	0	0	0
AT1G66890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18265	0	0	0	0	0	0	0	0	0	0	0	0
AT1G65410	1	6	3	6	6	11	7	10	5	7	6	8
AT1G34560	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13360	2	1	0	3	0	0	2	0	0	0	3	0
AT1G33110	5	3	2	4	5	9	6	2	4	16	12	1
AT1G27410	0	0	0	0	0	0	0	0	0	1	0	0
AT1G08000	0	0	0	0	0	0	0	0	0	2	2	0
AT1G29280	1	1	1	1	0	5	2	6	5	9	6	2
AT1G52290	1	1	3	6	1	0	5	5	1	7	9	0
AT1G04635	0	0	0	0	0	0	0	0	0	0	0	0
AT1G65430	1	0	3	0	0	0	0	0	0	0	0	0
AT1G76010	5	5	4	5	7	8	28	33	18	14	23	14
AT1G47550	0	1	0	0	0	1	0	0	0	0	4	1
AT1G14230	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19880	0	0	0	0	0	0	3	3	0	0	0	0
AT1G21930	0	0	0	0	0	0	0	0	0	0	0	0
AT1G77550	1	0	0	0	0	0	3	0	0	1	2	0
AT1G78860	0	0	0	0	0	0	0	0	0	0	2	0
AT1G65020	0	0	0	0	0	0	0	0	0	0	1	0
AT1G62340	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21010	0	0	0	1	0	0	0	1	0	0	2	0
AT1G62220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60830	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69440	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24147	0	0	0	0	0	0	0	0	0	0	0	0
AT1G45616	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24881	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11960	1	2	3	4	1	9	6	0	2	19	11	6
AT1G64760	0	0	1	0	1	3	0	2	2	0	2	0
AT1G02740	0	4	0	0	0	0	0	1	0	4	2	1
AT1G34200	0	0	0	0	0	0	0	1	0	1	0	0
AT1G14200	3	2	1	1	0	0	2	3	2	2	3	2
AT1G75850	0	0	0	2	0	0	0	0	0	0	0	0
AT1G59890	0	0	0	0	0	0	1	0	1	0	0	0
AT1G47603	0	0	0	0	0	0	0	0	0	0	0	0
AT1G06645	0	0	0	1	0	1	0	0	0	0	0	0
AT1G62110	0	0	0	0	0	0	0	1	0	0	0	0
AT1G64600	0	0	0	0	0	0	0	0	0	0	1	0
AT1G54130	0	0	0	0	2	0	2	0	0	0	0	0
AT1G13400	5	7	3	9	9	12	17	9	12	25	12	15
AT1G04360	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05960	0	0	0	0	0	0	0	0	0	0	1	0
AT1G52190	0	0	0	0	0	0	0	0	0	0	0	1
AT1G53887	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30040	1	0	2	6	3	3	4	4	5	2	10	7
AT1G28360	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05620	0	0	0	2	0	0	0	0	0	0	0	0
AT1G73310	0	0	0	0	0	0	2	2	2	0	3	0
AT1G13100	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09910	0	0	0	1	0	0	0	1	0	3	0	0
AT1G03310	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17235	0	0	0	0	0	0	0	0	0	0	1	0
AT1G71210	0	0	0	0	0	0	0	1	0	0	0	1
AT1G57943	0	0	0	0	0	0	0	0	0	0	0	0
AT1G71450	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17690	0	0	0	0	0	0	0	0	0	0	0	0
AT1G64890	0	0	1	0	0	0	0	0	1	6	0	0
AT1G21550	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15550	0	1	0	0	0	0	0	2	0	3	0	0
AT1G19680	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27370	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51730	0	1	0	2	0	0	0	1	0	4	3	1
AT1G60800	0	0	0	0	0	0	1	0	1	0	1	0
AT1G49410	0	0	0	0	0	0	1	2	2	2	3	2
AT1G79490	0	0	0	0	0	0	0	0	0	5	2	0
AT1G49870	0	0	1	0	0	0	0	0	0	0	0	0
AT1G63200	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73790	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03070	0	0	0	0	0	0	0	0	0	0	0	0
AT1G61860	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74430	0	0	0	0	0	0	0	0	0	1	0	3
AT1G26640	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17950	1	0	0	0	0	0	0	0	0	0	0	0
AT1G11310	9	7	3	14	14	14	32	20	13	26	49	25
AT1G71410	0	0	0	0	1	0	0	1	0	0	0	0
AT1G74900	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73580	0	0	0	0	0	0	0	0	0	3	0	0
AT1G69120	0	0	0	0	0	0	0	0	0	0	0	0
AT1G23760	0	0	0	1	0	0	1	0	1	0	1	0
AT1G02910	11	13	13	26	36	32	58	53	29	72	88	46
AT1G64910	0	0	0	0	0	0	0	0	0	0	0	0
AT1G64185	0	0	0	0	0	0	0	0	0	0	0	0
AT1G34046	0	0	0	0	0	0	0	0	0	0	0	0
AT1G23290	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20110	0	0	0	0	2	1	0	0	2	0	1	1
AT1G20190	0	0	0	0	0	0	1	0	0	0	0	0
AT1G63100	0	0	0	0	0	0	0	0	0	1	0	0
AT1G68160	0	1	0	1	3	0	0	3	0	0	0	0
AT1G18650	3	16	6	13	3	14	21	28	12	35	38	34
