Geneid	ABA_Col_1	ABA_Col_2	ABA_Col_3	ABA_g7g8_1	ABA_g7g8_2	ABA_g7g8_3	Mock_Col_1	Mock_Col_2	Mock_Col_3	Mock_g7g8_1	Mock_g7g8_2	Mock_g7g8_3
AT1G29350	31	20	23	20	29	12	30	33	15	32	21	37
AT1G66700	3	3	2	1	0	2	0	0	0	2	0	0
AT1G06130	0	1	2	1	0	0	0	2	3	4	0	1
AT1G08770	37	37	18	28	25	34	40	23	20	39	30	35
AT1G60780	110	79	95	108	92	65	81	84	86	59	95	91
AT1G70680	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79040	8664	7960	7906	9206	8769	8618	7312	7069	6973	8635	9390	10508
AT1G16340	11	15	13	11	8	14	5	6	20	16	14	21
AT1G36627	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08920	64	57	64	65	78	90	46	35	30	37	49	34
AT1G35230	0	1	0	0	2	2	1	1	2	3	2	0
AT1G13470	1	0	0	0	0	0	0	0	0	0	0	0
AT1G27740	9	8	7	12	16	4	21	14	4	11	7	14
AT1G32770	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04290	70	69	75	59	48	61	61	53	51	55	70	49
AT1G05150	47	39	52	42	39	47	63	36	27	33	35	23
AT1G65670	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53570	54	49	31	35	47	41	38	29	14	24	41	27
AT1G60390	10	4	4	2	0	0	6	4	2	11	4	6
AT1G58684	0	0	0	0	0	0	0	0	0	0	0	0
AT1G06475	3	11	8	11	3	11	6	14	14	9	18	4
AT1G17350	4	9	2	1	0	5	2	7	3	4	11	3
AT1G50420	94	46	53	61	38	28	33	39	44	36	33	43
AT1G05450	90	99	57	73	86	61	4	8	7	2	4	3
AT1G60470	1	2	0	4	4	0	0	0	0	0	0	3
AT1G45248	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79360	21	14	7	4	4	6	10	6	1	14	6	6
AT1G76710	9	1	4	7	9	2	10	5	4	6	2	5
AT1G11580	124	75	63	54	95	84	152	116	98	185	134	130
AT1G60240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19500	0	0	0	0	0	0	0	0	0	0	0	0
AT1G12800	227	421	250	341	349	268	523	492	363	227	510	359
AT1G54690	153	126	141	118	111	103	241	248	186	203	216	145
AT1G53470	51	35	17	29	15	17	8	12	10	7	5	0
AT1G01390	69	31	28	22	27	8	11	18	11	24	17	9
AT1G28270	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07360	11	17	11	20	28	13	22	26	14	21	17	27
AT1G60680	9	6	7	1	3	0	1	3	4	2	8	6
AT1G13570	8	10	10	12	7	22	19	11	13	7	17	10
AT1G43620	22	36	28	17	19	23	20	33	29	8	21	22
AT1G79390	0	6	3	3	2	3	10	3	10	1	11	14
AT1G31860	14	18	36	34	30	43	82	71	85	31	50	75
AT1G30450	24	6	8	9	10	2	12	5	9	10	13	22
AT1G10500	88	101	130	140	147	165	115	96	97	86	110	118
AT1G44446	117	186	150	276	280	200	206	198	176	135	277	299
AT1G64625	1	0	4	3	1	2	2	2	1	1	1	0
AT1G55775	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49730	32	23	34	39	45	25	45	43	48	48	42	58
AT1G06930	19	14	9	10	5	1	5	6	13	16	15	11
AT1G51030	1	0	2	0	0	0	0	0	0	0	0	0
AT1G08140	0	0	2	0	0	0	0	0	0	0	0	0
AT1G50670	34	29	21	28	17	27	18	25	25	23	23	17
AT1G72300	7	17	1	12	12	12	13	13	11	6	13	5
AT1G80750	3	5	4	20	14	16	35	32	14	11	28	21
AT1G04050	4	1	0	6	7	6	11	10	8	2	2	6
AT1G76930	2897	914	1024	952	1397	942	1459	1401	1241	1821	1433	2313
AT1G77320	8	8	3	9	11	9	5	8	7	11	12	6
AT1G77145	0	0	0	0	8	1	0	0	2	0	1	2
AT1G48740	6	2	0	3	1	1	2	6	1	3	0	5
AT1G75700	0	0	2	0	0	0	0	0	1	0	1	0
AT1G15740	15	6	3	7	9	9	7	1	2	3	3	9
AT1G29720	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78740	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78530	4	2	0	10	7	3	6	4	1	11	2	3
AT1G52150	118	102	71	81	85	49	107	135	126	65	85	71
AT1G62970	39	32	37	56	53	28	38	45	49	23	42	49
AT1G49960	0	0	0	2	0	0	0	0	0	0	0	0
AT1G68020	25	38	15	29	44	31	21	14	21	35	18	16
AT1G56700	120	184	142	173	225	155	162	160	126	122	184	195
AT1G03350	74	79	43	66	61	60	85	64	63	46	60	78
AT1G14490	4	1	1	1	3	0	1	2	0	3	0	2
AT1G53750	71	59	80	74	58	52	60	53	49	53	47	37
AT1G76390	4	9	14	10	19	9	11	12	9	11	5	11
AT1G15150	0	2	1	0	0	0	0	2	0	1	0	0
AT1G02680	7	3	4	0	3	5	3	3	1	2	2	4
AT1G11940	23	10	18	16	19	17	7	18	13	20	9	11
AT1G61840	0	1	0	1	0	4	2	1	4	0	1	0
AT1G43667	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74675	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11680	111	98	76	93	90	104	87	79	83	100	117	112
AT1G66670	528	197	266	122	145	137	194	159	122	227	141	166
AT1G28300	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55620	52	94	50	78	93	55	76	92	102	55	97	77
AT1G16910	0	0	1	0	0	0	0	0	0	1	0	0
AT1G67265	2	2	3	5	2	6	5	7	2	1	8	2
AT1G54240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72310	122	82	66	45	51	67	70	50	51	47	55	34
AT1G32190	49	32	21	26	31	13	28	40	33	27	32	46
AT1G61870	64	40	31	43	38	26	52	59	38	69	57	66
AT1G66080	26	10	13	9	16	6	16	16	11	9	12	5
AT1G08490	43	35	33	41	37	36	38	20	35	34	46	36
AT1G30960	4	5	7	7	6	5	11	14	7	10	9	13
AT1G09430	51	85	51	105	121	67	69	57	69	41	61	100
AT1G69530	169	80	97	43	80	37	441	441	402	359	324	361
AT1G03250	47	35	33	41	46	47	48	45	51	42	42	52
AT1G08840	10	3	4	12	3	4	2	17	3	11	12	4
AT1G51960	1	0	2	0	0	0	0	0	1	0	1	0
AT1G33400	19	14	16	27	23	24	20	17	24	5	29	23
AT1G64500	55	46	31	24	28	31	29	42	41	37	40	31
AT1G13440	441	278	349	198	256	209	397	423	303	358	357	503
AT1G50360	6	6	12	10	5	6	4	6	1	8	9	2
AT1G50660	59	44	45	43	68	48	92	54	56	47	58	47
AT1G52470	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20400	0	7	4	2	3	6	3	2	1	7	5	4
AT1G22330	28	12	18	23	18	28	28	42	28	38	43	18
AT1G49910	3	1	1	2	0	0	7	0	5	2	2	4
AT1G76190	0	1	0	2	2	0	0	0	0	0	0	3
AT1G29550	17	9	19	16	9	10	11	14	34	11	16	25
AT1G03600	498	776	681	590	643	661	730	590	687	668	781	782
AT1G73840	33	21	9	23	20	18	30	26	17	9	22	21
AT1G53280	12	6	12	4	6	4	18	13	8	2	15	17
AT1G13340	1	2	1	1	3	1	2	0	1	1	2	2
AT1G54290	3	4	0	5	5	10	7	5	4	2	2	3
AT1G08430	14	8	11	8	7	7	17	10	6	13	6	1
AT1G26540	3	2	0	0	5	1	2	3	2	1	7	3
AT1G43580	25	18	27	15	12	14	19	23	12	17	33	17
AT1G07260	24	11	16	16	13	5	11	13	4	15	10	7
AT1G02270	58	25	30	49	30	48	40	31	22	35	29	23
AT1G69360	4	11	11	18	2	8	6	5	1	6	8	8
AT1G53980	0	3	0	0	0	0	0	0	1	0	0	0
AT1G17860	253	132	172	97	114	89	141	121	110	233	140	119
AT1G72175	6	5	3	10	3	9	9	7	4	6	3	7
AT1G76550	0	3	2	1	2	0	1	0	2	2	1	0
AT1G61260	3	6	4	6	8	2	18	17	10	17	14	8
AT1G22680	2	3	3	3	3	0	0	4	1	0	0	1
AT1G06540	2	4	0	2	2	6	1	2	12	5	10	5
AT1G66920	3	3	2	4	0	0	0	1	6	4	4	2
AT1G12220	1	0	0	9	7	3	17	8	14	2	5	2
AT1G23280	50	35	30	38	23	17	75	64	65	45	71	58
AT1G72520	1	0	0	1	0	0	0	0	0	2	0	2
AT1G30890	3	0	2	0	3	2	5	0	0	0	2	1
AT1G14480	9	1	2	2	1	2	5	9	5	9	6	1
AT1G80240	61	54	39	32	37	44	21	28	11	45	31	29
AT1G17190	64	59	43	29	65	36	73	54	64	76	69	89
AT1G74840	153	111	92	123	140	104	107	124	112	127	108	134
AT1G03760	7	12	0	6	7	4	11	14	8	7	10	10
AT1G74670	257	222	285	174	173	170	551	592	468	651	635	701
AT1G14280	32	27	5	33	36	34	30	27	14	27	36	17
AT1G58370	1	2	1	0	2	1	12	4	4	15	7	6
AT1G75840	44	63	52	63	44	50	85	56	64	40	57	67
AT1G49405	1	1	3	1	2	1	1	7	5	4	7	9
AT1G13480	0	0	1	0	0	0	0	0	0	0	2	1
AT1G29300	5	7	13	6	7	5	5	3	3	9	2	3
AT1G23130	164	147	122	112	126	87	124	130	136	113	116	96
AT1G32630	2	9	2	0	2	0	5	4	3	0	3	9
AT1G62960	51	30	25	51	32	32	42	49	26	42	38	33
AT1G17180	29	26	19	20	19	17	23	29	16	35	16	26
AT1G27385	19	17	17	27	24	33	36	37	36	18	36	49
AT1G07885	0	0	0	1	0	0	3	3	0	0	1	1
AT1G62915	10	3	8	2	7	1	6	4	3	5	10	5
AT1G17345	8	4	11	13	18	9	6	7	11	6	2	2
AT1G09260	0	0	0	0	0	0	0	0	0	0	0	0
AT1G58080	151	121	88	95	102	78	140	130	97	117	95	153
AT1G51940	40	48	66	28	34	44	40	39	30	48	40	30
AT1G09320	6	3	2	9	12	8	6	5	8	2	7	6
AT1G54520	114	119	107	98	125	77	97	109	73	102	101	108
AT1G55180	7	1	2	9	1	10	2	0	5	11	6	2
AT1G28395	38	11	37	34	23	31	45	39	56	81	41	54
AT1G19720	52	24	27	31	25	23	25	31	28	43	43	12
AT1G33240	35	32	47	82	67	50	62	55	52	59	72	83
AT1G26340	12	7	8	8	15	11	21	11	23	12	20	8
AT1G18197	0	0	0	0	0	0	1	0	0	0	0	7
AT1G09570	181	169	132	221	265	146	236	208	170	117	218	237
AT1G26960	27	29	16	17	20	17	20	24	22	20	29	24
AT1G25580	4	1	0	1	3	5	2	0	4	2	0	1
AT1G72950	0	0	0	0	0	0	0	0	1	1	0	0
AT1G12530	0	0	0	0	0	1	0	0	2	0	0	0
AT1G79330	1	5	0	0	2	0	0	0	0	0	2	3
AT1G50200	4	0	5	5	10	2	1	12	7	6	7	15
AT1G70720	0	0	0	0	0	1	2	0	0	0	0	0
AT1G50280	12	24	6	12	13	13	5	8	15	3	13	4
AT1G28310	23	17	8	13	16	16	11	12	14	22	12	9
AT1G26250	9	2	2	0	1	0	7	3	7	17	4	5
AT1G01453	9	0	2	3	1	5	10	4	2	3	2	5
AT1G03110	2	10	3	8	1	6	10	16	6	4	13	16
AT1G15060	68	57	38	70	80	52	61	47	74	33	88	71
AT1G61200	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03200	13	2	7	6	2	4	2	6	7	2	9	2
AT1G49660	407	218	208	184	171	161	201	179	167	248	170	136
AT1G11090	13	20	2	22	8	18	18	18	5	15	14	14
AT1G01110	7	16	16	22	26	26	24	33	31	25	30	35
AT1G61800	124	63	49	34	41	28	71	57	58	54	33	29
AT1G51913	0	0	0	0	0	0	0	2	0	0	0	0
AT1G65190	4	4	7	8	4	7	4	4	4	3	7	1
AT1G14320	1039	1996	1350	2454	2527	1854	3738	3511	3336	1850	3814	4175
AT1G52720	60	64	43	40	57	34	67	58	68	27	53	66
AT1G66470	14	7	11	9	5	16	10	23	3	12	7	3
AT1G16170	17	36	17	35	30	36	47	27	32	26	32	29
AT1G69710	0	2	0	0	1	0	3	1	1	0	0	3
AT1G04160	0	4	0	2	4	1	2	5	0	0	1	1
AT1G71720	21	36	25	33	24	32	56	48	64	28	52	29
AT1G33980	21	33	12	28	36	20	28	33	15	14	32	29
AT1G32410	0	9	2	3	3	1	11	2	1	1	13	9
AT1G22760	0	0	0	0	0	0	0	0	0	0	0	0
AT1G52280	6	17	11	12	19	12	13	20	13	16	17	17
AT1G29560	7	7	5	12	16	9	12	11	12	12	11	9
AT1G55150	13	23	10	9	33	14	39	31	20	18	22	22
AT1G63780	26	28	15	15	17	22	40	29	25	34	26	51
AT1G08680	11	6	4	14	13	6	14	20	17	10	16	21
AT1G77410	1	1	4	4	3	10	3	3	2	2	2	5
AT1G68530	713	325	309	413	499	425	227	193	165	258	185	200
AT1G33880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G43190	9	20	8	11	14	5	15	13	11	11	10	10
AT1G06290	118	75	72	98	101	64	126	82	78	66	78	92
AT1G19770	165	152	101	126	146	119	249	212	196	221	240	270
AT1G50430	25	28	46	58	45	50	56	52	43	36	63	80
AT1G16500	4	5	6	10	1	3	5	4	3	3	2	13
AT1G68910	2	0	0	3	5	4	3	0	0	0	1	1
AT1G03590	37	24	35	48	39	29	34	24	31	36	35	32
AT1G77340	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21695	0	2	1	2	0	4	0	1	6	0	0	1
AT1G14620	16	22	20	20	26	21	48	36	29	29	37	35
AT1G22340	0	0	0	0	0	4	0	3	0	3	0	0
AT1G70650	1	3	3	1	1	4	2	3	0	0	3	4
AT1G77710	63	39	74	48	35	35	62	34	42	40	33	59
AT1G75600	0	0	0	1	1	0	0	0	0	0	0	1
AT1G75410	21	18	13	15	21	18	11	7	5	6	14	6
AT1G15690	1004	1458	1000	1277	1623	1007	1787	1585	1432	1023	1466	1574
AT1G65484	0	0	0	0	0	0	0	0	2	0	0	0
AT1G30900	10	2	2	6	13	3	9	12	6	5	5	11
AT1G05730	58	52	53	49	46	49	54	54	47	39	61	69
AT1G80950	83	85	70	102	115	75	139	128	79	79	104	42
AT1G26830	89	54	50	46	56	52	64	34	38	57	35	54
AT1G27730	112	89	68	47	45	27	134	134	115	118	140	146
AT1G04830	22	18	31	36	33	36	20	21	21	33	23	30
AT1G21720	185	102	115	146	95	126	133	134	105	123	122	168
AT1G62830	11	3	3	4	9	8	7	3	2	8	3	3
AT1G20510	16	6	11	8	10	14	21	6	11	20	10	15
AT1G49150	0	0	0	0	0	0	0	0	0	0	0	0
AT1G61170	6	17	17	12	14	11	14	13	11	21	11	20
AT1G26380	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30970	25	47	16	43	20	25	29	50	24	21	30	37
AT1G80090	7	7	5	8	2	0	0	0	0	0	0	1
AT1G44800	93	73	62	66	86	56	91	60	52	57	46	78
AT1G23720	140	97	71	60	76	74	95	71	85	84	59	99
AT1G15780	1	0	4	1	0	3	4	1	2	0	4	3
AT1G25510	28	17	22	27	28	13	18	13	18	9	11	10
AT1G72730	0	2	2	5	5	0	2	3	3	2	2	10
AT1G77840	89	71	84	79	61	72	103	105	107	88	75	96
AT1G80060	2	1	7	3	4	0	0	4	4	1	5	10
AT1G70510	2	8	4	1	9	6	5	2	3	1	4	6
AT1G08845	1	0	0	0	0	0	4	2	7	0	0	0
AT1G72050	69	70	47	74	70	46	101	103	125	43	124	95
AT1G11800	2	1	2	2	1	3	2	1	0	2	5	3
AT1G68877	0	0	0	1	0	0	0	0	0	0	0	0
AT1G25260	29	37	19	32	20	23	53	57	38	43	46	59
AT1G20100	157	89	106	101	73	107	112	114	114	130	141	106
AT1G24148	3	3	0	0	0	2	4	2	0	2	5	5
AT1G77520	4	1	0	0	0	0	0	3	0	0	0	0
AT1G51402	703	944	874	1249	1087	1209	804	934	954	849	1096	1156
AT1G80680	7	7	12	7	15	7	12	17	18	14	29	17
AT1G27340	32	38	35	33	28	24	27	29	34	33	26	39
AT1G44900	10	21	3	10	12	9	29	23	11	12	20	24
AT1G66830	0	4	1	2	1	2	1	0	0	0	1	4
AT1G50580	0	4	3	0	1	1	2	2	0	6	4	1
AT1G75390	158	109	97	100	97	95	83	69	67	110	72	46
AT1G62510	461	230	269	324	299	270	31	42	38	67	44	45
AT1G73830	50	33	44	64	84	69	50	56	36	66	54	36
AT1G12672	0	0	0	1	0	1	2	0	1	0	0	0
AT1G26255	0	1	1	1	0	0	18	2	10	4	7	1
AT1G08160	85	30	32	41	32	35	30	43	27	38	44	38
AT1G28530	4	5	0	1	0	1	3	3	9	4	1	6
AT1G15750	31	33	18	40	32	29	37	40	29	34	45	26
AT1G54260	4	18	11	18	17	7	14	18	27	6	25	25
AT1G76490	2	0	2	0	0	0	0	1	0	0	0	0
AT1G05785	0	2	1	0	1	1	4	1	3	0	4	0
AT1G31010	2	0	1	6	2	4	16	3	5	2	6	7
AT1G05170	17	16	22	19	26	15	15	21	16	13	9	7
AT1G76860	15	41	35	47	30	41	45	62	45	40	67	81
AT1G28080	1	0	0	0	0	2	8	2	0	0	3	2
AT1G60450	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56270	0	0	0	0	0	0	0	0	1	0	0	0
AT1G79230	110	109	111	119	119	82	100	123	108	79	103	126
AT1G13310	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69020	0	0	0	0	0	1	1	0	0	0	1	0
AT1G09245	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68935	18	10	14	14	14	21	8	8	6	15	9	17
AT1G53380	2	8	6	11	7	7	11	15	9	14	9	8
AT1G69370	10	25	11	22	15	15	41	17	24	4	11	18
AT1G05205	5	17	6	14	9	11	5	14	11	8	10	12
AT1G06670	21	6	23	9	18	7	24	17	11	13	16	29
AT1G52260	15	9	9	11	10	11	7	12	13	9	13	4
AT1G68290	31	17	20	28	29	25	15	9	19	19	12	14
AT1G47970	209	79	90	79	100	86	128	118	105	99	91	66
AT1G68200	0	0	3	4	1	1	1	0	0	1	0	2
AT1G53900	0	0	0	0	0	0	0	0	0	0	0	0
AT1G09310	6148	4270	4016	3475	3924	3341	2243	2177	2059	2414	2077	1959
AT1G55700	0	0	0	0	0	0	0	0	0	0	0	2
AT1G47230	24	21	14	8	16	19	13	21	21	22	25	11
AT1G04590	0	0	0	0	1	0	2	2	0	1	0	0
AT1G68840	315	375	248	335	402	289	349	357	327	400	525	465
AT1G55490	49	66	65	59	61	35	113	120	104	48	134	145
AT1G12000	212	215	189	172	222	172	304	295	267	217	254	316
AT1G10750	2	2	1	7	7	1	3	7	3	1	3	2
AT1G76530	0	0	0	0	0	0	0	0	0	0	0	0
AT1G07485	4	3	1	3	1	0	5	2	2	1	3	4
AT1G31430	2	0	0	1	0	1	0	3	0	0	2	0
AT1G60190	40	22	24	15	15	15	7	0	0	2	4	0
AT1G33612	0	3	0	1	0	0	0	2	0	2	0	0
AT1G51450	30	6	2	14	18	11	27	8	12	15	14	6
AT1G24510	209	201	206	230	279	201	354	353	351	231	329	396
AT1G18600	81	43	54	37	45	35	73	30	32	37	46	40
AT1G48490	19	15	23	21	13	8	12	13	10	8	21	23
AT1G19520	63	33	33	46	50	40	75	40	56	22	66	54
AT1G64690	5	4	8	0	11	6	1	8	3	2	7	3
AT1G72650	7	1	9	1	4	4	3	0	9	0	2	3
AT1G01580	1	2	0	0	3	0	0	0	2	0	1	7
AT1G55840	50	31	28	28	28	26	39	32	28	33	25	36
AT1G66050	1	1	4	2	4	0	5	2	3	2	1	7
AT1G09190	1	4	2	6	1	2	6	2	1	3	0	3
AT1G54773	9	7	3	4	8	9	8	8	4	6	7	7
AT1G12470	10	12	6	8	7	0	9	5	6	4	15	5
AT1G30515	2	1	4	0	0	1	0	0	0	0	1	3
AT1G28375	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11545	32	45	33	30	37	23	65	50	59	77	80	107
AT1G14345	211	91	139	82	108	102	124	122	125	145	106	148
AT1G67370	1	1	0	0	0	0	0	0	0	0	0	0
AT1G59780	0	1	0	3	0	0	1	1	1	0	4	0
AT1G67550	12	8	11	8	18	9	17	11	14	5	21	13
AT1G03920	9	4	12	3	9	9	8	10	6	3	9	4
AT1G16250	16	24	13	30	23	15	12	17	27	16	24	22
AT1G74150	0	0	0	0	0	0	5	1	0	5	0	0
AT1G20380	10	11	7	11	18	8	11	14	13	3	6	12
AT1G08180	37	33	27	18	24	34	37	37	35	32	41	11
AT1G74400	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02080	44	18	15	34	33	16	28	34	16	21	25	29
AT1G17800	0	0	0	0	0	0	0	0	0	0	0	0
AT1G06640	99	87	78	99	79	68	112	124	86	62	74	78
AT1G01170	108	164	207	158	170	167	158	174	127	153	187	220
AT1G80745	0	0	0	0	0	0	0	3	0	1	2	0
AT1G49475	6	2	2	3	0	2	2	2	1	0	0	0
AT1G76370	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75670	1	2	2	9	11	1	10	4	5	0	6	12
AT1G26230	32	20	20	19	36	16	25	30	42	25	27	30
AT1G31600	79	51	40	57	61	67	65	75	87	60	71	60
AT1G20900	111	107	88	102	110	85	136	139	123	105	127	80
AT1G67960	13	11	6	22	10	13	17	10	12	11	12	16
AT1G77380	47	16	22	24	40	27	48	41	59	72	59	69
AT1G75710	76	39	51	42	31	21	30	24	13	38	32	11
AT1G62620	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08315	34	19	15	13	26	19	15	8	10	8	1	10
AT1G29740	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05790	48	39	39	49	34	43	39	57	50	43	55	53
AT1G01310	0	0	0	0	0	0	0	0	0	0	0	0
AT1G66090	1	0	5	1	2	1	0	1	0	2	0	0
AT1G17745	107	80	53	98	117	68	48	27	27	59	43	48
AT1G49975	27	16	35	18	18	13	26	22	22	18	27	22
AT1G13180	28	28	10	27	20	18	29	20	26	19	21	23
AT1G14610	0	0	0	0	1	2	3	2	3	1	3	6
AT1G49470	30	4	11	9	7	6	5	17	6	8	3	10
AT1G31950	13	4	15	7	11	10	5	2	2	4	4	3
AT1G54080	150	115	86	95	103	93	140	109	105	79	126	55
AT1G12930	22	9	21	21	22	11	23	15	25	13	17	25
AT1G32810	31	22	16	13	15	18	20	13	15	22	17	12
AT1G03510	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53163	2	1	1	1	0	2	1	3	6	10	0	4
AT1G31350	16	10	9	8	4	6	19	13	4	12	12	4
AT1G55030	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18410	0	0	0	0	0	0	0	2	1	2	1	2
AT1G48410	1	4	0	4	1	2	7	2	0	2	1	3
AT1G53030	2	5	3	5	2	1	3	7	0	4	3	1
AT1G58380	96	103	84	80	102	73	155	157	136	127	139	153
AT1G76520	15	27	17	52	41	30	41	59	37	30	60	51
AT1G77682	0	0	0	0	0	0	0	0	0	0	0	0
AT1G77620	8	5	3	2	3	1	6	4	6	6	3	7
AT1G30730	4	1	2	0	3	1	5	4	3	1	1	5
AT1G76460	80	56	46	61	70	40	58	52	52	51	61	32
AT1G11475	2	2	2	2	4	0	9	2	6	4	5	6
AT1G04010	5	1	2	2	1	2	9	1	2	4	5	2
AT1G08890	25	9	12	15	18	7	11	6	1	10	8	11
AT1G68238	14	42	25	52	69	47	68	92	86	35	96	67
AT1G16680	10	35	36	34	45	35	53	60	39	28	56	20
AT1G29860	0	0	1	2	0	0	0	0	0	0	0	2
AT1G75290	0	0	0	2	0	0	0	0	0	0	0	0
AT1G24050	94	223	149	269	252	218	261	285	271	131	273	247
AT1G32127	29	47	17	36	45	20	38	49	34	24	44	13
AT1G50450	21	33	15	43	31	23	47	43	39	22	48	44
AT1G62730	1	6	4	1	1	8	4	8	6	1	0	2
AT1G27400	0	0	1	2	0	0	1	3	4	2	3	8
AT1G79430	12	14	22	9	12	7	19	20	8	3	13	14
AT1G78690	6	13	12	18	17	10	28	21	27	6	19	15
AT1G72120	7	0	5	3	4	4	5	0	2	4	4	3
AT1G09560	633	264	298	263	288	243	227	223	224	246	166	236
AT1G54445	0	0	0	0	0	0	0	0	0	0	0	0
AT1G49830	1	0	1	0	0	1	0	2	0	0	1	2
AT1G10930	3	1	4	3	1	0	6	2	4	2	3	1
AT1G27040	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15630	0	3	0	0	0	0	0	0	1	0	2	0
AT1G04670	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24340	17	11	12	31	24	7	30	25	19	25	25	14
AT1G08940	13	14	10	9	13	14	17	11	19	10	15	9
AT1G79210	5	12	11	4	4	4	3	8	6	2	8	12
AT1G10820	50	42	24	29	26	30	33	39	27	24	41	43
AT1G24480	5	3	1	0	0	0	0	0	0	0	0	0
AT1G78960	23	15	15	7	8	2	13	11	11	3	7	8
AT1G62080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51000	0	2	0	0	0	0	0	0	0	0	0	0
AT1G24706	31	11	20	13	17	14	23	22	23	15	14	16
AT1G47280	0	0	0	0	0	0	0	0	0	0	0	0
AT1G61065	4	10	10	18	6	12	11	22	16	9	11	6
AT1G78780	6	9	3	6	1	4	9	4	2	1	8	2
AT1G73730	15	17	10	16	23	9	7	17	16	21	7	13
AT1G55140	22	12	13	21	11	17	28	20	31	15	16	10
AT1G04000	90	53	44	69	55	54	79	63	54	80	79	45
AT1G14960	36	34	51	52	45	38	111	126	86	106	101	168
AT1G53190	2	5	4	5	4	3	4	11	5	2	3	11
AT1G61960	9	14	2	14	11	6	13	13	16	3	10	10
AT1G35537	0	0	0	0	0	0	0	0	0	0	0	0
AT1G59730	1	2	6	6	6	1	10	6	7	6	3	5
AT1G06080	19	17	27	27	23	24	13	11	6	4	8	3
AT1G02405	0	0	0	1	0	1	0	1	0	5	0	1
AT1G07300	5	13	6	2	12	11	6	3	8	5	5	5
AT1G35215	0	0	0	0	0	0	0	0	0	0	0	0
AT1G61970	4	7	5	6	4	7	9	11	2	2	13	4
AT1G76110	12	19	12	8	5	16	12	24	14	5	21	13
AT1G34760	1	0	1	1	0	0	1	0	1	1	0	1
AT1G08250	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21460	16	15	26	9	24	23	38	15	20	18	27	37
AT1G49450	138	54	39	23	48	34	6	5	1	8	0	1
AT1G20360	0	0	0	0	0	0	0	0	0	0	0	0
AT1G34260	13	16	4	8	5	5	10	10	7	8	6	5
AT1G07340	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02205	310	186	153	303	341	238	26	46	25	11	16	30
AT1G69750	12	10	20	27	13	18	11	24	8	20	24	18
AT1G63440	6	10	6	0	6	6	8	7	8	3	5	2
AT1G65520	51	28	23	14	22	25	27	17	13	20	15	21
AT1G67730	230	212	188	155	201	171	200	186	122	122	121	166
AT1G29960	7	2	5	12	14	9	13	6	9	7	10	8
AT1G10000	3	3	0	4	0	2	0	1	2	3	0	0
AT1G21630	19	41	22	30	39	40	42	31	25	30	42	36
AT1G21651	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02060	5	12	8	6	6	8	26	18	18	4	31	31
AT1G17510	23	40	38	29	50	35	56	58	65	34	46	46
AT1G68180	0	2	0	0	0	0	0	0	0	0	0	0
AT1G57760	0	0	0	0	0	0	0	0	0	0	0	0
AT1G70860	2	5	1	1	4	3	4	2	1	1	4	1
AT1G53390	1	0	3	1	0	0	1	3	1	1	1	0
AT1G75790	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18460	2	9	1	18	14	6	5	7	15	4	7	8
AT1G04970	66	50	64	81	86	73	70	91	70	36	70	63
AT1G05040	0	0	0	0	0	0	0	0	0	0	0	0
AT1G18190	0	2	1	2	12	7	2	10	2	8	8	3
AT1G58290	219	253	212	264	284	219	235	185	207	198	296	215
AT1G32730	11	5	10	5	5	2	13	5	4	4	9	6
AT1G02100	13	21	11	49	33	25	27	36	26	16	25	30
