mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT5G63590	0.444294715568323	0.731148448706919	0.28421125582444	0.284733943257211	-0.619980719432301	-0.333127089970866	0.285833008923542	0.368190782543823	0.285833008923542	0.368190782543823	0.717035762098827
AT1G63830	-0.113243973165837	-0.310053689279871	-0.20094556336483	0.36817371983899	1.15846509206711	0.961655423877203	-0.198128052101453	0.305538009844142	-0.20094556336483	0.36817371983899	0.717035762098827
AT1G19620	0.0386448567891048	-0.613915714174436	-0.70041818055217	0.363138289608948	0.904335279340421	0.251774424123477	-0.680504523642224	0.368296304396636	-0.680504523642224	0.368296304396636	0.717054812673057
AT1G15310	0.897093621317002	0.573131148430271	-0.330219633460155	0.311959336712284	0.308352920826532	-0.0156096057600507	-0.326308829377276	0.368239001752225	-0.326308829377276	0.368239001752225	0.717054812673057
AT1G54580	0.134266586251652	0.0185487589879422	-0.116724940013684	0.368310072280144	2.45818972161905	2.34247196142781	-0.115912515743145	0.153955941987169	-0.116724940013684	0.368310072280144	0.717054812673057
AT1G16240	0.192228761549385	0.00707012888208985	-0.187596978098368	0.349159409030714	0.247026859171627	0.0618682059547001	-0.186634620647994	0.368461436622947	-0.186634620647994	0.368461436622947	0.71727841254793
AT3G44860	0.578480491616388	1.54713868724359	1.09203057459394	0.368612712536823	0.846995352777663	1.81565276914631	1.1553421177548	0.280430204427144	1.09203057459394	0.368612712536823	0.717501795984279
AT3G13290	0.0835636010226669	-0.0648836432133552	-0.151433467761391	0.368669473532928	0.312553960858054	0.164106759369733	-0.149020802546485	0.322773185008998	-0.151433467761391	0.368669473532928	0.717541180826398
AT2G03020	0.207387286218747	0.93825821519379	0.886087030419183	0.33256830211826	-0.414020520856314	0.316850128277219	0.91650093621843	0.368709786730087	0.91650093621843	0.368709786730087	0.717548548694852
AT5G52180	-0.100253311424614	-0.337373907508147	-0.242742055366502	0.349151053986001	-0.230570628654929	-0.467691246363874	-0.239624016700963	0.36876281320708	-0.239624016700963	0.36876281320708	0.717580654050509
AT4G18250	-2.40476060466655	-5.57822224630182	1.60293567983415	0.314095371992847	0.361439758588307	-2.81204359275103	1.48296645690498	0.369106590978744	1.48296645690498	0.369106590978744	0.717973034916969
AT2G22260	0.389811194457035	-1.00443451895092	-1.02121695825426	0.318549631434086	-0.289781262380913	-1.68402865265738	-1.0540162361729	0.369036906936609	-1.0540162361729	0.369036906936609	0.717973034916969
AT5G53030	-0.279572048184821	0.724758403249952	0.970524960660189	0.319353404296455	-0.915105731570789	0.0892245752718991	0.988871555722003	0.369110653615683	0.988871555722003	0.369110653615683	0.717973034916969
AT4G01630	0.536689933040791	-0.312167934952982	-0.686603076550714	0.306599579537111	0.0618431870270354	-0.78701512902144	-0.689742943900296	0.369061961856013	-0.689742943900296	0.369061961856013	0.717973034916969
AT4G21310	0.156953715716803	-0.764689747077141	-0.943586846280255	0.304135307498406	-1.17645491935861	-2.09809897814641	-0.984652605795304	0.369195346741522	-0.984652605795304	0.369195346741522	0.718066672414897
AT3G25140	-0.0243217606764797	-0.16240127136941	-0.139414274148716	0.327633869969516	-0.73271153244386	-0.870791065317157	-0.139060431685089	0.369324189803448	-0.139060431685089	0.369324189803448	0.718246152311547
AT1G54940	-0.378191925338877	0.236859154640786	0.602513288836271	0.369437253144596	1.39255678285201	2.00760778664491	0.606510012639704	0.297457547054855	0.602513288836271	0.369437253144596	0.718323804886909
AT4G25450	-0.03264197146843	-0.161613019358033	-0.130508715948867	0.369435008612377	0.699145022806141	0.570173988537057	-0.129552356054345	0.340102213622279	-0.130508715948867	0.369435008612377	0.718323804886909
AT5G27450	-0.361659220479623	-0.142387508624152	0.216363597266162	0.341906476634873	-0.413266680609887	-0.193995025908125	0.217487561793138	0.369710464835057	0.217487561793138	0.369710464835057	0.718783884720888
AT5G60360	1.18774223454239	1.12468209001655	-0.0633503799518738	0.369807311864934	0.702522788118431	0.639462663763366	-0.0630330035056683	0.230299220036477	-0.0633503799518738	0.369807311864934	0.71890102268924
AT1G05020	0.045291625414774	0.568029480167452	0.512256099107244	0.300708852517021	-1.31069817915149	-0.78796047803899	0.517591639369648	0.369918448112523	0.517591639369648	0.369918448112523	0.719045912796596
AT5G60780	-3.82559120258063	-2.95961780082161	1.96419261762833	0.196325573264396	1.03864161667515	1.90460026423637	1.66801064694202	0.370013593994652	1.66801064694202	0.370013593994652	0.719159695303348
AT1G75170	0.790883414646247	1.03379898575374	0.239927740947062	0.312731824924403	-0.4061478373882	-0.163232310555989	0.242949499128568	0.370057561462924	0.242949499128568	0.370057561462924	0.719173994596129
AT5G41220	0.0651000059480225	-0.48575711187968	-0.556042117869262	0.288759486723122	-1.5899160875585	-2.1407735748025	-0.567754155832651	0.370294432631	-0.567754155832651	0.370294432631	0.719563145177898
AT1G24405	0.793147787074931	-2.16838799460984	-1.49318929105863	0.370520808471269	3.30522944571837	0.343688295070793	-1.4526806935592	0.301968155850577	-1.49318929105863	0.370520808471269	0.719761253124789
AT1G27710	0.363053934320131	-0.835820259508944	-1.2685777387439	0.370490859062802	5.29237185523513	4.0934954550188	-1.21975006469646	0.0581190860792568	-1.2685777387439	0.370490859062802	0.719761253124789
AT3G06320	-0.574423039391666	-0.160642639481977	0.403038483725239	0.370579582269605	0.466518455225665	0.880298806723744	0.407512709819463	0.339418109330418	0.403038483725239	0.370579582269605	0.719761253124789
AT5G08440	0.0365143105759608	0.391666827267653	0.346342548597415	0.370561431124433	0.164889794994768	0.520042282906508	0.352620388842827	0.362606145942035	0.346342548597415	0.370561431124433	0.719761253124789
AT1G04020	-0.351096086623668	-0.585862059737816	-0.239494703180396	0.353271003081705	-0.0714385788127376	-0.306204591746615	-0.23787364461456	0.370508411427728	-0.23787364461456	0.370508411427728	0.719761253124789
AT1G60050	0.78776919621761	-0.447600468237533	-1.00312256149141	0.37093664322104	2.02449390544836	0.789123515214605	-0.958365429489106	0.36016026324296	-1.00312256149141	0.37093664322104	0.720105081266022
AT1G16650	-0.487119222783417	-1.00951424954739	-0.537578687960281	0.329032504305747	-0.669922550950185	-1.19231772926646	-0.543297179301373	0.370939896015622	-0.543297179301373	0.370939896015622	0.720105081266022
AT3G10450	0.685496252339573	0.376051131793736	-0.317483826993312	0.349751203885656	0.723264643341867	0.413819507131473	-0.311829318808213	0.370838172886071	-0.311829318808213	0.370838172886071	0.720105081266022
AT4G15090	-0.194399884452463	0.0860386864082869	0.27729156156423	0.311534937823587	-1.01178934605314	-0.731350859897677	0.278140564227561	0.370822948805052	0.278140564227561	0.370822948805052	0.720105081266022
AT1G13440	-0.395773589722841	-0.339097868375266	0.0564982919271451	0.37087848356269	1.48884069123473	1.54551645259064	0.0566767858836037	0.0197816886765018	0.0564982919271451	0.37087848356269	0.720105081266022
AT5G41000	-0.0572344111877338	0.599930637170179	0.650637102540095	0.26472567162501	-1.98928270110251	-1.33211789078089	0.647971128282865	0.371012979318911	0.647971128282865	0.371012979318911	0.720175787128525
AT4G12590	0.192855432110708	0.0345134521897814	-0.160838902949377	0.371183891487103	1.22658582600588	1.06824388236511	-0.158993763592364	0.311471002315699	-0.160838902949377	0.371183891487103	0.720436356523332
AT3G09520	-2.47071845647787	-1.40499808837891	1.03533907682795	0.354750643485875	-0.383029373004241	0.682689278517781	1.00957703716141	0.371389692842047	1.00957703716141	0.371389692842047	0.720601339044556
AT1G54110	0.447100664548301	-0.220874944454083	-0.693830858679419	0.316715622296356	0.108850485311343	-0.559125488586315	-0.691604239057483	0.371352819705048	-0.691604239057483	0.371352819705048	0.720601339044556
AT1G05640	0.114668111649654	-0.295107926843201	-0.423725877704063	0.335686287164753	-0.0202502926621782	-0.430026302710147	-0.417809195614971	0.371415626034725	-0.417809195614971	0.371415626034725	0.720601339044556
AT1G04240	-0.280040891794747	-0.50576359599396	-0.230598209927125	0.36360383197218	0.0268395087051624	-0.198883211581381	-0.228610294879374	0.371307106361107	-0.228610294879374	0.371307106361107	0.720601339044556
AT3G05980	0.555648031438924	-0.540010669975045	-0.98739887500677	0.33618292461492	1.44871400874352	0.353053237082049	-1.01491993427548	0.371562701591599	-1.01491993427548	0.371562701591599	0.720673154627309
AT1G10585	2.02287532564819	2.38925252019627	0.35823601049623	0.371550234575346	1.40500574252484	1.77138294621502	0.371153419234032	0.31811652162126	0.35823601049623	0.371550234575346	0.720673154627309
AT1G15250	-1.19833566480738	-1.44830381068867	-0.257064636165228	0.371527304693743	1.16137419958079	0.911406131090421	-0.253389122321715	0.288893513268601	-0.257064636165228	0.371527304693743	0.720673154627309
AT3G26080	0.11656468619807	0.643148651085939	0.520639458839852	0.278794387813931	-1.37351031394891	-0.846926535878945	0.522553569766444	0.371665042993603	0.522553569766444	0.371665042993603	0.72080048421032
AT1G74150	-1.86521003732865	-0.986793712676752	1.48031916821386	0.309881418206509	-0.349025262728687	0.5293863967326	1.41979031275725	0.371836482247844	1.41979031275725	0.371836482247844	0.720859289509086
AT2G41990	-2.51870602073692	-2.01362618771479	0.49284913998815	0.371842149287089	0.255064491487245	0.760144040871972	0.493677690611095	0.337316623116968	0.49284913998815	0.371842149287089	0.720859289509086
AT2G22860	-0.145181818569559	0.240310521675161	0.374642753077653	0.37181921092964	1.4018901230493	1.78738262419377	0.383345395348933	0.219930327691804	0.374642753077653	0.37181921092964	0.720859289509086
AT3G17440	-0.110489841158599	-0.431153658552835	-0.325430316242155	0.324569525586443	-0.223573169436089	-0.544237047184288	-0.326591430149779	0.371822635424883	-0.326591430149779	0.371822635424883	0.720859289509086
AT2G19790	0.057617159214387	0.255137313340784	0.194406694433771	0.371927112932505	1.59523528506034	1.79275562482614	0.197075887295146	0.209376684947859	0.194406694433771	0.371927112932505	0.720881717458917
AT5G59870	-0.570790691763297	-0.465006031163666	0.104752274040469	0.371919711951908	0.943550442286116	1.04933514101221	0.105510364442622	0.244445487206014	0.104752274040469	0.371919711951908	0.720881717458917
AT1G66450	-1.00185078352155	-0.022346132145457	1.92582366609139	0.196522890473227	-0.322041572539401	0.657458948451322	1.58345495320599	0.372056198947136	1.58345495320599	0.372056198947136	0.721002212524807
AT1G53770	-0.160012776904045	0.257378436235368	0.410106225049536	0.312678351258049	-1.13317315245075	-0.715782083853721	0.412989117030283	0.372062687251271	0.412989117030283	0.372062687251271	0.721002212524807
AT1G71530	-0.256708095813306	0.533732233155482	0.783521272285654	0.243027361591773	-2.76319979555507	-1.97275994577432	0.778073067461133	0.372168254788569	0.778073067461133	0.372168254788569	0.721044599182656
AT2G15220	0.748323475171387	1.32287620737894	0.559064496421297	0.353925176698129	0.372847752393742	0.947400462125583	0.576884090784926	0.372207552009204	0.576884090784926	0.372207552009204	0.721044599182656
AT4G26980	-0.306500018782515	0.167510786958626	0.467557304755915	0.308532518555257	-0.598203889436896	-0.124193339037535	0.466806825680627	0.372192438476737	0.466806825680627	0.372192438476737	0.721044599182656
AT3G27830	0.388701169645667	0.31806188626017	-0.0710914019088398	0.372231382626314	-0.0767773430244442	-0.147416580381054	-0.0706692565911954	0.140986896473412	-0.0710914019088398	0.372231382626314	0.721044599182656
AT1G52290	-0.99325490361775	-0.367900019004556	0.611957887300212	0.329954119760916	-0.932885475705959	-0.30753097185737	0.608565144515284	0.372629232141154	0.608565144515284	0.372629232141154	0.72126497597742
AT2G18850	-0.472420372787541	-0.975758491065296	-0.513127421838917	0.320472681051706	-0.938536462243705	-1.44187493064318	-0.521950315192067	0.372487471423828	-0.521950315192067	0.372487471423828	0.72126497597742
AT5G51130	0.358851648828999	-0.12657826877932	-0.504728338559845	0.343616729792528	0.536227718736041	0.0507976823933784	-0.497264681478473	0.372712317814436	-0.497264681478473	0.372712317814436	0.72126497597742
AT1G61600	0.188975366124827	-0.275670947278442	-0.481271153153287	0.351386107935963	0.635633858642043	0.170987536021959	-0.476151247525852	0.372641674940663	-0.476151247525852	0.372641674940663	0.72126497597742
AT2G23770	-1.28288785230978	-0.857579890183356	0.414151516309378	0.372672614491529	0.274480106356045	0.699787955406281	0.416676826701329	0.346965618878347	0.414151516309378	0.372672614491529	0.72126497597742
AT1G23970	-0.307818158247915	0.0328452327055796	0.333956614344807	0.341972622632095	-0.434189479701544	-0.0935261866939626	0.336819096152783	0.372641663539571	0.336819096152783	0.372641663539571	0.72126497597742
AT2G26100	0.039907493059002	-0.268471553826477	-0.31244864617279	0.314937906440951	-0.445731377582417	-0.754110568389561	-0.313359580121778	0.372652055476781	-0.313359580121778	0.372652055476781	0.72126497597742
AT3G54610	-0.114419044760035	-0.374890656435982	-0.265619351310795	0.372504267402114	1.04722109018328	0.786749428830774	-0.264088048939478	0.357787552118919	-0.265619351310795	0.372504267402114	0.72126497597742
AT3G60740	-0.000429354974705403	-0.245201167946209	-0.247805520181587	0.323020538988846	-0.419861760071213	-0.664633649185097	-0.247805522938217	0.372678448310317	-0.247805522938217	0.372678448310317	0.72126497597742
AT2G44520	-0.0745403245520051	0.127313351916821	0.19873068350946	0.342980145319562	-0.913837516565876	-0.71198378629923	0.200291397755041	0.372456970236587	0.200291397755041	0.372456970236587	0.72126497597742
AT3G42725	-0.157323985997661	0.8612275427099	0.988469877561904	0.307471002166764	-1.14217658019901	-0.123625096253779	1.00961425288493	0.372751404382643	1.00961425288493	0.372751404382643	0.721269561435445
AT2G41460	-0.187446043045843	-0.577039046761288	-0.400186541358911	0.332951569089805	-0.352956327814246	-0.742549471276094	-0.398743278916555	0.372879697012287	-0.398743278916555	0.372879697012287	0.721446741663485
AT3G02950	0.0729845386625862	-0.141478831362322	-0.218064182794214	0.349960759521306	0.108022334282645	-0.106441061475597	-0.216319670289236	0.373034179865265	-0.216319670289236	0.373034179865265	0.721674554783658
AT5G27680	-0.427514831267909	-1.1507604252807	-0.572357717805449	0.328760405218056	-0.57100845735715	-1.29425476477212	-0.582625032004845	0.373105059700638	-0.582625032004845	0.373105059700638	0.721675326144605
AT1G50420	0.509117966237573	0.270897763206069	-0.242745176171905	0.323602404401758	-0.598675865612929	-0.836896097818868	-0.240195498489778	0.373115279442971	-0.240195498489778	0.373115279442971	0.721675326144605
AT5G23880	-0.377122119923891	-0.566709787825598	-0.192552957774931	0.373144791674341	1.42852625469582	1.23893866390768	-0.190945938370624	0.30809737348723	-0.192552957774931	0.373144791674341	0.721675326144605
AT2G41710	0.0324359737669955	-0.464598412201861	-0.503445314496462	0.298846534152386	-1.29728908866117	-1.79432373905818	-0.510873395179919	0.373376770462063	-0.510873395179919	0.373376770462063	0.721877856889872
AT1G48280	-0.27200817066579	0.243518373469316	0.506531107398034	0.307793873392375	-1.15986298629773	-0.644336745067162	0.507077363342113	0.373411977059137	0.507077363342113	0.373411977059137	0.721877856889872
AT2G29670	0.498851180114253	0.159702644921748	-0.343294060774469	0.279674849315326	-1.9276134061173	-2.26676203004814	-0.342852316794045	0.373377618456108	-0.342852316794045	0.373377618456108	0.721877856889872
AT5G13950	0.0201238552471615	-0.200828462318882	-0.223399670948795	0.312752216104359	-1.22235692291912	-1.44330929394227	-0.223399672932252	0.373350803238667	-0.223399672932252	0.373350803238667	0.721877856889872
AT5G28740	-0.230724213915984	-0.343811223561893	-0.114573059260896	0.373433250952702	0.186604626014108	0.0735176275655966	-0.113621755115003	0.352343093257615	-0.114573059260896	0.373433250952702	0.721877856889872
AT5G41410	0.471797678339958	1.02457678218996	0.545946024732208	0.268902115273246	-1.38503644139456	-0.832257493523086	0.551873557898103	0.373551750757879	0.551873557898103	0.373551750757879	0.721917893386974
AT1G21110	-0.714887069060942	-1.18114888355725	-0.472817929707835	0.317706208912916	-1.76864722047001	-2.2349115285627	-0.483645334358469	0.373523379774961	-0.483645334358469	0.373523379774961	0.721917893386974
AT4G13840	-0.310395545420141	-0.15347578067626	0.154800574364884	0.373564212292741	1.00387355638121	1.16079335197101	0.156164395465939	0.303057514312938	0.154800574364884	0.373564212292741	0.721917893386974
AT1G66700	1.89460510698879	-0.00350091723492492	-1.29769874674356	0.373748730117171	-0.113505653761383	-2.01161831704186	-1.61433501078702	0.356590879025567	-1.29769874674356	0.373748730117171	0.721922575286758
AT3G06600	-0.810913902329244	0.788518764686383	1.57136561970239	0.221596710726201	-0.816274337273885	0.783157826383828	1.28699916026547	0.373614284829924	1.28699916026547	0.373614284829924	0.721922575286758
AT3G53170	0.0327164941685536	-0.553825181571331	-0.599034399479244	0.312372605165178	-0.695931577778896	-1.28247380245072	-0.610207454580312	0.373837906910837	-0.610207454580312	0.373837906910837	0.721922575286758
AT5G61340	0.583714011316318	0.92436409142882	0.330010468938955	0.373860637262889	-0.675991212041727	-0.335340744387158	0.340226058513915	0.225507947120757	0.330010468938955	0.373860637262889	0.721922575286758
AT5G62940	0.260808395419749	0.0194372119216036	-0.246955452902577	0.373824909262842	0.760039525239281	0.51866834013696	-0.243577171906833	0.371318404340921	-0.246955452902577	0.373824909262842	0.721922575286758
AT2G25180	-0.184963985006984	-0.346356948341657	-0.163142918454565	0.356839750002753	0.220113501694956	0.0587205136190226	-0.16272673850762	0.373822777113392	-0.16272673850762	0.373822777113392	0.721922575286758
AT4G34730	-0.106895234667373	-0.254860933596514	-0.150432536382838	0.373844795059685	1.24865301742576	1.1006873738654	-0.148598838259875	0.263753654693521	-0.150432536382838	0.373844795059685	0.721922575286758
AT2G16280	-0.101188396387658	0.0312489986679663	0.130977887414427	0.349731547330831	-0.581400716785355	-0.448963332772149	0.131644441112633	0.373737091741883	0.131644441112633	0.373737091741883	0.721922575286758
AT4G23496	0.165667146914001	2.08368149605322	1.84327479867861	0.267052729425773	-0.15120826666838	1.76680734228512	1.38886191408213	0.37397829837621	1.38886191408213	0.37397829837621	0.721944248801493
AT3G47570	-0.880419329919641	-0.207218500541897	0.66477845882914	0.29371699729728	-2.10931458970232	-1.43611412334723	0.654726724657792	0.374092369606516	0.654726724657792	0.374092369606516	0.721944248801493
AT3G60540	-0.0212617237591346	-0.500607153167321	-0.505179266431854	0.374070001220872	2.26890195444277	1.78955677566555	-0.486935548419887	0.245315278652853	-0.505179266431854	0.374070001220872	0.721944248801493
AT2G18280	0.546572212593184	0.0867655791885231	-0.462294447783577	0.258854161781177	-3.75514620078364	-4.21495298743039	-0.468130726852058	0.37398610173758	-0.468130726852058	0.37398610173758	0.721944248801493
AT2G41670	-0.768608515486877	-0.310452071203282	0.447275236496585	0.366117766926313	-0.0698925463004366	0.388263814481323	0.448761198215431	0.373939721382682	0.448761198215431	0.373939721382682	0.721944248801493
AT1G52730	-0.166198526448618	0.00440427131086146	0.167973295674793	0.374092292667397	0.962863976149204	1.13346680945464	0.169694096908436	0.298587697908806	0.167973295674793	0.374092292667397	0.721944248801493
AT1G61170	0.0684032428977101	-0.362707502036321	-0.441746386241711	0.333323848075698	0.0737684985886458	-0.35734238990588	-0.441746390405381	0.374175417023557	-0.441746390405381	0.374175417023557	0.722033584676891
AT2G43280	-0.157682741036141	-2.7209990160192	-0.973806170799371	0.316428269168714	-2.27654170528032	-4.83985603808732	-1.0401177495677	0.374329033444239	-1.0401177495677	0.374329033444239	0.722209280847939
AT1G26880	-1.20774261406018	-0.867566077023253	0.337275270790038	0.374348284774541	2.36371109360041	2.70388843484161	0.339655676091558	0.00103810643990225	0.337275270790038	0.374348284774541	0.722209280847939
AT4G20960	-0.259344769319414	-0.469133971885234	-0.213017071355143	0.33034314021829	-0.890724579835468	-1.10051382900121	-0.212166777173268	0.374413526580911	-0.212166777173268	0.374413526580911	0.722209280847939
AT2G26910	-0.0904148878324097	0.0177397026451512	0.107030792008775	0.367448600804268	-0.966625168273683	-0.858470576684105	0.107612481136928	0.374392793370058	0.107612481136928	0.374392793370058	0.722209280847939
AT3G61540	0.102164885944724	-0.0844870417466711	-0.189511724424715	0.369518591625667	0.564687709191827	0.378035768961151	-0.188015579704667	0.37447153253211	-0.188015579704667	0.37447153253211	0.7222502489014
AT5G38820	-0.850523458160776	0.446390629774191	1.6579762395211	0.249180201433874	-0.339163285568467	0.957750364851524	1.37341765153692	0.374572706859946	1.37341765153692	0.374572706859946	0.722374460392379
AT1G01200	-0.589907366545969	0.0998556741449134	0.670569872349267	0.365983017868194	0.240504350159043	0.930267428134829	0.67313910655362	0.374627415759633	0.67313910655362	0.374627415759633	0.722409046351451
AT5G04490	0.172304257344655	0.392020736656052	0.215184262654928	0.37493676381592	0.62606755432593	0.845784062322274	0.21883701316435	0.310049821164224	0.215184262654928	0.37493676381592	0.72282565924118
AT5G49930	0.201674587171608	0.0571929025680529	-0.146798361872646	0.374887791662569	0.74485339099227	0.600371729206349	-0.145338281961419	0.341732935308269	-0.146798361872646	0.374887791662569	0.72282565924118
AT5G45410	0.260683524935797	0.407327049358112	0.144589459200964	0.374953851948057	0.174774988572369	0.321418531871506	0.146262949137086	0.339343147675944	0.144589459200964	0.374953851948057	0.72282565924118
AT2G41290	-0.0637700836886565	0.314763109200921	0.371343649435368	0.352330555049085	0.235728914448462	0.614262003081559	0.374517523089921	0.375240658982077	0.374517523089921	0.375240658982077	0.72316565339389
AT2G18400	-0.565668672293652	-0.187585940436289	0.3660382663489	0.375209363168413	0.635021479868399	1.01310420806346	0.373585325570096	0.29970708126812	0.3660382663489	0.375209363168413	0.72316565339389
AT3G19050	-0.142230962712401	0.0499210600661443	0.188756323768575	0.375214758071606	0.833101982290519	1.02525403434656	0.191077722036641	0.314675797709135	0.188756323768575	0.375214758071606	0.72316565339389
AT2G39445	0.30247882237687	-5.60087416526878	-1.17480872262031	0.334229199087951	-0.405769282234331	-6.30912136713043	-1.23964821234187	0.375403526713031	-1.23964821234187	0.375403526713031	0.723262093399135
AT2G32870	0.355192742598158	-0.476754205864251	-0.902137471025576	0.375618685308537	3.03599188605342	2.20404442845095	-0.857311507251751	0.249749713055942	-0.902137471025576	0.375618685308537	0.723262093399135
AT1G12730	-0.0372837604783808	-1.12696953280674	-0.790460924181367	0.31556804762122	-1.00236213876365	-2.09204844729573	-0.816904294936244	0.375802958459106	-0.816904294936244	0.375802958459106	0.723262093399135
AT2G15630	-0.308565901573645	-1.35607079122459	-0.765095589749247	0.340999569422017	-0.302456432819376	-1.34996161401023	-0.778334922608742	0.375991957873449	-0.778334922608742	0.375991957873449	0.723262093399135
AT1G31760	-0.295922637508423	-0.9934182662006	-0.729843164812685	0.375471365708178	3.89084055873387	3.19334513538668	-0.710689114335053	0.141001080025183	-0.729843164812685	0.375471365708178	0.723262093399135
AT2G40085	-0.563836106937064	-1.49046164004262	-0.710312303166283	0.375708969548799	1.10826987916409	0.181644240655075	-0.701712745586974	0.356472243330963	-0.710312303166283	0.375708969548799	0.723262093399135
AT2G47860	-0.34999400928803	-0.799440778751181	-0.460687403946134	0.329220490887713	-0.72689336121467	-1.17634035487288	-0.463917179454961	0.37588861066541	-0.463917179454961	0.37588861066541	0.723262093399135
AT5G59180	-0.617122556573967	-0.181391136069814	0.42500734504294	0.375514942630175	1.73742515998031	2.17315667221923	0.43125605571489	0.242955803565042	0.42500734504294	0.375514942630175	0.723262093399135
AT3G51940	0.0634336036008983	-0.327528049053206	-0.400429796393997	0.336918360587092	0.0945672439531244	-0.296394560250883	-0.399090570822362	0.376027069837374	-0.399090570822362	0.376027069837374	0.723262093399135
AT3G15890	0.0355755058665674	-0.291762635221958	-0.336704893888875	0.37596772433896	1.22128958915062	0.893951445762411	-0.332268335252856	0.350898973933259	-0.336704893888875	0.37596772433896	0.723262093399135
AT2G35230	-0.500339890970725	-0.162216926361732	0.333077113100938	0.323570037266729	-1.21308006180455	-0.87495722224292	0.333867686153273	0.37557852526584	0.333867686153273	0.37557852526584	0.723262093399135
AT1G77885	-0.448320692988357	-0.75735930038638	-0.319612158045143	0.375866698397774	0.922007004285273	0.612968470743663	-0.314293258733059	0.340203239157727	-0.319612158045143	0.375866698397774	0.723262093399135
AT5G61270	0.65040283660562	0.344607201332938	-0.310843352006217	0.302969442010974	-0.437800892613783	-0.743596624805957	-0.308791264204997	0.375538921278536	-0.308791264204997	0.375538921278536	0.723262093399135
AT4G32840	-0.0456689021403543	-0.303765250366548	-0.264844331368359	0.375789149995862	0.875174465821413	0.61707813743581	-0.261175681718439	0.351863550814143	-0.264844331368359	0.375789149995862	0.723262093399135
AT2G18230	0.918941240149303	0.67574756863887	-0.246798997518602	0.316304606518514	0.14432979036894	-0.0988639196798654	-0.244221463757226	0.375851032917411	-0.244221463757226	0.375851032917411	0.723262093399135
AT1G10380	0.266371243056112	0.498209392187374	0.228112256265443	0.375366251338041	0.619702085550922	0.851540234651101	0.230876208957653	0.356555114126857	0.228112256265443	0.375366251338041	0.723262093399135
AT5G06580	0.304982645911785	0.0858199234165448	-0.223088092557346	0.375947107990467	2.40223041300811	2.18306752089501	-0.220262329201224	0.236153613674458	-0.223088092557346	0.375947107990467	0.723262093399135
AT3G51780	-0.426580570689286	-0.645652299124165	-0.223746999121011	0.366223636199418	0.0572371214207767	-0.161834637759091	-0.22176108004053	0.37543762763338	-0.22176108004053	0.37543762763338	0.723262093399135
AT1G25510	0.34425513285624	0.130105736794724	-0.218759934734839	0.375950595289742	0.910920551353923	0.696771185941999	-0.215504695212916	0.351067409505373	-0.218759934734839	0.375950595289742	0.723262093399135
AT5G50870	0.343367453227866	0.145227831381647	-0.20191061291834	0.374894325867384	0.664986394879063	0.466846766465199	-0.199628524583551	0.375945956079921	-0.199628524583551	0.375945956079921	0.723262093399135
AT2G42865	-0.817534740946226	-1.52534409276883	-0.742845177313612	0.352154100379087	-0.455013215757849	-1.16282335581677	-0.755009528997761	0.376088407693737	-0.755009528997761	0.376088407693737	0.723309250120987
AT5G63760	-0.101977793670616	-0.639549733147166	-0.544281010769559	0.297182795423686	-2.41318556609424	-2.95075773263262	-0.555514740171013	0.376139041966176	-0.555514740171013	0.376139041966176	0.723334002267948
AT4G22540	0.125142094238033	-0.0807851237472974	-0.2090342832758	0.333695465084578	-0.555161629592097	-0.761088895226127	-0.208000701625185	0.376174921969526	-0.208000701625185	0.376174921969526	0.723334002267948
AT5G14430	-0.18075460241416	-0.400695199274373	-0.22215215986735	0.304782729195303	-2.07812575751663	-2.29806642026332	-0.222760080529681	0.376248773318163	-0.222760080529681	0.376248773318163	0.723392734000835
AT5G54810	0.00822902832019659	0.0832194330288135	0.0744996054895883	0.37627911606702	0.617736787473104	0.692727234864138	0.0749769360001928	0.140068471960898	0.0744996054895883	0.37627911606702	0.723392734000835
AT3G06020	-0.129770451316309	0.399383995283482	0.511311595446859	0.376342761723088	0.504213376539201	1.03336785806783	0.523384844511966	0.346539414247068	0.511311595446859	0.376342761723088	0.723444291152592
AT4G27360	0.574454068268563	-5.41080559237405	-1.32074044963332	0.376723556955024	1.9900285941799	-3.99524153087461	-1.31779881852007	0.37141855189119	-1.32074044963332	0.376723556955024	0.723499901277465
AT5G51370	-0.087329719176427	-0.710034640008012	-0.641087289113877	0.326224142712912	-0.386405591398629	-1.00911093842903	-0.651541966484285	0.376687405599271	-0.651541966484285	0.376687405599271	0.723499901277465
AT1G17665	-0.0267239772911007	-0.575511066738585	-0.471223403426983	0.341872485916977	0.350112512343738	-0.198674834415074	-0.474038085721846	0.376705738843273	-0.474038085721846	0.376705738843273	0.723499901277465
AT5G23395	-0.706070631976017	-1.12399647895381	-0.43897562890673	0.376618011269633	0.739468375713689	0.321541487249986	-0.430290640430256	0.353072221268636	-0.43897562890673	0.376618011269633	0.723499901277465
AT5G09680	-0.0956197620158808	0.337661596886814	0.427391008352295	0.297383831943698	-1.08135166184318	-0.648070506653747	0.428311062267149	0.376683163478075	0.428311062267149	0.376683163478075	0.723499901277465
